Morph-lemma,Morph-inflection
よろしい,よろしい
かまう,かまわ
未,未
作る,作り
死ぬ,死な
る,る
痛い,痛
襲う,襲わ
実際,実際
希望,希望
掃除,掃除
ン,ン
ですが,ですが
飲む,飲み
ついに,ついに
許す,許し
勝ち,勝ち
巫女,巫女
入る,入り
いちご,いちご
寝る,寝る
百,百
型,型
事故,事故
すごい,すご
動画,動画
役者,役者
奥,奥
呼ぶ,呼ぶ
新た,新た
持つ,持ち
続ける,続ける
いく,いこ
全,全
なのに,なのに
頑張る,頑張る
する,すっ
緋,緋
教団,教団
安全,安全
他人,他人
堂,堂
妙,妙
春,春
とっても,とっても
つける,つける
わく,わか
温泉,温泉
夜露,夜露
気配,気配
気づく,気づい
求める,求め
刃,刃
ていう,ていう
向かう,向かっ
殿下,殿下
弟子,弟子
職人,職人
地球,地球
想像,想像
暇,暇
達,達
アメ,アメ
本来,本来
食う,食っ
におい,におい
ちまう,ちまう
客,客
らしい,らしく
パーティー,パーティー
申す,申し
助かる,助かる
会長,会長
偶然,偶然
野球,野球
不思議,不思議
ぶり,ぶり
倒す,倒す
分かる,分かる
どうやら,どうやら
無,無
考え,考え
違う,違い
回復,回復
そしたら,そしたら
優勝,優勝
実験,実験
魔法使い,魔法使い
卿,卿
どうしても,どうしても
努力,努力
匂い,匂い
虫,虫
思い出す,思い出し
たしか,たしか
紅,紅
おとなしい,おとなしく
バイト,バイト
本日,本日
円,円
一生,一生
遅い,遅く
壁,壁
感じる,感じる
アン,アン
罪,罪
過去,過去
合う,合っ
内,内
志摩,志摩
立つ,立っ
売る,売っ
怖い,怖く
プライド,プライド
へん,へん
スパイ,スパイ
レベッカ,レベッカ
イヤ,イヤ
いいかげん,いいかげん
現れる,現れ
選ぶ,選ば
いただける,いただけ
価値,価値
兄貴,兄貴
入れる,入れる
犯人,犯人
天才,天才
たった,たった
一体,一体
わり,わり
すまん,すまん
機会,機会
久,久
データ,データ
勝つ,勝つ
たとえ,たとえ
号,号
長月,長月
どっか,どっか
改めて,改めて
開始,開始
代,代
ガード,ガード
駄目,駄目
試験,試験
できる,できれ
急ぐ,急い
違い,違い
修行,修行
計画,計画
平和,平和
ちる,ちっ
両親,両親
間違う,間違っ
有名,有名
余裕,余裕
才能,才能
ちなみに,ちなみに
小村,小村
知る,知る
り,る
ちょうだい,ちょうだい
なくなる,なくなっ
響,響
撮影,撮影
少年,少年
延,延
茜,茜
犬飼,犬飼
香り,香り
すず,すず
トイレ,トイレ
木,木
飯,飯
チャンス,チャンス
御,御
出す,出さ
成長,成長
秒,秒
はねる,はね
めちゃくちゃ,めちゃくちゃ
ロナルド,ロナルド
こる,こっ
素直,素直
流れ,流れ
作り,作り
人気,人気
入学,入学
のみ,のみ
いくつ,いくつ
使い,使い
辺,辺
桜,桜
道具,道具
隙,隙
運命,運命
質問,質問
シキ,シキ
代表,代表
中学,中学
タイプ,タイプ
匹,匹
イン,イン
系,系
旅行,旅行
放つ,放っ
本人,本人
入る,入ら
納得,納得
残す,残し
動く,動か
かな,かな
減る,減っ
篠崎,篠崎
驚く,驚い
いやぁ,いやぁ
もしか,もしか
多く,多く
なり,なり
もともと,もともと
扱い,扱い
例えば,例えば
組織,組織
アタック,アタック
そうね,そうね
ランク,ランク
大陸,大陸
吸血鬼,吸血鬼
久我,久我
真昼,真昼
休み,休み
なり,なる
お話,お話
えと,えと
最悪,最悪
ようやく,ようやく
鍵,鍵
作業,作業
許可,許可
母親,母親
一瞬,一瞬
疲れ,疲れ
なんとなく,なんとなく
瑠奈,瑠奈
ゆえ,ゆえ
動物,動物
静か,静か
上手,上手
今更,今更
橘,橘
立場,立場
何より,何より
判断,判断
優しい,優しく
かわいそう,かわいそう
落とす,落とし
拳,拳
ワシ,ワシ
余,余
箱,箱
ポルカ,ポルカ
みすず,みすず
上げる,上げ
半分,半分
世話,世話
ひとり,ひとり
始める,始める
帰り,帰り
出会う,出会っ
直接,直接
悪,悪
ファン,ファン
活動,活動
キモ,キモ
最,最
おら,おら
漫画,漫画
あう,あう
ハンター,ハンター
意外と,意外と
穴,穴
この世,この世
差,差
見事,見事
量,量
正解,正解
失う,失っ
門,門
原因,原因
やり方,やり方
団長,団長
途中,途中
移動,移動
ないし,ないし
つる,つっ
管理,管理
信者,信者
息,息
かう,かっ
プレゼント,プレゼント
ある,あろ
長い,長く
すっごい,すっごく
答え,答え
回収,回収
チェック,チェック
宮,宮
誤解,誤解
ステージ,ステージ
オタク,オタク
やぁ,やぁ
あー,あー
美,美
調査,調査
音楽,音楽
羽,羽
空気,空気
具,具
頑張る,頑張り
連合,連合
之,之
勝利,勝利
この間,この間
イメージ,イメージ
解放,解放
おじさん,おじさん
しま,しま
壊れる,壊れ
手紙,手紙
ずつ,ずつ
やる,や
馬車,馬車
か月,か月
味方,味方
警戒,警戒
多,多
ほる,ほっ
個,個
人々,人々
弓,弓
嘘,嘘
ミサ,ミサ
めぐみ,めぐみ
グリス,グリス
天使,天使
今夜,今夜
どんどん,どんどん
ゆ,ゆ
かわいい,かわいく
侵入,侵入
瞬間,瞬間
樹,樹
灯,灯
部活,部活
変化,変化
休む,休ん
文句,文句
おいしい,おいし
面,面
だいぶ,だいぶ
呼吸,呼吸
撮る,撮っ
友人,友人
よい,よ
オーディション,オーディション
殺し,殺し
矢野,矢野
戻る,戻り
歩,歩
もと,もと
遠慮,遠慮
医者,医者
柳,柳
のう,のう
黒,黒
身体,身体
涙,涙
引く,引い
付ける,付け
てる,てろ
証拠,証拠
捕まえる,捕まえ
逃げる,逃げろ
愛す,愛し
影響,影響
ポイント,ポイント
加護,加護
宿,宿
きり,きり
気に入る,気に入っ
更に,更に
つく,つか
用事,用事
重い,重い
渡す,渡し
熱,熱
限界,限界
負け,負け
まさに,まさに
集まる,集まっ
魚,魚
暗殺,暗殺
鳥,鳥
ギア,ギア
いかが,いかが
により,により
合う,合う
氷,氷
ワン,ワン
壊す,壊し
朗,朗
監視,監視
頼り,頼り
憧れる,憧れ
グループ,グループ
文化,文化
炭,炭
受ける,受ける
狙う,狙っ
民,民
つらい,つらい
器,器
や,やろ
終わる,終わる
地獄,地獄
大学,大学
伝説,伝説
うそ,うそ
書,書
指導,指導
ペ,ペ
征,征
変わる,変わる
礼,礼
分かる,分かり
兵,兵
使う,使い
取る,取ら
会う,会う
ヒーロー,ヒーロー
向ける,向け
よる,よる
ついで,ついで
楽しい,楽しく
勝てる,勝てる
下手,下手
一撃,一撃
自己,自己
だ,だら
一度,一度
白,白
くそ,くそ
員,員
頼む,頼ま
親父,親父
奪う,奪わ
条件,条件
勇気,勇気
剣術,剣術
位置,位置
少ない,少ない
負ける,負ける
解決,解決
き,き
モンスター,モンスター
金貨,金貨
セツ,セツ
父親,父親
支配,支配
鉄,鉄
ひと,ひと
被害,被害
会える,会え
例,例
未知,未知
起こす,起こし
若い,若い
自然,自然
部長,部長
種,種
希,希
道場,道場
聖女,聖女
恐怖,恐怖
住む,住ん
試す,試し
全国,全国
歩く,歩い
斬る,斬
丸,丸
ビックリ,ビックリ
己,己
ガ,ガ
教師,教師
びっくり,びっくり
終わる,終わら
立つ,立つ
諭吉,諭吉
プラント,プラント
タオ,タオ
のどか,のどか
和哉,和哉
影,影
取る,取る
意思,意思
食う,食わ
てん,てん
秋,秋
人類,人類
勝てる,勝て
交換,交換
動ける,動け
趣味,趣味
やれる,やれる
おく,おこ
不明,不明
当たる,当たっ
歴史,歴史
さる,さっ
永遠,永遠
ウーン,ウーン
嫁さん,嫁さん
桃,桃
流,流
鬼島,鬼島
美津,美津
お母様,お母様
禁止,禁止
おや,おや
隠れる,隠れ
守る,守り
ウワサ,ウワサ
リーダー,リーダー
後悔,後悔
谷,谷
治療,治療
宵,宵
暮らす,暮らし
弁当,弁当
級,級
メンバー,メンバー
観,観
委員,委員
仁,仁
純,純
以来,以来
でる,で
きる,きっ
かける,かける
言える,言える
タイミング,タイミング
将来,将来
信用,信用
働く,働い
触れる,触れ
ノー,ノー
正しい,正しい
返事,返事
素材,素材
言い方,言い方
ってか,ってか
回る,回っ
でかい,でかい
小さな,小さな
見た目,見た目
合格,合格
まとも,まとも
今後,今後
待つ,待つ
すっかり,すっかり
見つかる,見つかっ
