Morph-lemma,Morph-inflection
かまう,かまわ
おっと,おっと
ない,なさ
襲う,襲わ
実際,実際
替える,替え
希望,希望
事故,事故
借りる,借り
続ける,続ける
ついに,ついに
巫女,巫女
ボス,ボス
バカ,ﾊﾞｶ
いちご,いちご
寝る,寝る
後ろ,後ろ
先ほど,先ほど
立てる,立て
未,未
動画,動画
安全,安全
呼ぶ,呼ぶ
新た,新た
パーティー,パーティー
みる,みよう
頑張る,頑張る
斎,斎
教団,教団
気配,気配
不思議,不思議
買う,買い
現れる,現れ
いいえ,いいえ
かっこいい,かっこいい
旅行,旅行
アア,アア
倒す,倒す
とっても,とっても
犯人,犯人
殿下,殿下
エーテル,エーテル
夜露,夜露
たった,たった
食う,食っ
捜す,捜し
地球,地球
想像,想像
渡す,渡し
気づく,気づい
炎,炎
職人,職人
吸血,吸血
ドラゴン,ﾄﾞﾗｺﾞﾝ
本来,本来
ちまう,ちまう
昼,昼
におい,におい
助かる,助かる
違う,違い
出せる,出せ
暇,暇
回復,回復
痛い,痛
偶然,偶然
優勝,優勝
作業,作業
野球,野球
分かる,分かる
返す,返す
実験,実験
卿,卿
アクア,アクア
飛ぶ,飛び
おとなしい,おとなしく
壁,壁
努力,努力
データ,データ
うわあ,うわあ
ゴルフ,ｺﾞﾙﾌ
失う,失っ
一体,一体
本日,本日
ぶり,ぶり
怖い,怖く
感じる,感じる
妙,妙
匂い,匂い
道具,道具
怖い,怖
知る,知る
売る,売っ
クッ,クッ
罪,罪
会う,会う
がる,がっ
虫,虫
そのまま,そのまま
かわいそう,かわいそう
プライド,プライド
過去,過去
たとえ,たとえ
すっ,すっ
スパイ,スパイ
少年,少年
c,c
ええっ,ええっ
かげん,かげん
選ぶ,選ば
すげえ,すげえ
価値,価値
勝つ,勝つ
た,たろ
ては,ては
天才,天才
ごはん,ごはん
最,最
シャル,シャル
I,I
試験,試験
やがる,やがる
打つ,打ち
兄貴,兄貴
機会,機会
内,内
号,号
長月,長月
張る,張っ
手伝い,手伝い
員,員
雪,雪
褒める,褒め
チャンス,チャンス
余裕,余裕
がっ,がっ
チェック,チェック
駄目,駄目
改めて,改めて
いかが,いかが
できる,できれ
急ぐ,急い
修行,修行
乗る,乗り
計画,計画
平和,平和
両親,両親
間違う,間違っ
動く,動か
美,美
開始,開始
仲よく,仲よく
なくなる,なくなっ
才能,才能
書,書
助け,助け
へん,へん
ちなみ,ちなみ
撮影,撮影
香り,香り
合う,合わ
トイレ,トイレ
いやぁ,いやぁ
ちょうだい,ちょうだい
残す,残し
主,主
こっ,こっ
じゃう,じゃっ
成長,成長
めちゃくちゃ,めちゃくちゃ
どころ,どころ
大陸,大陸
天,天
零,零
タイプ,タイプ
頑張る,頑張り
匹,匹
入学,入学
紅,紅
戻る,戻り
園,園
食う,食わ
奥,奥
隙,隙
運命,運命
質問,質問
代,代
てぇ,てぇ
減る,減っ
代表,代表
帰る,帰ろう
ランク,ランク
素直,素直
型,型
辺,辺
本人,本人
納得,納得
帰り,帰り
直接,直接
愛する,愛し
ステージ,ステージ
自然,自然
ぐあ,ぐあ
許可,許可
する,す
バイト,バイト
驚く,驚い
上がる,上がる
もともと,もともと
例えば,例えば
ようやく,ようやく
組織,組織
シキ,シキ
消す,消し
乃,乃
のみ,のみ
受ける,受ける
差す,差し
ごと,ごと
考え,考え
最悪,最悪
アタック,アタック
上げる,上げる
小村,小村
系,系
母親,母親
半分,半分
円,円
動物,動物
一瞬,一瞬
刃,刃
歩く,歩い
文字,文字
今更,今更
カナタ,カナタ
静か,静か
判断,判断
扱い,扱い
全,全
アイツ,ｱｲﾂ
ボッジ,ボッジ
食う,食い
息,息
立場,立場
上手,上手
深い,深い
優しい,優しく
側,側
館,館
ついで,ついで
さっ,さっ
ハンター,ハンター
余,余
ドラッケン,ドラッケン
ポルカ,ポルカ
おかえり,おかえり
変化,変化
ご飯,ご飯
こりゃ,こりゃ
始める,始める
隠れる,隠れ
ある,あろう
ちう,ちっ
付く,付き
医者,医者
鍵,鍵
御,御
活動,活動
大学,大学
しょう,しょう
ワシ,ワシ
漫画,漫画
ノア,ノア
アンタ,ｱﾝﾀ
イヤ,イヤ
初,初
この世,この世
差,差
見事,見事
正解,正解
具,具
ポイント,ポイント
アイ,アイ
イメージ,イメージ
原因,原因
プレゼント,プレゼント
途中,途中
移動,移動
ぐあっ,ぐあっ
やれ,やれ
少ない,少ない
影響,影響
秒,秒
呼吸,呼吸
管理,管理
信者,信者
スレッタ,スレッタ
真昼,真昼
木,木
かわいい,かわいく
長い,長く
いく,いこう
すっごい,すっごく
対する,対し
奴,奴
遊ぶ,遊び
回収,回収
誤解,誤解
よる,より
ア,ア
や,やろ
量,量
向ける,向け
調査,調査
音楽,音楽
空気,空気
引く,引い
オタク,オタク
連合,連合
人斬り,人斬り
変わる,変わる
天使,天使
解放,解放
クソッ,クソッ
飯,飯
壊れる,壊れ
手紙,手紙
味方,味方
警戒,警戒
個,個
人々,人々
禰豆,禰豆
勝利,勝利
今夜,今夜
ひとり,ひとり
違い,違い
向く,向い
のう,のう
侵入,侵入
瞬間,瞬間
ずつ,ずつ
しゃ,しゃ
拳,拳
壊す,壊し
会長,会長
お主,お主
嘘,嘘
ミサ,ミサ
á,Á
母様,母様
どんどん,どんどん
休む,休ん
文句,文句
条件,条件
か月,か月
だいぶ,だいぶ
触れる,触れ
撮る,撮っ
友人,友人
樹,樹
オーディション,オーディション
部活,部活
ナサ,ナサ
勝手,勝手
しま,しま
馬車,馬車
身体,身体
眼,眼
ñ,ñ
証拠,証拠
流れ,流れ
守る,守り
動ける,動け
加減,加減
うえ,うえ
おいおい,おいおい
捕まえる,捕まえ
答え,答え
ゼロ,ゼロ
ヘヘッ,ヘヘッ
勝ち,勝ち
魚,魚
加護,加護
響,響
高い,高
いう,いい
遅い,遅く
更に,更に
用事,用事
もと,もと
エヘヘ,エヘヘ
重い,重い
逃げる,逃げろ
限界,限界
ぶ,ぶ
終わる,終わら
まさに,まさに
集まる,集まっ
暗殺,暗殺
コイツ,ｺｲﾂ
ディープ,ディープ
ミオリネ,ミオリネ
きり,きり
狙う,狙っ
民,民
おる,おら
つらい,つらい
器,器
地獄,地獄
監視,監視
左,左
文化,文化
迎える,迎え
悪魔,悪魔
すむ,すい
試す,試し
熱,熱
向かう,向かう
止める,止める
終わる,終わる
伝説,伝説
楽しい,楽しく
勝てる,勝てる
指導,指導
モンスター,モンスター
金貨,金貨
わらわ,わらわ
遊び,遊び
道場,道場
炭,炭
恐怖,恐怖
分かる,分かり
都合,都合
ウフフ,ウフフ
位置,位置
負ける,負ける
里,里
涙,涙
はあっ,はあっ
下手,下手
グループ,グループ
一撃,一撃
振る,振り
進む,進ん
土産,土産
暮らす,暮らし
頼む,頼ま
開く,開い
早い,早
親父,親父
奪う,奪わ
勇気,勇気
剣術,剣術
氷,氷
はじめる,はじめ
解決,解決
決勝,決勝
セツ,セツ
アサヒ,アサヒ
父親,父親
支配,支配
自己,自己
踏む,踏み
取れる,取れ
飛ぶ,飛ん
くそ,くそ
勝てる,勝て
交換,交換
被害,被害
例,例
戻す,戻し
いよいよ,いよいよ
リーダー,リーダー
ヒーロー,ヒーロー
羽,羽
当たる,当たっ
答える,答え
びっくり,びっくり
正しい,正しい
うそ,うそ
込む,込み
起こす,起こし
おら,おら
傘,傘
一般,一般
現実,現実
鳥,鳥
聖女,聖女
住む,住ん
全国,全国
人類,人類
多い,多く
ビックリ,ビックリ
おく,おこう
教師,教師
若い,若い
ミタマ,ミタマ
巨獣,巨獣
意思,意思
遅れる,遅れ
張る,張り
趣味,趣味
やれる,やれる
追う,追っ
不明,不明
歴史,歴史
永遠,永遠
ウーン,ウーン
プラント,プラント
葵,葵
つみ,つみ
è,È
禁止,禁止
着く,着け
理想,理想
タイミング,タイミング
坊,坊
とんでも,とんでも
後悔,後悔
届ける,届け
治療,治療
宵,宵
弁当,弁当
返事,返事
級,級
委員,委員
以来,以来
鏡,鏡
言える,言える
もったい,もったい
将来,将来
信用,信用
合格,合格
まとも,まとも
ったら,ったら
ウワサ,ウワサ
忙しい,忙しい
待つ,待つ
いざ,いざ
働く,働い
イ,イ
運動,運動
ヤバい,ヤバい
怪しい,怪しい
