Morph-lemma,Morph-inflection
gerai,geriau
darbuotojas,darbuotojai
atrodyti,atrodo
situacija,situaciją
paslauga,paslaugų
galimybė,galimybę
oras,oro
siekti,siekia
pradėti,pradėti
nuolat,nuolat
pasakoti,pasakoja
tu,jums
kitas,kitus
pavyzdys,pavyzdžiui
labai,labiausiai
sveikata,Sveikatos
taigi,Taigi
veikla,veiklą
automobilis,automobilių
maždaug,maždaug
B,B
kovas,kovo
trys,tris
aš,mus
nė,nė
Jo,Jo
joks,jokių
turėti,turės
partija,partijos
niekas,niekas
eurų,eurų
direktorius,direktorius
du,dviejų
jis,Jos
darbas,darbų
būtinas,būtina
dalis,dalį
trečiadienis,trečiadienį
pavyzdys,Pavyzdžiui
tas,tie
tas,ta
atstovas,atstovai
nustatyti,nustatyti
čia,Čia
su,Su
skirti,skirti
tarnyba,tarnybos
prieš,Prieš
ūkis,ūkio
įvairus,įvairių
toks,tokios
turėti,turėti
veikti,veikia
kartais,kartais
tas,tos
grupė,grupės
kelias,kelias
šalia,šalia
naujas,naują
padėti,padeda
esą,esą
toks,tokio
tuo,tuo
irgi,irgi
mokykla,mokyklos
priemonė,priemonės
sprendimas,sprendimą
tik,Tik
jau,Jau
diena,dienomis
BNS,BNS
infekcija,infekcijos
sekmadiuo,sekmadienį
ministerija,ministerijos
komanda,komandos
informacija,informaciją
šis,šie
puikiai,puikiai
toks,tokie
reikšti,reiškia
vaikas,vaikams
tas,tų
priklausyti,priklauso
vien,vien
nurodyti,nurodė
tyrimas,tyrimų
priežiūra,priežiūros
kartas,kartus
siekti,siekiant
tapti,tampa
galbūt,galbūt
gerokai,gerokai
gydymas,gydymo
informacija,informacija
duomenys,duomenų
mokslas,mokslo
užtikrinti,užtikrinti
pabrėžti,pabrėžė
toks,tokį
dėmesys,dėmesio
galėti,galime
namas,namo
kuris,kuriems
laikas,laikas
trys,trys
pabaiga,pabaigoje
sistema,sistemos
priimti,priimti
pirmas,pirmą
gana,gana
vyriausybė,Vyriausybės
rasti,rasti
veikla,veikla
lietuvis,lietuvių
tapti,tapti
sprendimas,sprendimas
aš,mane
pradžia,pradžios
elektra,elektros
centras,centras
priemonė,priemones
gyventi,gyventi
problema,problemų
šiek,šiek
vakarai,Vakarų
narys,nariai
ne,Ne
gyventi,gyvena
naujas,naujas
darbas,darbas
šis,šioje
sistema,sistema
E,E
namai,namų
projektas,projekto
niekada,niekada
leisti,leidžia
liga,ligų
iki,Iki
pasiekti,pasiekti
galite,galite
vykti,vyko
karantinti,karantino
keli,kelis
kuris,kurias
penktadiuo,penktadienį
vyriausybė,Vyriausybė
juk,Juk
vienas,Vienas
universitetas,universiteto
kitaip,kitaip
žinoma,žinoma
šis,Ši
vakaras,vakarą
už,Už
kad,Kad
šeima,šeima
Žinoma,Žinoma
bendrovė,bendrovės
nemažai,nemažai
visas,Visi
automobilis,automobilio
esame,esame
anot,anot
energija,energijos
pasak,pasak
kitas,kitais
medicina,medicinos
darbas,darbai
naudoti,naudoti
policija,policija
kuris,kuriose
patvirtinti,patvirtino
koks,koks
vyks,vyks
Panevėžio,Panevėžio
taryba,tarybos
diena,dienas
eismas,eismo
centras,centre
dalyvauti,dalyvauti
nuotolinis,nuotoliniu
teisė,teisės
kitas,kitiems
galimybė,galimybės
gegužė,gegužės
muzika,muzikos
likti,liko
laikotarpis,laikotarpiu
jūs,jūs
vieta,vietų
vasara,vasarą
kol,Kol
vaikas,vaikus
rugpjūtis,rugpjūčio
naktis,naktį
administracija,administracijos
kelias,kelio
pridūrė,pridūrė
skirti,skirta
užsikrėtimas,užsikrėtimo
koks,kokia
vieta,vieta
kiekvienas,kiekvieną
įsigyti,įsigyti
aš,Man
savęs,sau
karantinas,karantiną
liepa,liepos
įmonė,įmonių
Labai,Labai
įvykti,įvyko
klausimas,klausimas
manyti,Manau
lėšos,lėšų
karantinas,karantinas
valdžia,valdžios
birželis,birželio
teismas,teismo
tas,tuos
laikas,laiku
juk,juk
komanda,komanda
pirmininkas,pirmininkas
sritis,srityje
tyrimas,tyrimo
sukurti,sukurti
tekti,tenka
pasakyti,pasakyti
T.,T
Iš,Iš
įstaiga,įstaigos
nustatyti,nustatyta
kitas,kito
visgi,Visgi
vienas,vienu
kiekvienas,kiekvienas
balandis,balandžio
atstovas,atstovas
pateikti,pateikti
net,Net
vieta,vietose
tarsi,tarsi
nustatyti,nustatytas
savivaldybė,savivaldybė
asmuo,asmuo
meras,meras
ugdymas,ugdymo
produktas,produktų
šalis,šalyse
įstaiga,įstaigų
šalis,šalis
ligoninis,ligoninės
sausis,sausio
jis,juo
parama,paramos
I.,I
būti,esu
kuris,kuriuo
nereikėti,nereikia
galimybė,galimybių
matyti,matyti
eurai,eurų
gauti,gavo
ilgai,ilgai
aš,Mūsų
gatvė,gatvėje
galimybė,galimybes
kelias,kelią
ieškoti,ieškoti
paslauga,paslaugas
kadangi,Kadangi
karas,karo
specialistas,specialistai
gal,Gal
situacija,situacijos
ateitis,ateityje
pavykti,pavyko
dalyvauti,dalyvavo
keletas,keletą
vienas,vienos
departamentas,departamento
tyrimas,tyrimas
projektas,projektą
laikytis,laikytis
gyventojas,gyventojams
pakankamai,pakankamai
mirtis,mirties
narys,narys
sudaryti,sudaro
virusas,viruso
naujas,nauji
pagal,Pagal
kalba,kalba
vadovas,vadovo
galimybė,galimybė
Savivaldybė,Savivaldybės
šis,šiais
namai,namus
atvejis,atvejis
netgi,netgi
pranešimas,pranešime
ministras,ministro
sprendimas,sprendimus
visas,visa
pats,pačios
t.,t
tada,Tada
kelti,kelia
gyvenimas,gyvenime
aplinka,aplinkos
sulaukti,sulaukė
tekti,teks
teismas,teismas
pradžių,pradžių
kasdien,kasdien
suprasti,suprasti
mėnesius,mėnesius
svarbus,svarbus
pusė,pusę
tyrimas,tyrimą
dalis,dalies
antradiuo,antradienį
laisvė,laisvės
ligoninė,ligoninėje
sąjunga,Sąjungos
pakeisti,pakeisti
sąlyga,sąlygas
problema,problema
diena,diena
kalba,kalbos
kaimas,kaime
kuris,kuriuose
gatvė,gatvės
švietimas,švietimo
technologija,technologijų
skaičius,skaičių
Šiaulių,Šiaulių
tuomet,Tuomet
kreiptis,kreiptis
nebūti,nebūtų
kurti,kurti
daug,daugiausia
rugsėjis,rugsėjo
P.,P
dirbas,dirbo
siūlyti,siūlo
Klaipėda,Klaipėdos
kilti,kyla
moteris,moterų
šis,šiuos
pacientas,pacientų
asmuo,asmens
vadovė,vadovė
reikėti,reikės
didelis,didelis
narys,narių
tėvai,tėvai
duomenys,duomenys
internetas,interneto
sistema,sistemą
pareikšti,pareiškė
vidus,vidaus
tuo,Tuo
leisti,leisti
imti,ėmė
įskaityti,įskaitant
valstybė,valstybių
toks,tokią
šiandien,Šiandien
duomenys,duomenis
vaikas,vaiko
pagalba,pagalbą
kaimas,kaimo
automobilį,automobilį
šalis,šalį
dauguma,dauguma
šis,šiame
kinija,Kinijos
projektas,projektas
lapkritis,lapkričio
prasidėti,prasidėjo
ekonomika,ekonomikos
pabaiga,pabaigos
praėjti,praėjusią
tyrimas,tyrimai
patvirtinti,patvirtinti
būti,Yra
liga,liga
gyvenimas,gyvenimas
kadangi,kadangi
išvengti,išvengti
daugelis,daugelis
bendruomenė,bendruomenės
pačiu,pačiu
spalis,spalio
uostas,uosto
dažnai,dažniau
menas,meno
tikslas,tikslas
sumažinti,sumažinti
žmogus,žmogui
kas,Kas
vienas,vieni
kam,kam
įmonė,įmonė
valdymas,valdymo
veiksmas,veiksmų
reikalavimas,reikalavimų
padėti,padės
priežastis,priežasčių
greitai,greičiau
buvęs,buvęs
naujienas,naujienų
kalbėti,kalbėti
pirma,pirmiausia
imtis,imtis
trys,trijų
metai,metai
daryti,daro
sprendimas,sprendimų
tikinti,tikino
vieta,vietas
pasaulis,pasaulį
kilti,kilo
tiesų,tiesų
didelis,didelė
naujas,naujos
apskritis,apskrities
vėlai,Vėliau
gruodis,gruodžio
koronavirusas,koronavirusas
savaitė,savaitės
toks,tokius
bendrovė,bendrovė
susyti,susiję
jūra,jūros
grupė,grupė
reikėti,reikėjo
kas,Ką
laukti,laukia
rinktis,rinktis
kodėl,Kodėl
rinkimai,rinkimus
pareiga,pareigas
rezultatas,rezultatai
infekcija,infekcija
pandemija,pandemija
aiškinti,aiškino
atvejis,atvejais
įmanyti,įmanoma
toks,tokiu
telefonas,telefonu
Galbūt,Galbūt
įgyvendinti,įgyvendinti
mama,mama
atsirasti,atsirado
sunkiai,sunkiai
pagalba,pagalba
šeštadiuo,šeštadienį
teisė,teisių
vasara,vasaros
trūkti,trūksta
jis,jame
pacientas,pacientai
veikti,veikti
darbuotojas,darbuotojams
automobilis,automobilis
ketvirtadiuo,ketvirtadienį
kasmet,kasmet
km,km
savaitė,savaites
numatyti,numatyta
eiti,eiti
klausimas,klausimus
krepšinis,krepšinio
žmogus,žmonėmis
mėnesio,mėnesio
įvykis,įvykio
koks,kokie
istorija,istoriją
žūti,žuvo
pasiekti,pasiekė
neseniai,neseniai
sąlyga,sąlygomis
spręsti,spręsti
kiek,Kiek
kuris,kuriais
parodyti,parodė
išaugti,išaugo
N.,N
įvertinti,įvertinti
koks,kokios
tvarka,tvarka
asmuo,asmenims
savaitgalis,savaitgalį
rinka,rinkos
dalykas,dalykų
aktyviai,aktyviai
pirmadienis,pirmadienį
medžiaga,medžiagų
Tuo,Tuo
klausimas,klausimą
vasaris,vasario
prekė,prekių
beje,Beje
šiluma,šilumos
tvirtinti,tvirtino
visas,visoje
sprendimas,sprendimo
šalis,šalys
jis,jais
prie,Prie
įstatymas,įstatymo
keisti,keisti
procesas,procesas
laipsnis,laipsnių
išlaikyti,išlaikyti
skirti,skirtas
tėvai,tėvų
dviem,dviem
vaikas,vaikas
istorija,istorijos
vyriausybė,vyriausybės
rinkimua,rinkimuose
rizika,rizikos
Bet,Bet
istorija,istorija
suteikti,suteikti
jis,Jų
priminti,primena
atstovė,atstovė
E.,E
Būti,Buvo
pusė,pusės
panevėžias,Panevėžio
tinklas,tinklo
ligoninė,ligoninę
sėkmingai,sėkmingai
pareigūnas,pareigūnų
programa,programos
mažai,mažiausiai
žmona,žmona
medikas,medikų
teatras,teatro
naujas,naujus
turtas,turto
gamyba,gamybos
komitetas,komiteto
lengvai,lengvai
problema,problemas
temperatūra,temperatūra
organizacija,organizacijos
virusas,virusas
siena,sienos
nuomonė,nuomone
apygarda,apygardos
galimas,galimai
gyvūnas,gyvūnų
direktorius,direktoriaus
pradėti,pradeda
likti,lieka
privalėti,privalo
išties,išties
pats,patį
grįžti,grįžti
kontrolė,kontrolės
ranka,rankas
pro,pro
valstybė,valstybė
norėti,norint
kažkas,kažkas
naudotis,naudotis
žinios,žinių
negu,negu
teikti,teikti
Trakų,Trakų
tarpu,tarpu
rezultatas,rezultatų
tarnyba,tarnyba
iškart,iškart
naujas,nauja
Trumpas,Trumpas
kitas,kita
žmogus,Žmonės
lyg,lyg
žinoti,žino
visas,visame
šis,šia
valsti,valdžia
kraštas,krašto
Šiemet,Šiemet
mažai,mažai
kaina,kainos
rytas,rytą
tapti,taps
visas,viso
veidas,veido
tvirtinti,tvirtina
gamta,gamtos
partija,partija
mokykla,mokykloje
esmės,esmės
toks,Toks
tinkamai,tinkamai
telefonas,telefono
lengvai,lengviau
paprastai,paprastai
manyti,manau
manyti,mano
svarbiausia,svarbiausia
Šią,Šią
ilgai,ilgiau
teritorija,teritorijoje
mokestis,mokesčių
dalyvis,dalyviai
studijos,studijų
suteikti,suteikia
tu,tu
politika,politikos
mokytis,mokytis
palikti,palikti
tarp,Tarp
pats,pačių
dalyvis,dalyvių
valstybė,Valstybės
sezonas,sezono
planas,planą
kūnas,kūno
pinigai,pinigus
rankas,rankų
teisė,teisę
įtaka,įtakos
planuoti,planuojama
sudėtingas,sudėtinga
sostinė,sostinės
dalis,dalyje
būti,esant
geras,gera
vyras,vyro
rezultatas,rezultatus
vyriausybė,vyriausybė
tikrųjų,tikrųjų
sąrašas,sąrašą
taisyklė,taisyklių
sąlyga,sąlygos
pranešti,praneša
kinas,kino
pastebėti,pastebi
Nausėda,Nausėda
būti,būdavo
moteris,moterys
paskui,paskui
tūkstantis,tūkstančių
specialistas,specialistų
tas,tiems
deja,Deja
kažkas,kažką
pernai,pernai
kartas,karto
kuris,kuriam
NVSC,NVSC
paslauga,paslaugos
spauda,spaudos
sutartis,sutartį
būdas,būdas
problema,problemos
bendras,bendras
internetas,internete
nusprendyti,nusprendė
pateikti,pateikė
padėti,padėjo
siekti,siekti
patvirtinti,patvirtinta
negalėti,negalima
apskritai,apskritai
atlikti,atliko
keli,keli
didžiausias,didžiausias
Panevėžis,Panevėžyje
Telšis,Telšių
rašyti,rašoma
kitas,kitose
aiškus,aišku
didesnis,didesnis
tu,jus
pats,paties
širdis,širdies
Anksčiau,Anksčiau
Reikia,Reikia
koks,kokių
augti,auga
tam,Tam
rinka,rinkoje
direktorė,direktorė
anksto,anksto
vykdyti,vykdyti
asociacija,asociacijos
gero,gero
įrengti,įrengti
patikti,patinka
globa,globos
siekti,siekiama
naujo,naujo
šis,Šie
Šį,Šį
seniai,seniai
klubo,klubo
būti,buvau
futbolas,futbolo
pirmas,pirmąjį
link,link
pamatyti,pamatyti
sezonas,sezoną
vykti,vykti
pusė,pusė
pavasaris,pavasarį
pasirodyti,pasirodė
padaryti,padarė
planuoti,planuoja
apskritis,apskrityje
vaikas,vaikais
Nes,Nes
netrukus,netrukus
klausimas,klausimų
siekti,siekė
jaunimas,jaunimo
pajamos,pajamų
bankas,banko
smarkiai,smarkiai
g,g
kova,kovos
savivaldybė,savivaldybių
sprendimas,sprendimai
svarbus,svarbi
stebėti,stebėti
sveikata,sveikatai
patarti,pataria
gauti,gauna
kaukis,kaukių
mokslininkas,mokslininkai
išlikti,išlieka
paaiškėti,paaiškėjo
medžiaga,medžiagos
programa,programą
projektas,projektų
galas,galo
UAB,UAB
klientas,klientų
tyrimas,tyrimus
tikinti,tikina
lygis,lygio
y.,y
tiesiogiai,tiesiogiai
eilė,eilės
na,Na
štai,Štai
skelbti,skelbia
rašyti,rašo
statyba,statybos
visuomet,visuomet
vienas,Viena
sakyti,sakoma
turbūt,turbūt
įstaiga,įstaigose
galva,galvos
netoli,netoli
valanda,valandą
taryba,Tarybos
kita,Kita
saulė,saulės
tikėtis,tikėtis
krizė,krizės
technologija,technologijos
tikėtis,tikisi
tikras,tikras
pernas,pernai
galiausiai,galiausiai
Seime,Seime
didelis,didelės
laikinai,laikinai
santykis,santykius
dalykas,dalykas
biudžetas,biudžeto
bandė,bandė
valanda,valandas
mokykla,mokyklų
šis,šias
kokybė,kokybės
minutė,minučių
vyras,vyrai
viešai,viešai
vanduo,vanduo
mokėti,mokėti
kartu,Kartu
dydis,dydžio
laikotarpis,laikotarpį
sąjunga,sąjungos
durys,duris
vertas,verta
komisija,komisijos
Mano,Mano
valanda,valandų
pajėgos,pajėgų
pripažinti,pripažino
agentūra,agentūra
jis,ja
sąlyga,sąlygų
jūra,jūrų
informavo,informavo
abu,abu
stipriai,stipriai
joks,jokio
neretai,neretai
didelis,didelio
šventė,šventės
pirmadienis,pirmadienio
sutartis,sutartis
įveikti,įveikti
ten,Ten
laukas,lauko
aplinka,Aplinkos
aplinka,aplinką
laikas,laikais
ko,ko
televizija,televizijos
panevėžio,Panevėžio
internetas,internetu
posėdis,posėdyje
kompanija,kompanijos
NATO,NATO
mokykla,mokyklą
min,min
vertus,vertus
pažymėti,pažymėjo
skirtingas,skirtingų
pabrėžti,pabrėžia
plėtra,plėtros
elgtis,elgtis
parama,paramą
seimas,Seimas
respublika,Respublikos
socialinis,socialinių
didelis,didelį
sveikata,sveikata
žmogus,žmogų
vyras,vyrų
leisti,leis
galėti,galiu
pirmasis,pirmasis
lietuvis,lietuviai
geras,geras
savęs,savęs
savaitė,savaičių
ketvirtadienis,ketvirtadienį
apsaugoti,apsaugoti
vaistas,vaistų
kartais,Kartais
priemonė,priemonė
socialinis,socialinės
leisti,leido
jis,joje
atvykti,atvykti
sumažėti,sumažėjo
pusė,pusėje
laikyti,laikyti
ateitis,ateities
koks,kokį
būdas,būdų
Palanga,Palangos
priežastis,priežastis
koks,kokią
joks,jokios
įtaka,įtaką
tol,tol
ketinti,ketina
Pasaulio,Pasaulio
metai,metams
kiekis,kiekį
mlrd.,mlrd
žydų,žydų
pačią,pačią
negalėti,negalėjo
pienas,pieno
proga,proga
rekomenduoti,rekomenduojama
lyga,lygos
priemonė,priemonėmis
g.,g
oda,odos
Daugiau,Daugiau
toks,tokias
moteris,moters
kiekvienas,kiekvieno
verslas,verslui
nepavykti,nepavyko
neturėti,neturėjo
žada,žada
kurti,kuria
pasirinkti,pasirinkti
vertė,vertė
likti,likti
atsisakyti,atsisakyti
Jūsų,Jūsų
stalas,stalo
savimi,savimi
žinoti,žinoti
ruduo,rudenį
Ypač,Ypač
kitas,Kitas
akis,akis
aplinka,aplinkoje
vairuotoja,vairuotojas
patekti,patekti
pan.,pan
bendras,bendrą
neturėti,neturėtų
reikalavimas,reikalavimus
tikti,tinka
visa,visa
štai,štai
kreipėsi,kreipėsi
pirmas,pirmoji
užsienis,užsienyje
vartotojas,vartotojų
teigti,teigiama
geras,gerą
kuomet,kuomet
toli,toli
alkoholis,alkoholio
sostinė,sostinėje
kt.,kt
greitai,greičiausiai
svarbus,Svarbu
daug,Daug
pristatyti,pristatė
pagaliau,pagaliau
vienas,vienoje
dr,dr
komisija,komisija
kainti,kaina
taškas,taškų
pareiškė,pareiškė
pastebėti,pastebėjo
meilė,meilės
atlieka,atliekų
skyrė,skyrė
vidus,viduje
pirmadienį,pirmadienį
sakyti,sakyti
atėti,atėjo
raginti,ragina
vertinti,vertina
didelis,didelių
laimėti,laimėjo
kiekis,kiekis
pasirūpinti,pasirūpinti
reikalingas,reikalinga
bendrauti,bendrauti
naujai,naujai
atsakyti,atsakė
vadovas,vadovai
aplink,aplink
I,I
santykis,santykių
erdvė,erdvėje
patirtis,patirties
gynyba,gynybos
dujas,dujų
eiti,eina
institucija,institucijų
atžvilgis,atžvilgiu
dėvėti,dėvėti
prisidėti,prisidėti
atnaujinti,atnaujinti
klimatas,klimato
organizacija,organizacija
toliau,toliau
palyginti,palyginti
siūlyti,siūloma
aiškiai,aiškiai
truputis,truputį
sparčiai,sparčiai
atrodyti,atrodė
kompanija,kompanija
atlikti,atlieka
reikalingas,reikalingas
antras,antrą
procesas,procesą
organizuoti,organizuoti
virš,virš
pirma,pirma
mokslas,mokslų
vakare,vakare
visuomenė,visuomenei
kita,kita
lengvas,lengva
programa,programa
treneris,treneris
turizmas,turizmo
žiniasklaida,žiniasklaidos
JK,JK
mat,mat
šeštadienis,šeštadienį
atvykti,atvyko
pernai,Pernai
priekis,priekį
jaustis,jaučiasi
Šių,Šių
karta,kartos
koronavirusinis,koronavirusinės
grįžti,grįžo
kelis,kelyje
miestas,miestą
dokumentas,dokumentus
gyventojas,gyventojus
ties,ties
departamenta,departamentas
stengtis,stengiasi
pokytis,pokyčių
bandas,bando
sukelti,sukėlė
paraginti,paragino
žaisti,žaisti
a.,a
problema,problemą
kviečia,kviečia
Pietų,Pietų
rytas,ryto
rytai,Rytų
sudaryti,sudaryti
draudimas,draudimo
tema,tema
finansai,finansų
sukelti,sukelti
padidėti,padidėjo
padėtis,padėtį
tikėtinas,tikėtina
metras,metrų
atkreipti,atkreipti
tvarka,tvarkos
uostas,uoste
rinktinė,rinktinės
vienas,viename
kova,kovą
tinklas,tinkluose
aukštas,aukšto
patirtis,patirtis
plitimas,plitimą
pasiūlyti,pasiūlė
keturi,keturi
pastaras,pastaruosius
buvę,buvę
agentūra,agentūros
pareiga,pareigų
parduotuvė,parduotuvės
kitas,kitomis
pasinaudoti,pasinaudoti
užsikrėtė,užsikrėtė
dalyvauti,dalyvauja
suma,suma
norėti,noriu
ieškoti,ieško
nuomonė,nuomonę
klasė,klasės
priimti,priimtas
jis,joms
kretinga,Kretingos
maistas,maistą
kone,kone
sauga,saugos
laukti,laukti
penktadienis,penktadienio
mintis,mintis
atvejis,atvejus
Nepaisant,Nepaisant
šeima,šeimų
padėtis,padėtis
kovoti,kovoti
kaina,kainą
poveikis,poveikį
laikas,laikui
pirmas,pirmojo
pavykti,pavyks
išsaugoti,išsaugoti
tikras,tikrų
medikas,medikams
Penktadienį,Penktadienį
auka,aukų
pora,porą
dalykas,dalykus
turite,turite
šventė,šventė
reikalauti,reikalauja
tinklas,tinklų
pritarti,pritarė
taryba,taryba
kraujas,kraujo
daugybė,daugybė
veiksmas,veiksmus
pirmas,pirmas
Seimas,Seimą
karta,kartų
įranga,įrangos
institucija,institucijos
šis,šiam
sveikata,sveikatą
situacija,situacijų
niekur,niekur
produktas,produktus
pirmas,pirmąją
patalpa,patalpose
Facebook,Facebook
Pats,Pats
pažeidimas,pažeidimų
varžybose,varžybose
tas,toje
turėti,turiu
Rusija,Rusija
kiekvienas,kiekvienam
knyga,knygų
ateinti,ateina
mokymas,mokymo
pirmininkė,pirmininkė
atgal,atgal
bendruomenė,bendruomenė
šeima,šeimoje
miškas,miško
pajėga,pajėgos
G,G
kelias,keliu
vakar,vakar
išskirti,išskyrus
palaikyti,palaikyti
procentas,procentų
darbas,darbe
mėnesis,mėnesių
gimti,gimė
viešas,viešojo
renginis,renginio
padaryti,padaryta
daugybė,daugybę
ėmėsi,ėmėsi
čempionate,čempionate
parodyti,parodyti
A,A
atsisakyti,atsisakė
atsakomybė,atsakomybės
iniciatyva,iniciatyva
opozicija,opozicijos
tas,tais
plitimas,plitimo
TV,TV
ligoninė,ligoninėse
Tokia,Tokia
Praėjusią,Praėjusią
ryte,ryte
mokinis,mokinių
patikrinti,patikrinti
paaiškinti,paaiškino
važiuoti,važiuoti
darbuotojas,darbuotojus
manymas,manymu
ekspertas,ekspertai
draugas,draugų
pagrindinis,pagrindinis
pastaras,pastaruoju
Esu,Esu
viskas,visko
gi,gi
praėjusių,praėjusių
nelabai,nelabai
dalykas,dalykai
pirmas,pirmieji
vanduo,vandenį
kuris,kuriai
