Morph-lemma,Morph-inflection
таа,Таа
добро,добро
дојде,дојде
почеток,почетокот
место,места
соопшти,соопшти
живот,живот
прв,прв
полиција,полиција
победа,победа
значи,значи
сите,Сите
однос,однос
заврши,заврши
случи,случи
средба,средба
премиер,премиер
град,градот
медиум,медиуми
процент,проценти
неа,неа
ти,ти
поддршка,поддршка
човек,човек
минат,минатата
недело,недела
ништо,ништо
тим,тим
случај,случај
истакна,истакна
веднаш,веднаш
министер,министер
објави,објави
даде,даде
иако,Иако
шест,шест
прв,првата
победи,победи
бара,бараат
знае,знае
проблем,проблем
толку,толку
денес,денес
одлука,одлука
луѓе,луѓето
доколку,доколку
содржина,содржина
соработка,соработка
наш,нашата
име,име
сепак,Сепак
станува,станува
политика,политика
ред,ред
влада,влада
јаз,јазик
состојба,состојба
закон,законот
пишува,пишува
ноември,ноември
нов,новата
нов,нова
добие,добие
голем,голема
неговите,неговите
јас,јас
последните,последните
информација,информации
совет,Советот
малку,малку
таму,таму
продолжи,продолжи
земја,земјава
народ,народ
првенство,првенство
прашања,прашања
илјади,илјади
регион,регионот
сака,сакаат
долар,долари
себе,себе
речиси,речиси
ка,ка
врати,врати
власт,власта
собрание,Собранието
своето,своето
крај,крај
особено,особено
зошто,зошто
постои,постои
донесе,донесе
партија,партии
овластен,овластена
бан,банка
тврди,тврди
цент,центар
надворешен,надворешни
она,она
нивен,нивната
септември,септември
никој,никој
држава,држави
права,право
група,групата
оди,оди
секоја,секоја
прав,права
ва,ва
води,води
да,Да
ве,ве
власт,власти
влада,владата
претседател,Претседателот
систем,систем
власт,власт
синоќа,синоќа
прашање,прашањето
разлика,разлика
прави,прави
кога,Кога
развој,развој
натпревари,натпревари
однос,односи
можност,можност
март,март
дали,Дали
преговори,преговори
прв,првите
останува,останува
имаме,имаме
понеделник,понеделник
затоа,Затоа
криза,криза
помалку,помалку
средба,средбата
метри,метри
нивен,нивниот
преговорите,преговорите
пред,Пред
само,само
сте,сте
негов,неговото
токму,токму
секогаш,секогаш
ние,Ние
заштита,заштита
европски,Европската
натпревар,натпреварот
јуни,јуни
то,то
петок,петок
број,бројот
зад,зад
наоѓа,наоѓа
де,де
вториот,вториот
ра,ра
институција,институции
би,беа
наш,нашиот
цел,целиот
што,Што
претставник,претставници
половина,половина
нива,ниво
план,план
претстави,претставува
игра,играат
европски,европски
реши,реши
никогаш,никогаш
живот,животот
заедница,заедница
момент,момент
одбрана,одбрана
куќа,куќа
додаде,додаде
работа,работата
целосно,целосно
закон,Законот
освен,освен
процес,процес
час,часа
најмногу,најмногу
утре,утре
мај,мај
тука,тука
тешко,тешко
образование,образование
рок,рок
јули,јули
седум,седум
јавност,јавноста
сам,само
четврток,четврток
проблем,проблемот
сили,сили
работа,работат
децата,децата
нема,немаат
навистина,навистина
безбедност,безбедност
економија,економија
затвор,затвор
интерес,интерес
смета,сметаат
директор,директор
најде,најде
член,членство
организација,организација
пат,патот
дом,дома
овој,Овој
позиција,позиција
побара,побара
одлука,одлуката
земја,земјите
процес,процесот
нејзин,нејзиниот
друг,друга
култура,култура
основ,основа
македонски,Македонската
резултат,резултат
медиум,медиумите
десет,десет
април,април
надвор,надвор
тим,тимот
август,август
подоцна,подоцна
можеби,можеби
спор,спорот
пример,пример
сезона,сезона
терен,терен
век,век
големи,големи
вкупно,вкупно
резултат,резултати
друг,друг
двајца,двајца
средство,средства
одржи,одржи
останат,останатите
закон,закон
лице,лице
член,членови
опозиција,опозицијата
треба,требало
нашите,нашите
случаи,случаи
почна,почна
балкан,Балканот
унијат,Унијата
зашто,зашто
претходно,претходно
сил,сила
поради,Поради
вод,вода
вторник,вторник
податок,податоци
близина,близина
политичка,политичка
услови,услови
доволно,доволно
свет,свет
фаза,фаза
група,групи
време,времето
светски,светски
доба,доби
економски,економски
воопшто,воопшто
ист,истиот
совет,совет
промени,промени
суд,судот
нов,Нова
мене,мене
причина,причина
контрола,контрола
програм,програма
иднина,иднина
партија,партијата
нејзин,нејзината
филм,филм
помеѓу,помеѓу
загинаа,загинаа
следен,следната
живее,живеат
потврди,потврди
дело,дело
дела,дела
избор,изборите
ама,ама
евра,евра
до,До
освои,освои
в,в
црква,црква
има,имало
странски,странски
ко,ко
лани,лани
осум,осум
европски,европските
добијат,добијат
вој,војна
став,став
прво,прво
стои,стои
минута,минути
поголем,поголем
стане,стане
најмалку,најмалку
недела,недела
болница,болница
македонски,македонското
јасно,јасно
двата,двата
повреден,повредени
оружје,оружје
отколку,отколку
цена,цена
некоја,некоја
проект,проектот
договор,договорот
наместа,наместо
енергија,енергија
Интер,Интер
седница,седница
посета,посета
среда,среда
секрет,секретар
заради,заради
посебно,посебно
репрезентација,репрезентација
извор,извори
село,село
главен,главниот
прави,прават
проект,проект
село,селото
нов,новите
член,член
гледа,гледа
местото,местото
дава,дава
го,Го
ситуација,ситуација
внатрешен,внатрешни
Сега,Сега
прв,првото
компанија,компании
излезе,излезе
остане,остане
Нема,Нема
доби,доби
илјада,илјади
понатаму,понатаму
Албанците,Албанците
цел,целата
казна,казна
минута,минута
повика,повика
најголем,најголем
лига,лига
напиша,напиша
центар,центарот
различен,различни
весник,весник
поранешен,поранешниот
последен,последниот
рамка,рамките
знае,знаат
жена,жена
простор,простор
семејство,семејство
семејството,семејството
засега,засега
покрај,Покрај
народ,народот
цели,цели
страни,страни
покажа,покажа
цена,цената
пазар,пазар
недела,недели
лидер,лидерот
средба,средби
екипа,екипи
дом,дом
финансии,финансии
бор,борба
километар,километри
ке,ке
поднесе,поднесе
одговор,одговор
притвор,притвор
почне,почне
успеа,успеа
сабота,сабота
притисок,притисок
бара,барање
улог,улога
живее,живее
вечерва,вечерва
еднаш,еднаш
двајцата,двајцата
така,Така
бизнис,бизнис
најверојатно,најверојатно
војник,војници
претставник,претставник
предлог,предлог
реформа,реформи
доаѓа,доаѓа
милијарда,милијарди
одлучи,одлучи
меѓутоа,Меѓутоа
производ,производство
стаен,стана
нејзин,нејзините
зголеми,зголеми
кого,кого
ди,ди
клуб,клуб
почеток,почеток
ден,денови
статус,статус
влезе,влезе
извештај,извештај
филм,филмот
напад,напад
објект,објекти
македонска,македонска
отвори,отвори
најдобар,најдобар
изградба,изградба
компанија,компанија
ци,ци
лидер,лидер
телевизија,телевизија
случи,случува
регион,регион
парламент,Парламентот
поголем,поголема
храна,храна
натаму,натаму
фирма,фирми
обезбеди,обезбеди
чин,чини
вработените,вработените
премиер,Премиерот
чекор,чекор
активност,активности
доколку,Доколку
намалување,намалување
министер,Министерот
полиција,Полицијата
можен,можно
пораз,пораз
дел,делови
јавно,јавно
тело,тело
прва,прва
обид,обид
однесува,однесува
членка,членки
сам,самиот
постапка,постапка
работница,работници
измени,измени
зголемување,зголемување
ден,денот
историјат,историјата
продажба,продажба
комисија,Комисијата
наведува,наведува
жртва,жртви
политички,политичките
предизвик,предизвика
носи,носи
друго,друго
свој,свој
очекува,очекуваат
сектор,сектор
гол,гол
може,можеме
оди,одат
email,email
втората,втората
документ,документи
подобро,подобро
has,has
been,been
sent,sent
европски,Европскиот
намали,намали
октомври,октомври
ри,ри
оглед,оглед
општина,општина
случај,случајот
извештај,извештајот
борба,борбата
историја,историја
година,годината
помогне,помогне
криминал,криминал
програма,програмата
пласман,пласман
вредност,вредност
американски,американскиот
политика,политиката
мај,мајка
збори,зборува
лига,Лигата
па,Па
користи,користат
шампион,шампион
мерки,мерки
втор,втор
ле,ле
меѓувреме,меѓувреме
користи,користи
лига,лигата
нивното,нивното
трае,трае
американски,американски
најави,најави
изнесува,изнесува
вакви,вакви
жал,жал
одреден,одредени
кој,Кој
услов,услови
барем,барем
организација,организации
појави,појави
Откако,Откако
конечен,конечно
добар,добар
состојба,состојбата
парите,парите
истрага,истрага
свои,свои
одржа,одржа
потребен,потребни
започна,започна
возраст,возраст
дете,дете
треба,требаше
тема,тема
влез,влез
финале,финалето
оставка,оставка
решавање,решавање
првпат,првпат
ситуација,ситуацијата
изјава,изјава
здравство,здравство
транспорт,транспорт
правда,правда
причини,причини
гости,гости
одговори,одговори
загуби,загуби
добија,добија
директор,директорот
странство,странство
воен,воени
уште,Уште
состав,состав
цел,цела
реформа,реформите
одигра,одигра
от,от
врска,врски
поени,поени
среќа,среќа
раст,раст
шеф,шефот
каже,каже
следните,следните
гради,гради
остана,остана
меѓународен,меѓународната
настапи,настапи
клуб,клубот
грчки,грчката
продолжи,продолжува
дуел,дуел
акција,акција
барања,барања
постојано,постојано
свој,своја
денешен,денешната
повод,повод
интернет,интернет
изгледа,изгледа
пратениците,пратениците
конференција,конференција
чија,чија
нагласи,нагласи
покажува,покажува
прифати,прифати
весник,весникот
наскоро,наскоро
сето,сето
стави,стави
коментар,коментар
второто,второто
смрт,смртта
ма,ма
жени,жени
добра,добра
град,градови
најава,најави
период,периодот
девет,девет
Колку,Колку
избор,избор
Тогаш,Тогаш
играч,играч
амбасадор,амбасадор
дуел,дуелот
види,види
татко,татко
тројца,тројца
македонски,Македонскиот
награда,награда
постојат,постојат
Обама,Обама
меч,меч
жител,жители
инвестиција,инвестиции
имал,имал
овие,Овие
час,час
вистински,вистински
дијалог,дијалог
имате,имате
вас,вас
освен,Освен
корупција,корупцијата
милион,милион
проблем,проблемите
сосема,сосема
орган,органи
официјален,официјално
такви,такви
потреба,потреба
ски,ски
Има,Има
заеднички,заеднички
зависи,зависи
победа,победата
факт,фактот
Многу,Многу
шанса,шанса
разговор,разговори
голем,големо
екипа,екипата
новинар,новинарите
американски,американската
локалните,локалните
учество,учество
Наука,Наука
компанија,компанијата
удар,удар
често,често
парламент,парламент
успех,успех
грип,грип
функција,функција
вид,вид
судија,судија
после,после
протест,протести
вест,Вести
тек,тек
познат,познат
значи,Значи
син,син
совлада,совлада
напредок,напредок
директно,директно
пол,пол
занимливости,занимливости
планира,планира
постигна,постигна
ре,ре
ист,истата
знам,знам
грчки,грчкиот
годишно,годишно
минат,минатиот
неодамна,неодамна
државен,државни
покажуваат,покажуваат
наоѓа,наоѓаат
посочи,посочи
серија,серија
финансиски,финансиски
Потоа,Потоа
Нов,Нов
направи,направат
Влада,Влада
почнува,почнува
економска,економска
вие,вие
парламент,парламентот
можност,можноста
одговорност,одговорност
додава,додава
последен,последната
Повеќе,Повеќе
долг,долг
нејзин,нејзиното
ги,Ги
всушност,всушност
интервју,интервју
трите,трите
нема,немаше
служба,служби
буџет,буџетот
мислење,мислење
момент,моментот
најголем,најголемиот
пренесува,пренесува
Зоран,Зоран
лесно,лесно
млад,млади
жена,жените
јавен,јавни
промена,промена
меѓутоа,меѓутоа
чека,чека
претстави,претстави
листа,листата
однос,односите
фудбалска,фудбалска
влијание,влијание
оцени,оцени
деновиве,деновиве
ноќ,ноќ
училиште,училиште
издание,издание
секако,секако
државните,државните
надлежните,надлежните
иден,идната
добри,добри
потребен,потребно
инцидент,инцидентот
стан,станица
сама,Само
вработени,вработени
српскиот,српскиот
изрази,изрази
автомобил,автомобил
врв,врвот
датум,датум
штета,штета
поврзан,поврзани
јавност,јавност
Исто,Исто
поголем,поголеми
член,членовите
врши,врши
трговија,трговија
пазар,пазарот
фудбал,фудбал
јави,јави
струја,струја
закон,закони
област,областа
мир,мир
следи,следи
граница,границата
точно,точно
форма,форма
резултат,резултатите
таква,таква
сакам,сакам
население,население
музика,музика
пратеник,пратеници
тешка,тешка
мрежа,мрежа
смет,сметка
плат,плата
далеку,далеку
врати,вратат
водат,водат
таков,таков
државен,државен
знак,знак
подобри,подобри
наш,нашите
какви,какви
соопштение,соопштението
екипа,екипа
барање,барањето
играч,играчи
концерт,концерт
градоначалник,градоначалникот
табела,табелата
некои,Некои
момент,моментов
жител,жителите
учествува,учествуваат
повреди,повреди
порака,порака
терен,теренот
сцена,сцена
проширување,проширување
кај,Кај
оној,оној
наредните,наредните
враќање,враќање
ње,ње
согласност,согласност
секс,секс
случајот,случајот
надеж,надеж
кандидат,кандидат
останат,останат
ваков,ваков
важно,важно
сам,самите
познат,познати
доаѓа,доаѓаат
работа,работите
глава,главата
книга,книга
интерес,интереси
каква,каква
главен,главен
прв,Првиот
голем,големиот
намера,намера
нов,ново
зошто,Зошто
вери,верува
внимание,внимание
линија,линија
одржи,одржува
тело,телото
почнаа,почнаа
веројатно,веројатно
овде,овде
мојот,мојот
напади,напади
публика,публиката
ваквите,ваквите
администрација,администрација
европски,европската
рамка,рамки
проект,проекти
нека,нека
институциите,институциите
служба,служба
мерка,мерки
оствари,оствари
настап,настап
негов,негова
албански,албански
факултет,факултет
употреба,употреба
мал,мал
предност,предност
додека,Додека
мал,мали
разговор,разговорите
желба,желба
демократија,демократија
вечер,вечер
истрага,истрагата
суд,Судот
напад,нападот
најголем,најголемите
гледа,гледаат
министерство,министерството
сака,сакал
агенција,агенција
Токму,Токму
војна,војната
полицајци,полицајци
голем,големите
експерт,експерти
има,имале
власт,властите
фирма,фирма
иднина,иднината
рака,рака
остануваат,остануваат
нашето,нашето
граница,граница
црква,црквата
тешки,тешки
ла,ла
останаа,останаа
пристап,пристап
патница,патници
светска,светска
информациите,информациите
театар,театар
ку,ку
улица,улица
права,правото
состанок,состанок
кариер,кариера
Дел,Дел
грчки,грчките
килограми,килограми
враќа,враќа
може,можеле
нема,немало
агенција,Агенцијата
мнозинство,мнозинство
режим,режим
објасни,објаснува
пари,пари
странски,странските
устав,Уставот
лично,лично
лидер,лидери
десетина,десетина
труд,труд
слобода,слобода
насилство,насилство
рекол,рекол
потенцира,потенцира
премногу,премногу
дополнителен,дополнителни
слик,слика
смрт,смрт
прв,Првата
полиња,полиња
несреќа,несреќа
може,можел
повлече,повлече
збор,зборови
светски,светските
домашен,домашен
бод,бодови
доказ,докази
комитет,комитет
ист,истите
предвиди,предвидува
чии,чии
добил,добил
плати,плати
безбедност,безбедноста
подобрување,подобрување
настан,настан
никакви,никакви
државен,државниот
американски,американските
интеграција,интеграција
движење,движење
висок,високи
колега,колега
цена,цени
мо,мо
шанса,шанси
секој,Секој
податоците,податоците
обвини,обвини
систем,системот
мислам,мислам
партнер,партнер
опасност,опасност
состанок,состанокот
надевам,надевам
нов,Новата
девојка,девојка
светски,Светската
независност,независност
решенија,решенија
најдобро,најдобро
Канал,Канал
тврдат,тврдат
потекло,потекло
песна,песни
без,Без
дел,делот
предвид,предвид
настани,настани
годишен,годишниот
порача,порача
училишта,училишта
шеф,шеф
разен,разни
сè,сè
кажам,кажам
скоро,скоро
филм,филмови
посети,посети
га,га
иницијатива,иницијатива
родител,родители
час,часови
м,М
жртва,жртвите
даваат,даваат
продолжи,продолжат
дури,Дури
економски,економската
меч,мечот
фестивал,фестивал
државјани,државјани
економија,економијата
судски,судски
подготви,подготвува
човек,човекот
светски,светската
чест,чест
искуство,искуство
негов,негово
круг,круг
нуди,нуди
подобар,подобар
добива,добива
дозволи,дозволи
сопруга,сопруга
награда,наградата
министри,министри
Станува,Станува
смее,смее
река,реката
Македонски,Македонски
учествува,учествува
важи,важи
цена,цените
добиле,добиле
српски,српски
пад,пад
ќерка,ќерка
население,населението
успешно,успешно
автомобил,автомобили
единствен,единствено
дрога,дрога
тон,тони
спречи,спречи
изградба,изградбата
Германија,Германија
книга,книгата
пријава,пријава
трет,третиот
одбор,одбор
фудбалски,фудбалски
доста,доста
производ,производи
следен,следниот
имот,имот
грчки,грчки
однесување,однесување
напушти,напушти
избор,изборот
тврди,тврдат
социјален,социјална
д,Д
предвремен,предвремени
последен,последен
ист,истото
минато,минатото
брзо,брзо
стандард,стандарди
насока,насока
јавен,јавниот
договор,договори
државен,државната
главните,главните
студент,студенти
чело,чело
тренер,тренер
подготвени,подготвени
глас,глас
плаќа,плаќаат
обиде,обиде
титула,титула
сами,сами
услов,условите
понеделник,понеделникот
европски,европскиот
смени,смени
министрите,министрите
има,имаа
меѓународен,Меѓународниот
песна,песна
испрати,испрати
никаква,никаква
можам,можам
задолжителен,задолжителни
куп,куп
ист,ист
општество,општество
една,Една
даде,дадат
раце,раце
финансиска,финансиска
плат,плати
споредба,споредба
собрание,собрание
чиј,чиј
политички,политичката
пара,парите
ист,иста
убиени,убиени
либерализација,либерализација
рацете,рацете
чека,чекаат
Најмалку,Најмалку
ба,ба
средина,средина
петок,петокот
најде,најдат
сам,сам
подобра,подобра
опрема,опрема
најдобар,најдобрите
пратеник,пратеник
Србите,Србите
идеја,идеја
овозможи,овозможи
македонски,Македонските
фунта,фунти
трк,трка
имено,Имено
вклучи,вклучувајќи
албански,албанскиот
турист,туристи
универзитет,Универзитетот
с,С
куќа,куќата
генерален,генералниот
мандат,мандат
уапсен,уапсен
повеќето,повеќето
Како,Како
значење,значење
остави,остави
лето,лето
ваквата,ваквата
разбира,разбира
натпревар,натпреварите
следи,следат
коалиција,коалиција
книга,книги
приказ,приказна
обезбедување,обезбедување
работен,работни
соработка,соработката
зголеми,зголемува
улица,улиците
глас,гласови
мерка,мерка
лист,листа
акција,акции
предлог,предлогот
започне,започне
фудбалер,фудбалер
имам,имам
Околу,Околу
организира,организира
првак,првак
изминат,изминатите
информира,информира
висок,висок
протест,протестите
плоштад,плоштадот
добиваат,добиваат
сопственик,сопственик
продаваат,продаваат
одговара,одговара
посета,посетата
спор,спор
средина,средината
модел,модел
аеродром,аеродромот
став,ставот
ваква,ваква
детали,детали
стратегија,стратегија
при,При
ат,ат
европска,европска
услуга,услуги
каков,каков
лице,лицето
зграда,зграда
соопштија,соопштија
ѕвезда,ѕвезда
гостувањето,гостувањето
дозвола,дозвола
територија,територија
обединет,Обединетите
корупција,корупција
маж,мажите
познато,познато
партиски,партиски
државен,Државниот
мој,мојата
писмо,писмо
информација,информација
универзитет,универзитет
изјави,изјавил
квалификациите,квалификациите
види,видиме
покаже,покаже
ки,ки
Треба,Треба
само,Само
глава,глава
поранешен,поранешен
влијае,влијае
семејство,семејства
најчесто,најчесто
земјиште,земјиште
земјоделство,земјоделство
македонско,македонско
единствен,единствениот
маж,маж
Денес,Денес
разговор,разговор
објасни,објасни
друштво,друштво
инцидент,инцидент
висок,високо
секое,секое
нов,Новиот
фестивал,фестивалот
репрезентација,репрезентацијата
продава,продава
член,членка
отворени,отворени
протест,протест
меѓународните,меѓународните
центар,Центарот
доверба,доверба
професор,професор
независност,независноста
сака,сакаше
вака,вака
идентитет,идентитет
евро,евро
титула,титулата
портпарол,портпаролот
национален,национална
развој,развојот
нивен,нивна
маса,маса
избран,избран
уставен,Уставниот
некое,некое
конкуренција,конкуренција
начин,начинот
домаќин,домаќин
старт,стартот
најголем,најголемата
аеродром,аеродром
припадник,припадници
извор,извор
из,из
трет,трет
меѓу,Меѓу
ваш,вашиот
фудбалер,фудбалери
откри,откри
статус,статусот
претставниците,претставниците
некогаш,некогаш
улога,улогата
домашен,домашниот
сопственост,сопственост
сала,салата
зграда,зградата
призна,призна
триумф,триумф
кривичен,кривични
здравје,здравје
учениците,учениците
истражување,истражување
криза,кризата
најави,најавуваат
партнер,партнери
сопственик,сопственикот
сериозен,сериозни
локален,локалната
име,имиња
ло,ло
присуство,присуство
она,Она
праз,празник
српските,српските
државен,државна
сезона,сезоната
постигне,постигне
ученик,ученици
изврши,изврши
рано,порано
прав,правец
сигурен,сигурно
данок,данок
дипломатија,дипломатија
претседател,претседателство
спроведување,спроведување
најдобри,најдобри
возило,возило
едноставен,едноставно
најави,најавува
сe,сe
напори,напори
момче,момче
надева,надева
култура,културата
шампион,шампионите
инаку,Инаку
заедница,заедници
нација,нации
полициски,полициски
доведе,доведе
побрзо,побрзо
северен,Северна
степен,степени
создавање,создавање
управа,Управата
отворен,отворена
човеков,човековите
колега,колеги
задача,задача
млад,младите
авион,авион
функционира,функционира
облека,облека
бугарски,бугарски
Вака,Вака
градоначалник,градоначалник
скопски,скопскиот
предмет,предмети
Сан,Сан
документ,документ
стан,станови
стигна,стигна
моите,моите
подготвен,подготвена
заедничка,заедничка
понуди,понуди
судија,судии
мисија,мисија
објавија,објавија
судиите,судиите
повтори,повтори
кажа,кажа
авион,авионот
главно,главно
стар,старите
меѓународен,меѓународни
чекори,чекори
фотографија,фотографии
поддршка,поддршката
амбасада,амбасада
затвор,затворот
создаде,создаде
објект,објект
вети,вети
утрово,утрово
прв,први
истовремено,истовремено
нивен,нивно
фонд,фонд
сума,сума
последица,последици
квалитет,квалитетот
одлука,одлуки
поглед,поглед
вида,видат
понуда,понуда
изјава,изјавата
награди,награди
гостите,гостите
несреќа,несреќата
светски,Светското
може,можете
втора,втора
контекст,контекст
позиција,позиции
долари,долари
личност,личности
почнат,почнат
индустрија,индустрија
Реал,Реал
мени,менува
злостор,злосторства
куќи,куќи
реализира,реализира
пациент,пациенти
пријава,пријави
информира,информираат
автобус,автобуси
волја,волја
казна,казни
спроведе,спроведе
светски,светскиот
публика,публика
Илинден,Илинден
вози,возила
прес,прес
тутун,тутун
знаеме,знаеме
денешен,денешниот
грешка,грешка
разговара,разговара
испратено,испратено
вистинска,вистинска
реакција,реакција
стабилност,стабилност
бев,бев
вода,водата
наводно,наводно
загинати,загинати
регистриран,регистрирани
доказ,доказ
зи,зи
согласно,согласно
Граѓаните,Граѓаните
судство,судството
банка,банки
финале,финале
нафта,нафта
позен,позната
образование,образованието
сериозен,сериозно
закон,законите
голем,големата
друг,другата
многумина,многумина
атмосфера,атмосфера
германски,германскиот
