Morph-lemma,Morph-inflection
person,person
but,But
international,international
hand,hand
typically,typically
economic,economic
program,program
from,From
character,character
final,final
significant,significant
full,full
individual,individual
french,French
low,lower
open,open
rate,rate
band,band
away,away
source,source
Most,Most
research,research
start,started
name,named
fact,fact
material,material
six,six
provide,provided
value,value
strong,strong
change,changes
structure,structure
lose,lost
need,need
far,far
large,larger
party,party
form,forms
run,run
long,longer
region,region
return,return
current,current
cause,cause
number,numbers
near,near
market,market
style,style
come,come
give,gave
send,sent
move,moved
return,returned
themselves,themselves
function,function
special,special
practice,practice
head,head
increase,increase
success,success
player,player
aircraft,aircraft
record,record
traditional,traditional
produce,produce
close,close
army,army
eventually,eventually
service,services
type,types
half,half
game,games
result,results
event,events
element,elements
outside,outside
view,view
add,added
design,designed
win,won
bring,brought
story,story
official,official
problem,problems
allow,allow
former,former
average,average
cause,caused
nature,nature
top,top
help,help
language,languages
whether,whether
attack,attack
food,food
model,model
remain,remained
influence,influence
introduce,introduced
put,put
live,live
line,lines
network,network
movement,movement
specific,specific
trade,trade
evidence,evidence
condition,conditions
young,young
believe,believed
point,points
enough,enough
pp,pp
building,building
form,formed
below,below
find,find
give,give
art,art
today,today
student,students
refer,referred
culture,culture
directly,directly
method,method
think,thought
religious,religious
therefore,therefore
true,true
television,television
create,create
feature,features
ground,ground
pressure,pressure
need,needed
complex,complex
particularly,particularly
lead,lead
private,private
problem,problem
lead,leading
difficult,difficult
locate,located
action,action
well,better
real,real
small,smaller
city,cities
see,saw
effect,effects
performance,performance
soon,soon
associate,associated
character,characters
subject,subject
because,Because
complete,complete
industry,industry
community,community
widely,widely
class,class
great,greater
black,black
move,move
thus,Thus
kill,killed
commonly,commonly
amount,amount
white,white
go,go
additional,additional
our,our
physical,physical
get,get
money,money
education,education
album,album
far,further
computer,computer
already,already
sound,sound
south,south
do,done
business,business
mother,mother
king,king
show,shown
accord,according
player,players
idea,idea
book,books
entire,entire
separate,separate
son,son
fire,fire
my,my
right,rights
relationship,relationship
early,earlier
central,central
speed,speed
another,Another
variety,variety
project,project
temperature,temperature
policy,policy
remain,remains
level,levels
growth,growth
office,office
show,shows
decide,decided
primary,primary
town,town
change,changed
access,access
work,working
ever,ever
good,best
mostly,mostly
successful,successful
key,key
future,future
further,further
interest,interest
sell,sold
place,placed
rule,rule
construction,construction
appear,appeared
cost,cost
court,court
house,house
allow,allows
include,includes
that,That
event,event
personal,personal
church,church
involve,involved
appear,appear
make,makes
society,society
each,Each
foreign,foreign
european,European
member,member
recent,recent
we,We
title,title
force,forced
highly,highly
quickly,quickly
whole,whole
capital,capital
reach,reached
state,stated
legal,legal
career,career
rest,rest
perform,performed
simply,simply
release,release
radio,radio
majority,majority
simple,simple
site,site
method,methods
rule,rules
name,names
turn,turn
likely,likely
attempt,attempt
unit,units
base,base
software,software
work,worked
battle,battle
report,reported
reason,reason
night,night
whose,whose
island,island
company,companies
past,past
technology,technology
stage,stage
multiple,multiple
provide,provides
towards,towards
necessary,necessary
relatively,relatively
program,programs
north,north
nearly,nearly
song,song
seven,seven
science,science
film,films
occur,occur
direct,direct
previous,previous
remain,remain
record,recorded
product,products
length,length
end,ended
school,schools
both,Both
source,sources
high,highest
response,response
hour,hours
wife,wife
front,front
economy,economy
course,course
act,act
serve,served
intend,intended
define,defined
wide,wide
commercial,commercial
complete,completed
clear,clear
health,health
replace,replaced
yet,yet
code,code
image,image
behind,behind
english,English
contain,contains
originally,originally
color,color
approach,approach
issue,issues
start,start
sense,sense
active,active
also,Also
mass,mass
largely,largely
pass,passed
summer,summer
memory,memory
no,No
heavy,heavy
loss,loss
I,me
regular,regular
result,resulting
text,text
ability,ability
adopt,adopted
eight,eight
individual,individuals
independent,independent
president,president
its,Its
support,supported
medium,media
take,takes
account,account
take,taking
way,ways
quality,quality
training,training
concept,concept
object,objects
study,studies
continue,continue
say,say
experience,experience
issue,issue
increase,increasing
elect,elected
divide,divided
their,Their
relate,related
gas,gas
sea,sea
accept,accepted
announce,announced
potential,potential
operation,operations
lack,lack
numerous,numerous
appear,appears
approximately,approximately
keep,keep
list,list
estimate,estimated
exist,exist
distance,distance
fail,failed
require,require
despite,Despite
property,property
northern,northern
carry,carried
know,know
apply,applied
basis,basis
child,child
matter,matter
status,status
old,older
love,love
propose,proposed
want,wanted
knowledge,knowledge
actually,actually
direction,direction
turn,turned
operation,operation
read,read
frequently,frequently
ten,ten
reduce,reduced
hold,hold
open,opened
center,center
meet,met
product,product
remove,removed
found,founded
animal,animals
percent,percent
feature,feature
via,via
financial,financial
thing,things
here,here
and,And
test,test
ask,asked
date,date
party,parties
engine,engine
equipment,equipment
ship,ship
ship,ships
location,location
function,functions
basic,basic
object,object
cell,cells
building,buildings
appoint,appointed
southern,southern
fall,fall
treatment,treatment
law,laws
campaign,campaign
offer,offered
allow,allowing
expect,expected
property,properties
report,report
paper,paper
beginning,beginning
probably,probably
plan,plan
refuse,refused
historical,historical
compare,compared
remain,remaining
normal,normal
income,income
analysis,analysis
application,applications
ancient,ancient
whom,whom
contain,contain
discover,discovered
oil,oil
story,stories
tell,told
prevent,prevent
live,living
internal,internal
agree,agreed
value,values
poor,poor
two,Two
machine,machine
result,resulted
section,section
later,Later
activity,activities
material,materials
bear,born
initial,initial
blood,blood
song,songs
hit,hit
effective,effective
chinese,Chinese
roman,Roman
activity,activity
history,History
idea,ideas
security,security
cut,cut
famous,famous
marriage,marriage
troop,troops
occur,occurs
believe,believe
environment,environment
note,noted
something,something
unit,unit
question,question
region,regions
technique,techniques
metal,metal
claim,claimed
civil,civil
novel,novel
say,says
musical,musical
police,police
purpose,purpose
inside,inside
suggest,suggested
give,gives
letter,letter
primarily,primarily
video,video
become,becomes
soldier,soldiers
require,requires
completely,completely
serve,serve
go,going
become,becoming
spanish,Spanish
reach,reach
spread,spread
call,call
immediately,immediately
previously,previously
supply,supply
easily,easily
collection,collection
week,weeks
leave,leave
degree,degree
limited,limited
set,sets
develop,develop
signal,signal
application,application
scientific,scientific
finally,finally
situation,situation
give,giving
difference,difference
female,female
vote,vote
grow,growing
effort,efforts
face,face
board,board
woman,woman
definition,definition
keep,kept
heat,heat
equal,equal
share,share
decision,decision
authority,authority
try,tried
tradition,tradition
edition,edition
red,red
fully,fully
model,models
contrast,contrast
responsible,responsible
era,era
risk,risk
mainly,mainly
move,moving
japanese,Japanese
deal,deal
reduce,reduce
even,Even
russian,Russian
feel,felt
rock,rock
cultural,cultural
beyond,beyond
mean,mean
quite,quite
cover,cover
help,helped
plant,plants
output,output
leave,leaving
hard,hard
instance,instance
except,except
frequency,frequency
consist,consists
positive,positive
device,device
avoid,avoid
room,room
letter,letters
content,content
ball,ball
race,race
appearance,appearance
worker,workers
de,de
version,versions
flow,flow
user,user
annual,annual
care,care
charge,charge
jewish,Jewish
human,humans
rise,rise
relation,relations
of,Of
win,win
left,left
weapon,weapons
weight,weight
travel,travel
come,comes
claim,claim
western,western
despite,despite
present,presented
serious,serious
reference,reference
write,write
latter,latter
road,road
you,You
we,us
such,Such
medical,medical
election,election
unique,unique
speech,speech
table,table
critical,critical
device,devices
friend,friends
powerful,powerful
cause,causes
negative,negative
cell,cell
kind,kind
meaning,meaning
play,playing
attention,attention
resource,resources
action,actions
advantage,advantage
combine,combined
page,page
management,management
family,families
marry,married
actual,actual
effort,effort
spend,spent
article,article
connect,connected
daughter,daughter
focus,focus
occur,occurred
nation,nation
prove,proved
fuel,fuel
place,places
middle,middle
meet,meet
presence,presence
order,ordered
offer,offer
phase,phase
several,Several
live,lived
flight,flight
factor,factors
pay,paid
billion,billion
rate,rates
goal,goal
crew,crew
tend,tend
following,following
maximum,maximum
brother,brother
example,examples
peace,peace
follow,Following
birth,birth
relative,relative
represent,represented
agreement,agreement
gold,gold
nuclear,nuclear
car,car
address,address
constant,constant
currently,currently
show,showed
river,river
disease,disease
nor,nor
argue,argued
target,target
organization,organization
receive,receive
note,notes
pass,pass
carry,carry
damage,damage
mission,mission
alone,alone
chemical,chemical
transport,transport
power,powers
perform,perform
sign,signed
exchange,exchange
mean,meant
competition,competition
prior,prior
feature,featured
run,running
station,station
element,element
contact,contact
attempt,attempted
initially,initially
claim,claims
behavior,behavior
impact,impact
reaction,reaction
standard,standards
record,records
winter,winter
scale,scale
italian,Italian
scene,scene
only,Only
under,Under
county,county
overall,overall
toward,toward
seem,seems
distribution,distribution
professional,professional
temperature,temperatures
plan,plans
pay,pay
identify,identified
express,expressed
conflict,conflict
figure,figure
issue,issued
refer,refer
depend,depending
raise,raised
volume,volume
maintain,maintain
century,centuries
display,display
useful,useful
entirely,entirely
formal,formal
centre,centre
star,star
university,university
upper,upper
look,look
create,creating
exist,existing
shape,shape
strength,strength
male,male
achieve,achieved
leader,leaders
unable,unable
fix,fixed
solution,solution
join,joined
compose,composed
existence,existence
reason,reasons
west,west
station,stations
team,teams
piece,pieces
literature,literature
technique,technique
house,houses
motion,motion
observe,observed
plant,plant
dead,dead
early,Early
month,month
minute,minutes
structure,structures
play,plays
heart,heart
refer,refers
card,cards
capacity,capacity
hand,hands
vary,vary
say,saying
cast,cast
alternative,alternative
attack,attacks
writing,writing
tour,tour
audience,audience
destroy,destroyed
think,think
side,sides
position,positions
arrive,arrived
attempt,attempts
nothing,nothing
tax,tax
need,needs
extremely,extremely
construct,constructed
fall,fell
protection,protection
grow,grew
creation,creation
religion,religion
fourth,fourth
her,Her
cover,covered
increasingly,increasingly
resistance,resistance
award,awarded
provide,providing
condition,condition
christian,Christian
fight,fight
what,What
measure,measure
your,your
federal,federal
origin,origin
price,price
determine,determined
division,division
follow,follow
sequence,sequence
command,command
parent,parents
project,projects
round,round
cause,causing
choice,choice
break,break
user,users
distinct,distinct
mind,mind
aid,aid
describe,describes
drive,drive
continue,continues
significantly,significantly
class,classes
piece,piece
slightly,slightly
citizen,citizens
seek,sought
digital,digital
enter,entered
island,islands
expand,expanded
decade,decades
process,processes
once,Once
begin,begin
increase,increases
thousand,thousands
officer,officers
artist,artists
field,fields
track,track
forward,forward
recently,recently
determine,determine
student,student
week,week
one,ones
build,build
friend,friend
greek,Greek
component,components
animal,animal
official,officials
core,core
territory,territory
failure,failure
magazine,magazine
administration,administration
limit,limited
factor,factor
write,writing
importance,importance
so,So
architecture,architecture
otherwise,otherwise
external,external
regional,regional
nation,nations
typical,typical
western,Western
internet,Internet
industrial,industrial
meeting,meeting
wave,wave
difference,differences
pattern,pattern
over,Over
unknown,unknown
good,goods
principle,principle
extensive,extensive
normally,normally
gain,gain
communication,communication
leader,leader
employ,employed
grant,granted
represent,represent
recognize,recognized
combination,combination
therefore,Therefore
cycle,cycle
choose,chosen
rapidly,rapidly
surround,surrounding
perhaps,perhaps
site,sites
star,stars
leave,leaves
why,why
run,runs
match,match
contract,contract
cost,costs
news,news
host,host
format,format
c,C
seealso,seeAlso
before,Before
demand,demand
instrument,instruments
bring,bring
follow,follows
instead,Instead
opposition,opposition
rare,rare
purpose,purposes
voice,voice
deep,deep
greatly,greatly
regard,regarded
visit,visit
stop,stop
describe,describe
limit,limit
act,acts
derive,derived
sector,sector
car,cars
sexual,sexual
contain,containing
body,bodies
run,ran
extend,extended
episode,episode
equivalent,equivalent
identity,identity
classical,classical
nine,nine
electric,electric
mark,marked
arm,arms
see,See
defense,defense
sign,sign
contemporary,contemporary
protect,protect
launch,launched
visible,visible
operate,operate
organization,organizations
share,shared
domestic,domestic
author,author
design,designs
generation,generation
club,club
control,controlled
affect,affected
mean,meaning
develop,developing
plan,planned
tv,TV
native,native
community,communities
fish,fish
particle,particles
then,Then
daily,daily
broadcast,broadcast
onto,onto
urban,urban
engine,engines
context,context
report,reports
somewhat,somewhat
traffic,traffic
gain,gained
ice,ice
indicate,indicate
worldwide,worldwide
though,Though
staff,staff
input,input
philosophy,philosophy
secondary,secondary
spring,spring
unlike,Unlike
declare,declared
image,images
accept,accept
view,views
enemy,enemy
freedom,freedom
popularity,popularity
square,square
improve,improve
east,east
acid,acid
like,Like
tree,tree
begin,begins
start,starting
characteristic,characteristics
subsequent,subsequent
win,winning
combat,combat
search,search
expansion,expansion
technical,technical
formation,formation
achieve,achieve
zero,zero
brain,brain
coast,coast
mention,mentioned
minor,minor
opening,opening
reject,rejected
close,closed
blue,blue
publication,publication
operate,operated
figure,figures
produce,producing
respect,respect
step,step
consider,consider
contain,contained
press,press
stable,stable
due,Due
view,viewed
influence,influenced
radiation,radiation
obtain,obtained
regard,regarding
suffer,suffered
split,split
oppose,opposed
global,global
direct,directed
conduct,conducted
portion,portion
stone,stone
message,message
hear,heard
screen,screen
indian,Indian
exist,exists
capture,captured
specifically,specifically
studio,studio
belief,belief
ensure,ensure
show,showing
machine,machines
maintain,maintained
opposite,opposite
select,selected
usage,usage
whereas,whereas
note,note
introduction,introduction
neither,neither
shoot,shot
get,got
atmosphere,atmosphere
victory,victory
do,doing
pattern,patterns
card,card
green,green
capable,capable
double,double
instrument,instrument
offer,offers
border,border
block,block
thing,thing
port,port
route,route
scholar,scholars
correct,correct
manage,managed
channel,channel
visit,visited
strongly,strongly
closely,closely
practical,practical
suggest,suggests
policy,policies
heavily,heavily
author,authors
african,African
file,file
programming,programming
facility,facilities
severe,severe
independence,independence
cold,cold
job,job
college,college
want,want
aspect,aspects
soviet,Soviet
old,oldest
town,towns
climate,climate
steel,steel
resident,residents
grow,grow
extent,extent
come,coming
composition,composition
call,calls
bridge,bridge
wall,wall
eastern,eastern
error,error
carbon,carbon
generate,generated
defeat,defeated
magnetic,magnetic
role,roles
sale,sales
great,greatest
network,networks
possibly,possibly
movie,movie
authority,authorities
measure,measures
finish,finished
husband,husband
electronic,electronic
hardware,hardware
account,accounts
connection,connection
secret,secret
proper,proper
go,goes
inspire,inspired
measure,measured
early,earliest
amount,amounts
oxygen,oxygen
enter,enter
household,household
really,really
end,ends
assign,assigned
path,path
dance,dance
hundred,hundred
skin,skin
today,Today
storage,storage
life,lives
plane,plane
understanding,understanding
engineering,engineering
own,owned
dry,dry
background,background
statement,statement
begin,beginning
opportunity,opportunity
band,bands
church,churches
involve,involves
critic,critics
lead,leads
layer,layer
pair,pair
improve,improved
depend,depends
vehicle,vehicles
fast,fast
mode,mode
transfer,transfer
moral,moral
manner,manner
computer,computers
my,My
list,listed
break,broke
detail,details
dark,dark
effectively,effectively
soil,soil
director,director
reality,reality
movement,movements
ultimately,ultimately
successfully,successfully
transmission,transmission
join,join
question,questions
treat,treated
faith,faith
density,density
solid,solid
signal,signals
institution,institutions
trial,trial
expensive,expensive
establish,establish
writer,writers
symbol,symbol
apply,apply
twice,twice
debate,debate
height,height
price,prices
among,Among
hold,holds
fundamental,fundamental
leadership,leadership
big,big
practice,practices
order,orders
investment,investment
royal,royal
understand,understand
foot,feet
escape,escape
stock,stock
contribute,contributed
safety,safety
fiction,fiction
post,post
frame,frame
subsequently,subsequently
explain,explained
drop,dropped
officially,officially
strategy,strategy
liquid,liquid
bottom,bottom
request,request
glass,glass
slow,slow
minimum,minimum
anything,anything
document,document
ring,ring
fleet,fleet
train,train
convert,converted
acquire,acquired
string,string
principle,principles
try,trying
modify,modified
election,elections
affect,affect
politic,politics
separate,separated
violence,violence
threat,threat
writer,writer
wall,walls
chain,chain
sufficient,sufficient
earth,earth
culture,cultures
launch,launch
item,items
appropriate,appropriate
selection,selection
not,Not
capture,capture
fast,faster
cable,cable
advanced,advanced
continuous,continuous
labor,labor
draw,drawn
mechanism,mechanism
component,component
wind,wind
essential,essential
incorporate,incorporated
copy,copies
hot,hot
chance,chance
considerable,considerable
attach,attached
poetry,poetry
respectively,respectively
rural,rural
die,die
document,documents
rarely,rarely
fan,fans
artist,artist
translate,translated
flat,flat
add,adding
store,store
theory,theories
couple,couple
section,sections
those,Those
hold,holding
ratio,ratio
requirement,requirements
universe,universe
decade,decade
progress,progress
deliver,delivered
vehicle,vehicle
expression,expression
focus,focused
obtain,obtain
attend,attended
experiment,experiments
extra,extra
weather,weather
period,periods
organize,organized
stay,stay
relationship,relationships
substantial,substantial
degree,degrees
score,score
street,street
performance,performances
test,tests
date,dates
learn,learned
translation,translation
pure,pure
tree,trees
theme,theme
study,studied
try,try
suggest,suggest
be,am
tool,tools
concern,concerns
lot,lot
seem,seem
eye,eye
approve,approved
episode,episodes
recognition,recognition
huge,huge
sex,sex
identify,identify
parallel,parallel
distribute,distributed
page,pages
park,park
medium,medium
note,Note
location,locations
environmental,environmental
widespread,widespread
ago,ago
benefit,benefit
explain,explain
script,script
impossible,impossible
change,changing
football,football
conclude,concluded
task,task
argument,argument
link,linked
symptom,symptoms
electrical,electrical
floor,floor
interest,interests
reputation,reputation
implement,implemented
teach,taught
feel,feel
grow,grown
road,roads
eye,eyes
slowly,slowly
edge,edge
move,moves
produce,produces
subject,subjects
hundred,hundreds
officer,officer
bus,bus
online,online
clearly,clearly
about,About
supply,supplies
cross,cross
reveal,revealed
defeat,defeat
add,add
store,stored
style,styles
resolution,resolution
council,council
furthermore,Furthermore
read,reading
academic,academic
know,knew
iron,iron
picture,picture
unless,unless
speak,speak
possibility,possibility
logic,logic
concern,concern
wood,wood
art,arts
prime,prime
government,governments
person,persons
operating,operating
massive,massive
loss,losses
apparent,apparent
discussion,discussion
advance,advance
discovery,discovery
library,library
criticism,criticism
easy,easy
collect,collected
processing,processing
concept,concepts
nearby,nearby
crisis,crisis
prominent,prominent
extreme,extreme
molecule,molecules
permanent,permanent
absolute,absolute
mechanical,mechanical
mountain,mountains
fear,fear
entry,entry
notable,notable
arrange,arranged
district,district
exactly,exactly
exist,existed
opera,opera
intelligence,intelligence
formula,formula
suitable,suitable
immediate,immediate
review,review
root,root
literary,literary
village,village
protein,protein
support,supporting
benefit,benefits
charge,charged
recording,recording
circuit,circuit
occasionally,occasionally
reach,reaching
market,markets
description,description
print,printed
kill,kill
instal,installed
send,send
weak,weak
choose,choose
p,P
promote,promote
inner,inner
wear,wear
truth,truth
operate,operating
how,How
else,else
sister,sister
let,let
circumstance,circumstances
balance,balance
slave,slaves
stage,stages
fighting,fighting
between,Between
category,categories
merely,merely
assume,assumed
everything,everything
false,false
close,closer
survive,survive
more,More
assistance,assistance
gun,gun
budget,budget
receive,receiving
learn,learn
desire,desire
genetic,genetic
efficient,efficient
voltage,voltage
decline,declined
rank,rank
straight,straight
newly,newly
tradition,traditions
bit,bit
rich,rich
abandon,abandoned
sport,sports
personnel,personnel
execute,executed
compound,compounds
rapid,rapid
foot,foot
visual,visual
atom,atoms
ideal,ideal
understand,understood
boat,boat
serve,serving
job,jobs
seat,seats
crime,crime
moment,moment
skill,skills
choose,chose
solar,solar
seek,seek
housing,housing
spiritual,spiritual
mark,mark
stop,stopped
variation,variations
someone,someone
bank,bank
yard,yards
unusual,unusual
map,map
repeat,repeated
pilot,pilot
vary,varies
reference,references
three,Three
consumption,consumption
act,acting
efficiency,efficiency
twelve,twelve
p,p
domain,domain
street,streets
living,living
goal,goals
variable,variable
most,Most
young,younger
shift,shift
look,looking
sell,sell
drop,drop
encourage,encouraged
mixed,mixed
brief,brief
court,courts
bad,bad
land,lands
thousand,thousand
track,tracks
membership,membership
adult,adult
pain,pain
decision,decisions
agricultural,agricultural
universal,universal
exact,exact
novel,novels
planet,planet
population,populations
discuss,discussed
interface,interface
additionally,Additionally
fit,fit
fine,fine
replace,replace
involve,involving
horse,horse
serve,serves
branch,branch
experience,experienced
low,lowest
link,link
angle,angle
scene,scenes
instruction,instructions
vast,vast
accuse,accused
industry,industries
remove,remove
More,More
shall,shall
title,titles
distinction,distinction
secure,secure
vessel,vessels
ethnic,ethnic
hydrogen,hydrogen
o,O
expose,exposed
wave,waves
constitution,constitution
armed,armed
patient,patients
linear,linear
firm,firm
matter,matters
accompany,accompanied
perfect,perfect
accurate,accurate
dedicate,dedicated
bird,birds
mental,mental
principal,principal
category,category
zone,zone
space,spaces
limit,limits
outer,outer
league,league
represent,represents
male,males
speak,speaking
settle,settled
transfer,transferred
arrest,arrested
evolution,evolution
here,Here
newspaper,newspaper
perform,performing
agent,agent
australian,Australian
tell,tells
uniform,uniform
thought,thought
define,define
evolve,evolved
few,fewer
b,B
demonstrate,demonstrated
instruction,instruction
interested,interested
transition,transition
confirm,confirmed
finally,Finally
symbol,symbols
stand,stand
easy,easier
interpretation,interpretation
tube,tube
tell,tell
reign,reign
succeed,succeeded
theorem,theorem
ordinary,ordinary
conventional,conventional
visitor,visitors
gradually,gradually
historian,historians
kingdom,kingdom
characteristic,characteristic
opinion,opinion
save,save
permit,permitted
strike,strike
well,best
dangerous,dangerous
throne,throne
shortly,shortly
r,R
agent,agents
article,articles
electron,electrons
last,lasted
representation,representation
painting,paintings
designate,designated
legislation,legislation
d,D
experience,experiences
color,colors
probability,probability
find,finds
museum,museum
apparently,apparently
procedure,procedure
pass,passes
drug,drug
attribute,attributed
identical,identical
fund,funds
infrastructure,infrastructure
within,Within
morning,morning
safe,safe
broad,broad
break,broken
roughly,roughly
entitle,entitled
debt,debt
situation,situations
canadian,Canadian
decline,decline
cancer,cancer
step,steps
return,returning
season,seasons
chief,chief
scientist,scientists
desire,desired
unlike,unlike
wild,wild
sample,sample
prison,prison
testing,testing
pass,passing
absence,absence
print,print
lay,laid
classify,classified
exposure,exposure
mathematical,mathematical
settlement,settlement
drive,driven
sugar,sugar
exception,exception
nevertheless,Nevertheless
mountain,mountain
proof,proof
agriculture,agriculture
hour,hour
biological,biological
seem,seemed
circle,circle
fifth,fifth
gun,guns
candidate,candidates
prepare,prepared
surround,surrounded
box,box
net,net
ready,ready
invite,invited
happen,happened
telephone,telephone
peak,peak
second,seconds
mouth,mouth
reduce,reducing
painting,painting
variation,variation
favor,favor
anyone,anyone
quantum,quantum
fill,filled
vary,varying
manufacturing,manufacturing
educational,educational
relation,relation
commit,committed
stability,stability
business,businesses
meeting,meetings
root,roots
necessarily,necessarily
draw,draw
duty,duties
upon,Upon
adapt,adapted
tank,tanks
until,Until
seat,seat
first,First
reform,reform
prove,prove
indicate,indicated
raise,raise
employee,employees
vector,vector
build,building
orbit,orbit
joint,joint
essentially,essentially
master,master
argue,argues
apart,apart
regard,regard
stand,stands
face,faced
purchase,purchased
destruction,destruction
diameter,diameter
empire,empire
vote,votes
trading,trading
researcher,researchers
invasion,invasion
sign,signs
reduction,reduction
frequent,frequent
female,females
fall,falls
medicine,medicine
audio,audio
similarly,Similarly
association,association
transportation,transportation
carry,carrying
continue,continuing
plot,plot
elsewhere,elsewhere
charge,charges
fashion,fashion
involve,involve
channel,channels
much,Much
tone,tone
weapon,weapon
tool,tool
hospital,hospital
engage,engaged
sentence,sentence
mobile,mobile
detailed,detailed
writing,writings
camera,camera
rise,rising
require,requiring
sort,sort
wealth,wealth
sometimes,Sometimes
mount,mounted
partner,partner
option,option
aspect,aspect
incident,incident
comic,comic
fluid,fluid
aware,aware
difficulty,difficulty
comparison,comparison
regularly,regularly
wine,wine
extension,extension
write,writes
downtown,downtown
conduct,conduct
convention,convention
minister,minister
taxis,taxes
error,errors
generate,generate
retire,retired
depth,depth
interior,interior
phrase,phrase
stand,standing
sound,sounds
consistent,consistent
criticize,criticized
spirit,spirit
affair,affairs
passage,passage
recommend,recommended
concentration,concentration
block,blocks
slave,slave
statement,statements
platform,platform
solution,solutions
arrival,arrival
division,divisions
challenge,challenge
treaty,treaty
consist,consisting
traditionally,traditionally
scheme,scheme
begin,begun
bear,bear
credit,credit
brother,brothers
union,union
enjoy,enjoyed
promote,promoted
theatre,theatre
purchase,purchase
concert,concert
message,messages
home,homes
diverse,diverse
sleep,sleep
appeal,appeal
protein,proteins
governor,governor
office,offices
integrate,integrated
consist,consisted
none,none
dominant,dominant
responsibility,responsibility
sum,sum
head,heads
mixture,mixture
candidate,candidate
connection,connections
latin,Latin
any,Any
operational,operational
disk,disk
control,controls
ceremony,ceremony
protect,protected
forest,forest
People,People
communication,communications
worth,worth
hair,hair
feature,featuring
opponent,opponent
vision,vision
chapter,chapter
rule,ruled
duty,duty
now,Now
illegal,illegal
rotation,rotation
partially,partially
senior,senior
bass,bass
criminal,criminal
drug,drugs
end,ending
phenomenon,phenomenon
revenue,revenue
committee,committee
quantity,quantity
set,setting
random,random
hope,hope
owner,owner
conference,conference
conversion,conversion
form,forming
reflect,reflect
genre,genre
electron,electron
poem,poem
estate,estate
reading,reading
youth,youth
rail,rail
