Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
ви,ви,181,132,2818
негов,неговата,51,133,2811
вчера,вчера,183,134,2795
македонски,македонски,33,135,2793
земја,земји,38,136,2785
земја,земјата,38,137,2785
пак,пак,184,138,2770
свет,светот,92,139,2757
име,името,103,140,2740
отсто,отсто,186,141,2738
те,те,187,142,2733
некои,некои,188,143,2726
прочитан,прочитан,189,144,2712
прв,првиот,43,145,2690
република,република,185,146,2678
мора,мора,142,147,2646
македонски,македонскиот,33,148,2641
дури,дури,196,149,2623
граѓаните,граѓаните,197,150,2615
нов,нов,28,151,2602
та,та,200,152,2589
ден,дена,57,153,2587
нов,нови,28,154,2580
министер,министерот,96,155,2560
крај,крајот,124,156,2550
може,можат,27,157,2537
негов,неговиот,51,158,2470
избори,избори,204,159,2457
закон,законот,104,160,2454
повторно,повторно,210,161,2435
колку,колку,214,162,2416
број,број,121,163,2400
министерство,министерството,215,164,2400
потоа,потоа,219,165,2367
јас,јас,222,166,2338
цел,цел,75,167,2336
договор,договор,123,168,2335
влада,влада,54,169,2328
двете,двете,223,170,2325
пар,пари,193,171,2324
земја,земја,38,172,2318
секој,секој,226,173,2304
премиер,премиерот,107,174,2276
нов,нова,28,175,2263
помош,помош,208,176,2250
оти,оти,229,177,2248
очекува,очекува,137,178,2241
досега,досега,231,179,2239
сум,сум,232,180,2237
тогаш,тогаш,234,181,2234
некој,некој,236,182,2224
пет,пет,237,183,2222
ли,ли,238,184,2220
држава,држава,61,185,2195
суд,суд,128,186,2143
четири,четири,245,187,2134
голем,голем,71,188,2123
нивните,нивните,248,189,2110
нов,новиот,28,190,2105
месец,месеци,118,191,2104
македонски,македонските,33,192,2088
доколку,доколку,256,193,2083
сме,сме,240,194,2064
начин,начин,198,195,2064
оние,оние,257,196,2059
едно,едно,253,197,2058
значи,значи,243,198,2054
град,град,94,199,2047
час,часот,119,200,2046
нешто,нешто,247,201,2044
низ,низ,261,202,2044
јануари,јануари,265,203,2022
игра,игра,111,204,2003
бара,бара,90,205,1997
ме,ме,272,206,1995
заедно,заедно,273,207,1991
партија,партија,116,208,1937
сака,сака,93,209,1934
премиер,премиер,107,210,1929
биде,бидат,23,211,1921
политички,политички,145,212,1918
комисија,комисија,174,213,1917
денари,денари,285,214,1911
група,група,113,215,1906
европски,европската,86,216,1905
смета,смета,151,217,1899
еден,една,36,218,1899
година,годинава,17,219,1872
деца,деца,291,220,1868
прв,првата,43,221,1866
прашање,прашање,162,222,1858
зошто,зошто,294,223,1854
ти,ти,295,224,1849
проблем,проблеми,91,225,1848
нас,нас,296,226,1845
груевски,груевски,297,227,1838
кола,коло,277,228,1837
друг,другите,55,229,1832
она,она,299,230,1824
ка,ка,303,231,1799
град,градот,94,232,1781
натпревар,натпревар,138,233,1779
денес,денес,308,234,1773
победа,победа,218,235,1770
декември,декември,311,236,1766
споделете,споделете,312,237,1765
збор,збор,203,238,1764
решение,решение,255,239,1761
период,период,220,240,1753
нов,новата,28,241,1753
станува,станува,263,242,1752
прв,прв,43,243,1743
веднаш,веднаш,317,244,1731
добро,добро,292,245,1725
има,имаше,26,246,1723
месец,месец,118,247,1715
минат,минатата,209,248,1709
февруари,февруари,325,249,1698
односен,односно,324,250,1696
врска,врска,207,251,1667
направи,направи,178,252,1667
тек,текот,230,253,1665
граѓани,граѓани,333,254,1648
почеток,почетокот,217,255,1639
процент,проценти,262,256,1638
луѓе,луѓето,82,257,1625
средба,средба,134,258,1625
заврши,заврши,205,259,1609
македонците,македонците,339,260,1607
освен,освен,340,261,1605
дојде,дојде,302,262,1605
место,места,78,263,1601
полиција,полиција,100,264,1592
таму,таму,345,265,1587
неа,неа,347,266,1578
живот,живот,175,267,1575
тим,тим,179,268,1574
ништо,ништо,348,269,1571
човек,човек,244,270,1564
наш,нашата,120,271,1563
недело,недела,350,272,1560
шест,шест,351,273,1560
де,де,353,274,1555
бара,бараат,90,275,1550
однос,однос,149,276,1548
цент,центар,344,277,1548
поддршка,поддршка,286,278,1547
министер,министер,96,279,1543
соопшти,соопшти,315,280,1536
медиум,медиуми,194,281,1518
случи,случи,164,282,1517
ред,ред,329,283,1512
токму,токму,363,284,1511
толку,толку,367,285,1499
совет,советот,171,286,1499
победи,победи,318,287,1498
ва,ва,368,288,1491
никој,никој,369,289,1491
случај,случај,241,290,1490
ве,ве,371,291,1487
собрание,собранието,258,292,1471
јаз,јазик,364,293,1466
проблем,проблем,91,294,1465
голем,голема,71,295,1464
објави,објави,281,296,1463
истакна,истакна,383,297,1463
дуи,дуи,385,298,1462
бан,банка,316,299,1460
пишува,пишува,306,300,1458
знае,знае,180,301,1456
неговите,неговите,386,302,1454
даде,даде,283,303,1441
речиси,речиси,392,304,1438
малку,малку,393,305,1436
последните,последните,396,306,1431
соработка,соработка,300,307,1431
германија,германија,397,308,1431
одлука,одлука,161,309,1428
политика,политика,235,310,1423
име,име,103,311,1418
секоја,секоја,404,312,1416
власт,власта,108,313,1395
долар,долари,375,314,1391
ноември,ноември,416,315,1378
сад,сад,387,316,1371
содржина,содржина,336,317,1370
состојба,состојба,212,318,1367
првенство,првенство,337,319,1363
група,групата,113,320,1355
особено,особено,430,321,1349
то,то,432,322,1340
илјади,илјади,434,323,1339
постои,постои,418,324,1336
добие,добие,365,325,1335
народ,народ,221,326,1330
информација,информации,290,327,1330
прв,првите,43,328,1327
имаме,имаме,437,329,1324
сака,сакаат,93,330,1317
број,бројот,121,331,1314
нивен,нивната,141,332,1310
земја,земјава,38,333,1305
он,он,442,334,1305
регион,регионот,239,335,1305
прашања,прашања,444,336,1305
суд,судот,128,337,1297
продолжи,продолжи,182,338,1294
можеби,можеби,449,339,1286
држава,држави,61,340,1281
тука,тука,453,341,1280
лига,лигата,206,342,1279
ра,ра,455,343,1277
крај,крај,124,344,1275
синоќа,синоќа,457,345,1274
само,само,458,346,1271
себе,себе,460,347,1270
врати,врати,228,348,1268
тврди,тврди,314,349,1261
септември,септември,463,350,1261
права,право,289,351,1260
своето,своето,466,352,1258
останува,останува,467,353,1253
секогаш,секогаш,471,354,1243
партија,партии,116,355,1238
најмалку,најмалку,474,356,1238
утре,утре,478,357,1233
донесе,донесе,433,358,1230
прашање,прашањето,162,359,1230
вториот,вториот,482,360,1230
прав,права,173,361,1227
негов,неговото,51,362,1227
надворешен,надворешни,338,363,1226
сте,сте,480,364,1225
оди,оди,242,365,1223
одлука,одлуката,161,366,1223
средба,средбата,134,367,1215
парламент,парламентот,266,368,1211
овластен,овластена,469,369,1207
наш,нашиот,120,370,1206
води,води,420,371,1200
преговорите,преговорите,490,372,1197
систем,систем,313,373,1194
нивен,нивниот,141,374,1191
натпревари,натпревари,479,375,1185
натпревар,натпреварот,138,376,1181
власт,власт,108,377,1179
власт,власти,108,378,1177
проблем,проблемот,91,379,1176
меѓутоа,меѓутоа,500,380,1172
метри,метри,501,381,1171
лига,лига,206,382,1171
сам,само,136,383,1164
зад,зад,506,384,1161
март,март,399,385,1158
никола,никола,508,386,1157
развој,развој,362,387,1157
најмногу,најмногу,511,388,1153
двајца,двајца,513,389,1152
преговори,преговори,509,390,1152
помалку,помалку,514,391,1152
никогаш,никогаш,515,392,1151
однос,односи,149,393,1145
навистина,навистина,518,394,1141
прави,прави,251,395,1140
претходно,претходно,519,396,1139
разлика,разлика,402,397,1136
криза,криза,342,398,1135
можност,можност,246,399,1135
претставник,претставници,252,400,1134
децата,децата,521,401,1132
половина,половина,483,402,1113
понеделник,понеделник,372,403,1113
заштита,заштита,470,404,1111
европски,европски,86,405,1110
цел,целиот,75,406,1105
мвр,мвр,536,407,1104
центар,центарот,384,408,1104
тешко,тешко,537,409,1100
јуни,јуни,543,410,1086
засега,засега,549,411,1082
петок,петок,388,412,1081
живот,животот,175,413,1076
тим,тимот,179,414,1074
закон,закон,104,415,1073
ко,ко,560,416,1071
седум,седум,561,417,1069
опозиција,опозицијата,428,418,1067
договор,договорот,123,419,1065
наместа,наместо,559,420,1063
турција,турција,565,421,1063
куќа,куќа,319,422,1062
прво,прво,568,423,1059
образование,образование,414,424,1056
наоѓа,наоѓа,288,425,1054
работа,работата,81,426,1052
црква,црква,275,427,1047
подоцна,подоцна,579,428,1047
почна,почна,580,429,1046
институција,институции,417,430,1046
план,план,276,431,1045
мај,мај,278,432,1043
партија,партијата,116,433,1043
процес,процесот,224,434,1042
одбрана,одбрана,435,435,1042
затвор,затвор,359,436,1041
игра,играат,111,437,1040
нејзин,нејзиниот,132,438,1040
останат,останатите,298,439,1037
десет,десет,588,440,1037
европски,европскиот,86,441,1036
нива,ниво,376,442,1035
рок,рок,377,443,1034
заедница,заедница,349,444,1033
пат,патот,109,445,1032
македонска,македонска,591,446,1027
целосно,целосно,592,447,1027
проект,проектот,213,448,1024
медиум,медиумите,194,449,1022
час,часа,119,450,1018
реши,реши,380,451,1018
вкупно,вкупно,600,452,1016
поранешен,поранешниот,267,453,1013
претстави,претставува,284,454,1011
безбедност,безбедност,389,455,1010
јули,јули,604,456,1009
општина,општина,320,457,1008
земја,земјите,38,458,1008
нашите,нашите,607,459,1007
нема,немаат,30,460,1007
момент,момент,225,461,1005
процес,процес,224,462,1003
култура,култура,390,463,999
додаде,додаде,594,464,997
јавност,јавноста,378,465,996
смета,сметаат,151,466,995
сили,сили,608,467,992
економија,економија,373,468,990
директор,директор,264,469,990
спор,спорот,341,470,985
причина,причина,321,471,982
ама,ама,622,472,982
совет,совет,171,473,981
интерес,интерес,301,474,981
дом,дома,201,475,979
работа,работат,81,476,979
член,членство,126,477,976
четврток,четврток,465,478,976
интер,интер,635,479,973
македонски,македонското,33,480,971
организација,организација,282,481,970
побара,побара,279,482,967
лидер,лидерот,216,483,967
вечерва,вечерва,640,484,966
ист,истиот,140,485,965
вод,вода,410,486,963
позиција,позиција,382,487,963
август,август,645,488,960
друг,друга,55,489,956
април,април,650,490,955
светски,светски,144,491,955
загинаа,загинаа,652,492,953
ди,ди,654,493,952
унијат,унијата,655,494,949
најде,најде,370,495,948
нејзин,нејзината,132,496,948
големи,големи,659,497,948
двајцата,двајцата,660,498,947
в,в,661,499,947
сезона,сезона,374,500,946
резултат,резултат,190,501,945
интернет,интернет,612,502,944
нато,нато,664,503,943
би,беа,64,504,943
доба,доби,663,505,942
основ,основа,505,506,941
време,времето,62,507,940
филм,филм,211,508,940
век,век,530,509,939
лице,лице,439,510,938
најголем,најголем,157,511,938
надвор,надвор,667,512,938
лани,лани,668,513,938
друг,друг,55,514,937
цена,цената,195,515,936
зашто,зашто,671,516,930
пример,пример,427,517,930
евра,евра,673,518,929
резултат,резултати,190,519,929
европски,европските,86,520,927
член,членови,126,521,926
случаи,случаи,674,522,923
втората,втората,675,523,923
главен,главниот,227,524,922
терен,терен,406,525,922
следен,следната,334,526,919
осум,осум,677,527,919
средство,средства,599,528,910
доволно,доволно,684,529,910
заради,заради,685,530,910
вторник,вторник,562,531,907
треба,требало,34,532,907
повреден,повредени,438,533,904
економски,економски,280,534,904
фаза,фаза,531,535,901
брисел,брисел,691,536,900
среда,среда,524,537,898
одржи,одржи,305,538,897
свет,свет,92,539,896
канал,канал,581,540,894
двата,двата,697,541,893
политичка,политичка,698,542,893
мене,мене,700,543,892
филм,филмот,211,544,892
балкан,балканот,687,545,892
помеѓу,помеѓу,701,546,892
барселона,барселона,703,547,890
програм,програма,556,548,888
последен,последниот,191,549,887
комисија,комисијата,174,550,886
податок,податоци,595,551,886
промени,промени,642,552,885
сил,сила,618,553,884
воопшто,воопшто,713,554,883
извор,извори,408,555,882
вој,војна,614,556,880
близина,близина,672,557,880
американски,американскиот,169,558,878
група,групи,113,559,877
реал,реал,633,560,875
дело,дело,542,561,871
избор,изборите,287,562,870
контрола,контрола,485,563,869
дела,дела,586,564,868
освои,освои,597,565,868
услови,услови,680,566,868
нов,новите,28,567,866
јасно,јасно,724,568,864
ке,ке,727,569,862
живее,живеат,268,570,862
поголем,поголем,192,571,861
има,имало,26,572,860
посебно,посебно,730,573,858
ден,денот,57,574,857
странски,странски,422,575,856
вака,вака,733,576,855
болница,болница,473,577,853
шпанија,шпанија,736,578,852
оружје,оружје,598,579,852
посета,посета,411,580,850
дом,дом,201,581,849
прв,првото,43,582,847
иднина,иднина,441,583,845
минута,минути,327,584,842
бих,бих,749,585,838
видео,видео,621,586,838
став,став,328,587,836
шеф,шефот,400,588,836
член,член,126,589,833
село,село,250,590,833
проект,проект,213,591,832
њујорк,њујорк,754,592,831
минута,минута,327,593,829
бизнис,бизнис,558,594,829
цена,цена,195,595,828
енергија,енергија,710,596,827
цел,целата,75,597,826
семејството,семејството,757,598,825
албанците,албанците,758,599,824
зоран,зоран,761,600,821
жена,жена,270,601,821
мај,мајка,278,602,820
седница,седница,481,603,819
словенија,словенија,764,604,819
репрезентација,репрезентација,421,605,819
народ,народот,221,606,816
свој,свој,110,607,815
добијат,добијат,768,608,815
вработените,вработените,770,609,814
село,селото,250,610,814
ма,ма,772,611,814
стане,стане,737,612,812
светски,светската,144,613,812
телевизија,телевизија,571,614,811
стои,стои,743,615,811
инаку,инаку,777,616,809
некоја,некоја,779,617,808
потврди,потврди,361,618,807
манчестер,манчестер,783,619,806
местото,местото,786,620,804
најверојатно,најверојатно,792,621,800
директор,директорот,264,622,799
понатаму,понатаму,793,623,799
илјада,илјади,605,624,798
предлог,предлог,472,625,797
секрет,секретар,791,626,797
свет,свети,92,627,794
отколку,отколку,802,628,792
меѓународен,меѓународната,202,629,791
компанија,компании,249,630,790
претставник,претставник,252,631,788
ци,ци,806,632,788
ле,ле,808,633,787
извештај,извештајот,357,634,784
најдобар,најдобар,489,635,779
гледа,гледа,259,636,778
милијарда,милијарди,656,637,777
казна,казна,429,638,777
прави,прават,251,639,777
различен,различни,653,640,776
притвор,притвор,689,641,776
дава,дава,780,642,775
ат,атина,492,643,771
излезе,излезе,576,644,770
прва,прва,818,645,768
пазар,пазар,423,646,768
ситуација,ситуација,343,647,767
програма,програмата,748,648,766
еднаш,еднаш,823,649,766
државен,државниот,167,650,766
цели,цели,822,651,764
стаен,стана,820,652,764
парламент,парламент,266,653,763
војник,војници,807,654,763
екипа,екипи,233,655,763
сето,сето,824,656,762
внатрешен,внатрешни,564,657,761
знае,знаат,180,658,760
километар,километри,778,659,758
нејзин,нејзините,132,660,758
обама,обама,833,661,756
сабота,сабота,589,662,755
јужен,јужна,468,663,755
американски,американската,169,664,752
грчки,грчката,199,665,752
остане,остане,752,666,751
италија,италија,840,667,750
весник,весник,331,668,749
семејство,семејство,534,669,748
простор,простор,535,670,746
одговор,одговор,551,671,745
ла,ла,832,672,745
поднесе,поднесе,721,673,744
вие,вие,843,674,743
извештај,извештај,357,675,741
финансии,финансии,847,676,741
бор,борба,716,677,738
средба,средби,134,678,738
недела,недела,307,679,737
ри,ри,852,680,737
бара,барање,90,681,736
напиша,напиша,856,682,735
повика,повика,587,683,735
напад,напад,405,684,735
недела,недели,307,685,734
клуб,клуб,309,686,733
мадрид,мадрид,861,687,733
рамка,рамките,495,688,732
наука,наука,626,689,731
покажа,покажа,863,690,731
реформа,реформи,355,691,729
храна,храна,602,692,729
дпа,дпа,868,693,728
пораз,пораз,585,694,728
страни,страни,871,695,726
улог,улога,849,696,726
живее,живее,268,697,725
успеа,успеа,873,698,725
почеток,почеток,217,699,725
кого,кого,874,700,725
серија,серија,546,701,725
октомври,октомври,876,702,723
американски,американски,169,703,722
весник,весникот,331,704,721
притисок,притисок,555,705,718
ден,денови,57,706,718
доаѓа,доаѓа,448,707,717
пратениците,пратениците,886,708,717
вашингтон,вашингтон,887,709,717
можен,можно,394,710,717
производ,производство,360,711,716
објект,објекти,381,712,715
екипа,екипата,233,713,714
вест,вести,323,714,713
намалување,намалување,888,715,713
почне,почне,827,716,712
втор,втор,890,717,711
русија,русија,895,718,708
парите,парите,898,719,708
изградба,изградба,512,720,707
зголеми,зголеми,356,721,707
статус,статус,567,722,706
ахмети,ахмети,902,723,706
лидер,лидер,216,724,705
доби,доби,903,725,705
бучковски,бучковски,904,726,704
гол,гол,293,727,704
отвори,отвори,582,728,702
конечен,конечно,504,729,702
одлучи,одлучи,425,730,698
компанија,компанија,249,731,697
влезе,влезе,657,732,696
чекор,чекор,828,733,696
јавно,јавно,914,734,694
поголем,поголема,192,735,694
секако,секако,918,736,693
буџет,буџетот,575,737,692
подобро,подобро,922,738,690
политички,политичките,145,739,689
вакви,вакви,923,740,689
египет,египет,924,741,689
фирма,фирми,352,742,689
сам,самиот,136,743,688
состојба,состојбата,212,744,686
от,от,930,745,685
историјат,историјата,915,746,682
грчки,грчкиот,199,747,681
зголемување,зголемување,934,748,681
дел,делови,50,749,681
случи,случува,164,750,680
измени,измени,879,751,680
натаму,натаму,938,752,680
пол,пол,766,753,679
регион,регион,239,754,678
работница,работници,740,755,675
чин,чини,623,756,674
продолжи,продолжува,182,757,674
после,после,944,758,674
жртва,жртви,403,759,674
активност,активности,510,760,673
може,можеме,27,761,673
тројца,тројца,946,762,673
обезбеди,обезбеди,523,763,673
српскиот,српскиот,947,764,672
случај,случајот,241,765,672
тело,тело,464,766,670
очекува,очекуваат,137,767,670
политика,политиката,235,768,669
сектор,сектор,577,769,668
обид,обид,547,770,668
членка,членки,811,771,667
продажба,продажба,694,772,667
борба,борбата,817,773,667
сакам,сакам,954,774,665
постапка,постапка,477,775,664
документ,документи,407,776,660
африка,африка,962,777,660
нивното,нивното,966,778,658
друго,друго,968,779,655
однесува,однесува,566,780,654
ситуација,ситуацијата,343,781,653
постојат,постојат,974,782,653
наскоро,наскоро,975,783,652
дете,дете,670,784,652
финале,финалето,636,785,651
тон,тони,735,786,651
носи,носи,572,787,650
имате,имате,979,788,650
барем,барем,980,789,649
одреден,одредени,517,790,649
истрага,истрага,476,791,649
намали,намали,446,792,647
франција,франција,984,793,647
најава,најави,539,794,646
започна,започна,986,795,646
оди,одат,242,796,646
пласман,пласман,813,797,646
нека,нека,989,798,646
северен,северна,520,799,644
предизвик,предизвика,525,800,644
оставка,оставка,762,801,644
историја,историја,981,802,643
наведува,наведува,905,803,643
криминал,криминал,696,804,639
жител,жителите,401,805,638
година,годината,17,806,638
поени,поени,995,807,638
добар,добар,881,808,637
знам,знам,1001,809,636
мислам,мислам,1002,810,636
жал,жал,726,811,635
шампион,шампион,354,812,634
вас,вас,1007,813,633
вредност,вредност,497,814,632
ски,ски,1010,815,631
your,your,1012,816,631
email,email,1013,817,630
has,has,1015,818,629
been,been,1016,819,628
sent,sent,1017,820,628
милан,милан,1019,821,627
транспорт,транспорт,900,822,627
оглед,оглед,1014,823,626
неодамна,неодамна,1020,824,626
напредок,напредок,695,825,626
државен,државната,167,826,625
клуб,клубот,309,827,625
збори,зборува,940,828,625
грип,грип,830,829,624
тачи,тачи,1029,830,624
раст,раст,803,831,624
првпат,првпат,1033,832,622
помогне,помогне,916,833,622
потребен,потребни,322,834,622
второто,второто,1034,835,622
девет,девет,1037,836,621
почнува,почнува,870,837,621
ре,ре,715,838,621
тема,тема,544,839,620
америка,америка,1039,840,620
всушност,всушност,1041,841,619
компанија,компанијата,249,842,619
нов,ново,28,843,619
изнесува,изнесува,1036,844,618
загуби,загуби,776,845,618
изгледа,изгледа,693,846,618
власт,властите,108,847,617
користи,користат,419,848,616
треба,требаше,34,849,615
инцидент,инцидентот,456,850,615
појави,појави,609,851,615
металург,металург,1049,852,615
трае,трае,784,853,614
користи,користи,419,854,614
свои,свои,1051,855,612
правда,правда,720,856,612
среќа,среќа,889,857,611
организација,организации,282,858,611
мерки,мерки,1053,859,610
постојано,постојано,1055,860,609
реформа,реформите,355,861,609
возраст,возраст,973,862,608
услов,услови,451,863,607
воен,воени,304,864,607
белград,белград,1059,865,607
меѓувреме,меѓувреме,1061,866,606
влез,влез,624,867,606
гости,гости,755,868,604
сам,сам,136,869,604
следните,следните,1066,870,603
вечер,вечер,665,871,602
деновиве,деновиве,1068,872,602
здравство,здравство,932,873,601
конференција,конференција,678,874,601
причини,причини,1048,875,600
ист,истата,140,876,600
локалните,локалните,1071,877,600
одржа,одржа,1072,878,599
повод,повод,1022,879,599
меѓународен,меѓународниот,202,880,598
најголем,најголемиот,157,881,597
татко,татко,815,882,596
такви,такви,1079,883,596
денешен,денешната,452,884,593
последен,последната,191,885,593
аеродром,аеродром,488,886,592
одговори,одговори,794,887,592
изјава,изјава,431,888,592
решавање,решавање,787,889,592
добија,добија,1084,890,592
акција,акција,440,891,592
работнички,работнички,1000,892,591
цел,цела,75,893,589
протест,протести,335,894,588
остана,остана,1093,895,588
вест,вест,323,896,587
добра,добра,1096,897,586
барања,барања,1098,898,586
жена,жените,270,899,586
смрт,смртта,590,900,585
состав,состав,712,901,584
црква,црквата,275,902,584
новинар,новинарите,528,903,583
одигра,одигра,552,904,582
син,син,522,905,582
странство,странство,1105,906,581
дуел,дуел,413,907,581
светски,светскиот,144,908,581
папандреу,папандреу,1106,909,581
свој,своја,110,910,581
собрание,собрание,258,911,580
резултат,резултатите,190,912,580
проблем,проблемите,91,913,579
горан,горан,1095,914,578
амбасадор,амбасадор,447,915,578
дуел,дуелот,413,916,576
официјален,официјално,346,917,576
гради,гради,682,918,576
надлежните,надлежните,1114,919,576
д,д,1115,920,576
победа,победата,218,921,576
коментар,коментар,746,922,575
светска,светска,1117,923,575
сосема,сосема,1119,924,575
потребен,потребно,322,925,575
овде,овде,1120,926,574
каже,каже,741,927,573
жени,жени,1094,928,572
играч,играч,424,929,572
настапи,настапи,718,930,572
прифати,прифати,641,931,570
минат,минатиот,209,932,569
час,час,119,933,569
награда,награда,494,934,568
пандев,пандев,1133,935,567
дијалог,дијалог,846,936,567
корупција,корупцијата,669,937,566
инвестиција,инвестиции,810,938,566
демократија,демократија,742,939,566
агенција,агенцијата,426,940,565
занимливости,занимливости,1140,941,565
светски,светското,144,942,565
чија,чија,1137,943,565
избор,избор,287,944,564
милион,милион,85,945,563
заеднички,заеднички,747,946,563
ваквите,ваквите,1144,947,562
нагласи,нагласи,704,948,562
точно,точно,1145,949,561
врска,врски,207,950,561
холандија,холандија,1146,951,561
голем,големо,71,952,560
често,често,1147,953,560
судија,судија,502,954,559
факт,фактот,662,955,559
велес,велес,1149,956,558
покажува,покажува,1103,957,558
нејзин,нејзиното,132,958,556
кино,кина,1024,959,556
имал,имал,1154,960,555
фуере,фуере,1156,961,553
грчки,грчките,199,962,553
град,градови,94,963,553
трите,трите,1159,964,553
бод,бодови,606,965,553
меч,меч,484,966,552
период,периодот,220,967,551
годишно,годишно,1163,968,551
вистински,вистински,584,969,551
види,види,615,970,550
жител,жители,401,971,550
член,членовите,126,972,549
стави,стави,865,973,549
агенција,агенција,426,974,549
градоначалник,градоначалникот,658,975,548
устав,уставот,917,976,546
важно,важно,1170,977,545
познат,познат,332,978,542
орган,органи,831,979,542
удар,удар,882,980,539
зависи,зависи,1054,981,539
потреба,потреба,610,982,537
мојот,мојот,1185,983,537
генерален,генералниот,628,984,537
ливерпул,ливерпул,1187,985,537
ње,ње,1189,986,535
најави,најави,436,987,535
нема,немаше,30,988,535
портпарол,портпаролот,751,989,535
учество,учество,993,990,534
разговор,разговори,366,991,534
мо,мо,1192,992,534
случајот,случајот,1194,993,533
израел,израел,1196,994,533
јунајтед,јунајтед,1197,995,533
куп,куп,532,996,533
спорт,спорт,690,997,532
шанса,шанса,507,998,532
западен,западен,574,999,532
истрага,истрагата,476,1000,531
надеж,надеж,907,1001,530
однос,односите,149,1002,529
каква,каква,1203,1003,529
вид,вид,666,1004,529
голем,големиот,71,1005,529
концерт,концерт,498,1006,528
тек,тек,230,1007,528
директно,директно,1206,1008,528
функција,функција,631,1009,528
планира,планира,774,1010,527
успех,успех,912,1011,527
фестивал,фестивалот,527,1012,526
финансиски,финансиски,683,1013,524
државен,државни,167,1014,524
државните,државните,1213,1015,524
веројатно,веројатно,1214,1016,523
интервју,интервју,837,1017,522
милошоски,милошоски,1218,1018,522
можност,можноста,246,1019,521
ноќ,ноќ,1124,1020,518
совлада,совлада,936,1021,517
мпц,мпц,1230,1022,516
датум,датум,851,1023,516
сити,сити,1221,1024,516
економска,економска,1232,1025,516
москва,москва,1233,1026,515
мисли,мислам,745,1027,515
таков,таков,1234,1028,515
главен,главен,227,1029,515
фудбалска,фудбалска,1235,1030,515
постигна,постигна,1236,1031,515
млад,млади,391,1032,514
