Morph-lemma,Morph-inflection
förundersökning,Förundersökningen
förvärvet,Förvärvet
framåt,Framåt
franska,Franska
urval,urvalet
huvudträn,huvudtränare
skrällde,skrällde
Måns,Måns
grupp,Gruppen
Nina,Nina
Händelserna,Händelserna
handla,Handlar
omringad,omringad
upprätthålla,upprätthållas
hen,Hen
öppn,öppnar
svar,Svaren
erövra,erövrat
imorgon,Imorgon
toronto,Toronto
influencern,Influencern
marek,Marek
inlägget,Inlägget
innebär,Innebär
invasionen,Invasionen
flyt,flyt
Kärna,Kärnan
klädjätt,Klädjätten
kombinatione,Kombinationen
fynda,fynda
Kritik,Kritik
Kunder,Kunder
Laget,Lagets
Länge,Längre
Lärarna,Lärarna
plattform,Plattformen
Loppet,Loppet
Sakna,Saknas
måndag,Måndagen
måns,Måns
Medicinteknikbolaget,Medicinteknikbolaget
Tysklands,Tysklands
militär,Militär
motivering,Motiveringen
Natalia,Natalia
åsido,åsido
Vuxen,Vuxna
Nyckeln,Nyckeln
Ökade,Ökade
Omställningen,Omställningen
Onsdagen,Onsdagens
ord,Ord
Orderingången,Orderingången
oväntat,Oväntat
restaurang,Restaurangen
personligen,Personligen
pjäs,Pjäsen
programledar,Programledaren
Rektorn,Rektorn
Republikanen,Republikanen
risk,Riskerna
sammantag,Sammantaget
Sänk,Sänk
sittande,Sittande
skämt,Skämt
socialminista,Socialminister
Talmannen,Talmannen
tavlan,Tavlan
Teckningskursen,Teckningskursen
tingsrätt,Tingsrätten
Turneringen,Turneringen
Tvåa,Tvåa
utgångspunkt,Utgångspunkten
Utrikesministern,Utrikesministern
utsläppen,Utsläppen
valrörels,Valrörelsen
vare,Vare
Veckan,Veckan
veteran,Veteranen
vinter,Vintern
patron,patroner
handskriven,handskrivna
mångårig,mångårige
landsomfatta,landsomfattande
bränslepriserna,bränslepriserna
huvudbyggnad,huvudbyggnad
undantag,undantaget
Abdul,Abdul
revolt,revolt
Åbobor,Åbobor
gratulera,gratuleras
Arve,Arve
gudstjänst,gudstjänsten
privatisering,privatiseringar
cirkl,cirklar
affärsmodella,affärsmodeller
stund,stundar
skolstart,skolstarten
utförlig,utförligt
beklag,beklaga
Zemmours,Zemmours
bistå,bistått
utestänga,utestänga
fasa,fasar
beställning,beställningen
vidsträckt,vidsträckta
personalstyrka,personalstyrkan
keramik,keramik
högkvalitativ,högkvalitativa
kontinent,kontinent
botox,botox
filmskapare,filmskaparen
debattartikel,debattartikeln
avböj,avböjt
idyllisk,idylliska
hatisk,hatiska
Ägarna,Ägarna
glans,glans
Rapporter,Rapporter
kassaskåp,kassaskåp
kommunpolitik,kommunpolitiken
vred,vred
Back,Back
utbildningschef,utbildningschef
analyspodd,Analyspodden
placerare,placerare
somalia,Somalia
gästarbetare,gästarbetare
sammanslutning,sammanslutning
ideologisk,ideologisk
vaccination,vaccinationerna
Iran,Iran
jumbo,jumbo
säsongsinledning,säsongsinledningen
Europaspelet,Europaspelet
flygbiljett,flygbiljetter
spelarna,spelarnas
socialtjänst,socialtjänsten
Lätt,Lätt
fortbildning,fortbildning
yrkat,yrkat
understiga,understiger
omkom,omkom
larmsamtal,larmsamtal
hävda,hävdas
knivdåde,knivdådet
misstank,misstankarna
ovillkorlig,ovillkorligt
vårdhem,vårdhem
telekomjätt,telekomjätten
förutsägbarhet,förutsägbarhet
rekrytera,rekryterats
terrorattack,terrorattack
kort,kortaste
stämman,stämman
motsvarighet,motsvarigheter
ivrig,ivrig
blanka,blankade
mellanstor,mellanstora
intention,intentioner
sammanlagda,sammanlagda
innebörd,innebörd
vareft,varefter
pianist,pianisten
instanse,instanser
belastad,belastad
snöoväd,snöoväder
vilande,vilande
löptid,löptider
påbörjad,påbörjat
munkavle,munkavle
klimatneutral,klimatneutralt
Natur,Natur
Tallink,Tallink
is,isar
Alfågeln,Alfågeln
Röblom,Röblom
haka,hakar
tabell,tabell
befria,befriats
geografi,geografi
regelbunden,regelbunden
friidrott,friidrotten
stödkonsert,stödkonsert
reducering,reduceringen
algoritm,algoritmer
dansant,dansanta
plana,planar
utträde,utträde
prioritera,prioriterad
jag,jaget
toppa,Toppa
traktor,traktorn
forska,forskat
förskingring,förskingring
förbränningsmotor,förbränningsmotorer
Erica,Erica
avsätta,avsätter
majorov,Majorov
pärleros,Pärleros
stekhet,stekheta
hotel,hotel
folkrättsbrott,folkrättsbrott
julvärd,julvärd
leverera,levererades
styr,styren
alpin,alpin
privatliv,privatlivet
beställ,beställare
kontrovers,kontroverser
tunnelbanestation,tunnelbanestation
Irans,Irans
spenderad,spenderade
resonera,resonera
skvätt,skvätt
beröra,berördes
biltillverkare,biltillverkare
förordning,förordningen
premiera,premieras
avresa,avresa
estetisk,estetisk
sur,Sur
skogsnäring,skogsnäringen
klassificera,klassificeras
undanta,undantas
Jonatan,Jonatan
tillväga,tillväga
skräddarsydd,skräddarsydda
stugorna,stugorna
hjälptes,hjälptes
hjärta,hjärtans
rutten,ruttna
krigsförbrytare,krigsförbrytare
grundpelare,grundpelare
avge,avger
frontfigur,frontfigur
klarna,klarna
kostym,kostymer
påskkravall,påskkravallerna
magnifik,magnifika
jordbrukarna,jordbrukarna
skänka,skänkte
standard,standarden
B,B
beredning,beredning
iskall,iskall
skörda,skörda
misse,missen
alliansfrihet,Alliansfriheten
klä,klädde
maxtak,maxtak
väderberoe,väderberoende
packning,packning
salta,salta
glasklar,glasklart
kanon,kanon
Putin,Putin
peters,Petersen
skuldfri,skuldfri
vårdat,vårdat
böja,böja
laddhybrid,laddhybrider
kraftsamla,kraftsamlar
förtidsrösta,förtidsrösta
dödläge,dödläge
food,food
anställningsavtal,anställningsavtal
ficka,fickan
skälva,skälvande
julklapparna,julklapparna
flöta,flöt
skildring,skildringen
otillräcklig,otillräckligt
huvudstadsregion,huvudstadsregionen
energianvändning,energianvändningen
massa,massan
stråk,stråkar
Alma,Alma
nöt,nöt
poäng,poänger
kugge,kugge
Piastri,Piastri
lira,lirar
Alternativ,Alternativ
surrogatmödraskap,surrogatmödraskap
alvar,Alvar
familja,familjs
dansare,dansarna
amalie,Amalie
lada,ladan
roa,roa
peta,petades
stänkte,stänkte
mätte,mätte
beskjuta,beskjutit
nationalist,nationalister
gamingbolag,gamingbolaget
oförglömlig,oförglömlig
tramadol,tramadol
Hillerstorp,Hillerstorp
jurist,juristen
upprördhet,upprördhet
tabu,tabu
pompa,pompa
stök,stöket
stadsutveckling,stadsutveckling
perform,perform
innovation,Innovation
spekulant,spekulanter
Analytikern,Analytikern
förmånlig,förmånliga
svär,svär
storskalig,storskaligt
nål,nålar
feta,feta
valfläsk,valfläsk
filmvärld,filmvärlden
korthet,korthet
lyckades,lyckades
outsid,outsider
friskola,friskolan
skolmat,skolmat
fascinera,fascinerad
guldstride,guldstriden
konst,konstens
gymnasieutbildning,gymnasieutbildning
opassande,opassande
ramsa,ramsa
griftefrid,griftefrid
psykiatri,psykiatri
kinnvall,Kinnvall
efterträde,efterträder
hemkomm,hemkommen
ryska,ryskan
muslimsk,muslimsk
mask,masker
unge,ungarna
stillhet,stillhet
thatcher,Thatcher
herrarna,herrarna
cirkulera,cirkulerat
ordningsstörning,ordningsstörningar
spekulera,spekulerat
soja,soja
märkvärdig,märkvärdigt
beordra,beordrats
gästa,gästat
gles,glesare
François,François
plåga,plåga
bombaa,bombades
målsättning,målsättningar
Bruk,Bruk
sår,såret
bortais,bortais
Obrador,Obrador
tate,Tate
Volker,Volker
succésäsong,succésäsong
Förenade,Förenade
Connor,Connor
påbörjad,påbörjad
kontaktuppgift,kontaktuppgifter
rädsla,rädslor
prolog,prologen
nervositet,nervositet
Anhörig,Anhöriga
underrättad,underrättade
lettisk,lettiska
gäss,gäss
uppgeda,uppgett
bemannad,bemannad
ungdomsverksamhet,ungdomsverksamheten
varvid,varvid
skadestånd,skadeståndet
sysselsätta,sysselsatta
stänga,stängda
ändring,ändringen
fotbollförbunde,Fotbollförbundet
Rogans,Rogans
behandlingshem,behandlingshem
leverera,levererat
podoljak,Podoljak
främling,främling
lyktstolpe,lyktstolpe
certifierad,certifierade
byggföretag,Byggföretagen
aktieinnehav,aktieinnehav
Vågar,Vågar
födelsedagspresent,födelsedagspresent
ryggrad,ryggrad
cykl,cyklar
folkkär,folkkär
Frösön,Frösön
tvåhundra,tvåhundra
Susanna,Susanna
visuell,visuell
tipse,tipset
gala,galans
l,l
meny,meny
kontra,kontrar
respektfull,respektfullt
mordplatse,mordplatsen
hallgr,Hallgren
löneökningarna,löneökningarna
Pensionsmyndigheten,Pensionsmyndigheten
ryss,ryss
forssa,Forssa
extremvärme,extremvärme
Anser,Anser
diffus,diffusa
Anställda,Anställda
sparka,sparkas
anställa,anställas
livvakt,livvakt
skänka,skänker
Antal,Antalet
dubblering,dubblering
köra,körd
delstad,delstat
valsystem,valsystemet
fransmän,fransmän
exotisk,exotiska
prisökning,prisökning
incitament,incitamenten
externa,externa
krossa,krossas
resonera,resonerade
Landskronaborna,Landskronaborna
nuförtid,nuförtiden
Mas,Masarna
lekt,lekt
ettårskontrakt,ettårskontrakt
Antony,Antony
kommunalval,kommunalvalet
bankdosa,bankdosa
sträck,sträck
isberg,isberg
grönska,grönska
övergå,övergått
kvinnofridskränkning,kvinnofridskränkning
världsberöma,världsberömda
framtidsplan,framtidsplaner
Foodora,Foodora
broschyr,broschyren
terawattimmar,terawattimmar
bokmässa,bokmässan
hälsofrämjande,hälsofrämjande
uppror,upproret
tjänstgjorde,tjänstgjorde
kulturredaktör,kulturredaktör
Arbete,Arbete
barriär,barriär
arbet,Arbetet
not,Not
arbetsförmedling,arbetsförmedlingen
tjänstledig,tjänstledigt
Räcker,Räcker
förhandstips,förhandstipsen
exekutiv,exekutiva
docka,dockor
ryka,ryka
nyhetsbyrå,nyhetsbyrå
ego,ego
medarbetare,medarbetaren
elvan,elvan
platsbrist,platsbrist
hissa,hissades
ljunggre,Ljunggren
vintersäsong,vintersäsongen
dussintals,dussintals
ifrågasa,ifrågasatts
biljon,biljoner
nationaldagsfirande,nationaldagsfirande
mataffär,mataffär
läckert,läckert
fingervisning,fingervisning
lass,lass
Stolt,Stolt
faror,faror
skinn,skinn
äta,ätas
Arkivbild,Arkivbild
oy,Oy
försämra,försämrades
regionpolitik,regionpolitiken
motparte,motparten
mjölk,mjölken
konsument,Konsumenterna
ompröva,omprövas
lovord,lovord
bromsa,bromsat
bubbel,bubbel
Arrangörerna,Arrangörerna
motorcykla,motorcyklar
inspektion,inspektionen
prio,prio
box,box
Artikeln,Artikeln
överlämna,överlämnas
Salvador,Salvador
Arturo,Arturo
dahlén,Dahlén
beteckna,betecknar
lundgre,Lundgren
läraren,Läraren
vänsterfot,vänsterfoten
abloy,Abloy
Götene,Götene
träningspass,träningspasset
gynna,gynnats
skulderna,skulderna
pandemirestriktion,pandemirestriktionerna
kostym,kostymen
sektion,sektion
Åtgärderna,Åtgärderna
ramaskri,ramaskri
våldsutsatta,våldsutsatta
fatt,fatt
glitter,glitter
passagerare,passageraren
yrsel,yrsel
stortriva,stortrivs
Huthirebellerna,Huthirebellerna
knivhugg,knivhugg
attentat,attentatet
elbrist,elbrist
valfri,valfri
riksplan,riksplanet
vedergällning,vedergällning
KuPS,KuPS
blad,blad
pusha,pusha
destruktiv,destruktivt
realitet,realitet
laddbar,laddbara
avkoppling,avkoppling
vack,vacker
kilometerlånga,kilometerlånga
hemarbete,hemarbete
hjärtan,hjärtan
streck,strecket
skinka,skinka
begås,begås
vårdgivar,vårdgivaren
riskfylld,riskfyllt
utrikesministern,utrikesministern
finast,finaste
ifred,ifred
ryssarnas,ryssarnas
ockupera,ockupera
ty,ty
välvilja,välvilja
dylan,Dylan
ledarskribent,ledarskribent
akademisk,akademisk
partisekreteraren,partisekreteraren
kommunval,kommunval
datacent,datacenter
välfärd,välfärdens
Hovet,Hovet
rotation,rotation
orealistisk,orealistiskt
överföring,överföringar
stör,störde
älv,älven
pusselbit,pusselbiten
testamente,testamente
resurskräva,resurskrävande
klassresa,klassresa
läkarkontakt,läkarkontakt
facebooksida,Facebooksida
spyr,spyr
återfunnits,återfunnits
matchas,matchas
urholka,urholka
lita,litade
slutfase,slutfasen
märk,märks
drömhus,drömhus
skrov,skrovet
leveranstid,leveranstider
tillvägagångssätt,tillvägagångssätt
hökaktig,hökaktiga
energikälla,energikälla
konvertera,konvertera
framkomlig,framkomlig
Kraftig,Kraftigt
energibehov,energibehov
dussintal,dussintals
högutbilda,högutbildade
krigförande,krigförande
mys,mys
Littorin,Littorin
rekrytera,rekryterar
simning,simningen
backhoppning,backhoppning
stoet,stoet
finnvedsvall,Finnvedsvallen
stambana,stambanor
diskriminerande,diskriminerande
hudfärg,hudfärg
självskadebeteende,självskadebeteende
övervaka,övervakade
saffran,saffran
avsteg,avsteg
rasism,rasismen
avundsjuk,avundsjuk
fiction,fiction
utvidgning,utvidgningen
prad,prat
distansskott,distansskott
miljökrav,miljökrav
skörd,skördarna
krasst,krasst
uttåg,uttåget
LKAB,LKAB
lärorikt,lärorikt
Coronakommission,Coronakommissionen
uppmuntrande,uppmuntrande
förfall,förfaller
chaufför,chaufförer
sned,sned
mekanism,mekanismer
utmåla,utmåla
påföljd,påföljd
växtbasera,växtbaserad
laddhybrid,laddhybrid
uppfinna,uppfinna
hockeylag,hockeylag
undervisningsgrupp,undervisningsgrupper
likvärdighet,likvärdighet
komposition,komposition
inramning,inramningen
Kusberget,Kusberget
bevak,bevakar
portugis,portugisen
rullning,rullning
ÅUCS,ÅUCS
lördagskväll,lördagskvällens
Augustin,Augustin
fullvaccinerad,fullvaccinerad
insläppt,insläppt
que,queer
överdödlighet,överdödligheten
bl,bl
tjänstemann,tjänstemannen
kronorna,kronorna
åkerier,åkerier
utlåtand,utlåtandet
uppvisa,uppvisat
Center,Centern
domstole,domstolens
Romeo,Romeo
initiera,initierat
bärbar,bärbara
Liljegren,Liljegren
elområd,elområden
gefle,Gefle
Sally,Sally
putins,Putins
operera,opererades
avvikelse,avvikelse
symbol,symbolen
grövsta,grövsta
polisförhör,polisförhör
premiärministra,premiärministrar
tisdagskväll,tisdagskväll
villkorlig,villkorliga
omsvängning,omsvängning
storma,stormades
tysk,tyskt
felfritt,felfritt
kandidatstatus,kandidatstatus
Odessa,Odessa
motståndsrörelse,motståndsrörelsen
palliativ,palliativ
bevattning,bevattning
väglage,väglaget
räntefond,räntefonder
busstrafik,busstrafik
more,more
so,so
irena,Irena
storleksordning,storleksordningen
sembrant,Sembrant
vuxenvärld,vuxenvärlden
målvakterna,målvakterna
linda,linda
anlita,anlitar
förneka,förnekas
jämförbart,jämförbart
Troja,Troja
tillförlitlig,tillförlitlig
baksida,baksidor
slutsålt,slutsålt
bricka,bricka
lisbeth,Lisbeth
real,reala
släpa,släpar
realisera,realiseras
prognosere,prognoserna
föregångare,föregångaren
uppköp,uppköp
tona,tona
QB,QB
träffsäker,träffsäkra
snacka,snackas
anblick,anblick
tillåtande,tillåtande
spontant,spontant
återerövra,återerövra
dröm,drömmar
sänkta,sänktes
svacka,svacka
tomat,tomater
påstådd,påstådda
klorna,klorna
latin,latin
polisstation,polisstationer
musikunderhållning,musikunderhållning
skribent,skribenter
Republikanska,Republikanska
tekniksektor,tekniksektorn
Toyota,Toyota
vifta,vifta
uppkomma,uppkommer
fransk,franskt
Hurtig,Hurtig
Avgående,Avgående
transparent,transparenta
kartlägg,kartlägger
räddningsprocent,räddningsprocent
hemsk,hemsk
kommuninvånarna,kommuninvånarna
krass,krass
skön,Skönt
allergisk,allergiska
Food,Food
självförtroend,självförtroendet
metod,metoderna
nykomling,nykomlingarna
sät,Säter
aktiekurs,aktiekurserna
lockades,lockades
utsaga,utsagor
krafth,Krafth
råvarorna,råvarorna
påtalad,påtalade
inredning,inredningen
önation,önationen
tatuering,tatueringar
förhör,förhördes
kalender,kalender
padelhall,padelhall
Rubin,Rubin
regionalstyret,regionalstyret
Nigeria,Nigeria
Bid,Bidens
Demokraternas,Demokraternas
tätort,tätorter
mitell,Mitell
boränta,boräntorna
energikräva,energikrävande
infart,infart
snäv,snäva
böljande,böljande
vänta,väntades
beskrevs,beskrevs
yen,yen
Stråhle,Stråhle
rotera,roterar
ockuperad,ockuperade
toppskikt,toppskiktet
lycklig,lyckligaste
tonere,tonerna
avliva,avliva
nyemission,nyemissionen
holdingbolag,holdingbolag
nyskapande,nyskapande
grönska,grönskande
åsikt,åsikterna
klokare,klokare
plast,plasten
startande,startande
seriekonkurrent,seriekonkurrenten
Markström,Markström
wat,water
köpcenter,köpcenter
Dave,Dave
betala,betalades
kliché,klichéer
modig,modig
ogrunda,ogrundade
Real,Real
romantik,romantik
kvitton,kvitton
jämvikt,jämvikt
storslag,storslagen
underhållsarbete,underhållsarbete
skrämma,skrämmas
skattekrona,skattekronor
musikkår,musikkår
utbildningsförvaltning,utbildningsförvaltningen
slussa,slussas
stryptag,stryptag
tiga,tiger
spelregl,spelreglerna
gömd,gömd
avfärda,avfärdat
valnatt,valnatten
Irving,Irving
hälsning,hälsningar
dramaserie,dramaserie
Will,Will
Tyrväinen,Tyrväinen
svängarna,svängarna
stefanos,Stefanos
amerikan,amerikan
hösflot,Hösflot
räntekänslig,räntekänsliga
filma,filmades
Landskronas,Landskronas
mission,mission
piggare,piggare
elvis,Elvis
phillips,Phillips
flyglarm,flyglarmet
ettor,ettor
svit,svit
formulera,formulerar
regeringsbildning,regeringsbildning
teknikutveckling,teknikutvecklingen
Ukraine,Ukraine
skogsbrand,skogsbranden
östmar,östra
utlämnad,utlämnad
fullvärdig,fullvärdig
innerstad,innerstaden
översikt,översikt
Rosell,Rosell
närkamp,närkamp
planhalva,planhalva
kevin,Kevin
brevlåda,brevlådan
inkludera,inkluderade
bördig,bördig
röst,rösts
brokig,brokig
ministerråd,ministerråd
flöda,flödade
viral,virala
traumat,traumat
bubblan,bubblan
true,true
basera,baserad
vägkante,vägkanten
djurskyddslag,djurskyddslagen
Bernardo,Bernardo
fukt,fukt
handgemäng,handgemäng
förflutna,förflutna
stockholmsbörse,Stockholmsbörsen
norrlandskusten,Norrlandskusten
förhandel,förhandeln
staaf,Staaf
ägande,ägandet
talarstol,talarstolen
missräkning,missräkning
vårdkris,vårdkrisen
massflyktsdirektiv,massflyktsdirektiv
terrororganisation,terrororganisationer
uteslutning,uteslutning
möjliggöra,möjliggörs
gasimport,gasimporten
villkora,villkorat
flocka,flockas
exklav,exklaven
kaliningrad,Kaliningrad
frid,fridens
djurliv,djurliv
stadskärna,stadskärnor
avfärd,avfärd
fall,Fallen
kryptera,krypterade
Socialstyrelsen,Socialstyrelsen
talkshow,talkshow
Wahlgrens,Wahlgrens
Skaraborna,Skaraborna
kina,Kina
Rico,Rico
kompromiss,kompromisser
sur,sura
stoltsera,stoltsera
upprätta,upprättade
filt,filtar
isande,isande
cyklist,cyklisten
pajun,Pajunen
sjukvårdsdirektöre,sjukvårdsdirektören
blödande,blödande
nyaste,nyaste
upphörde,upphörde
bokhandel,bokhandel
energiprise,energipriser
avisera,aviserats
restprodukt,restprodukter
svampe,svampen
Holmqvist,Holmqvist
sköna,sköna
sjögre,Sjögren
designa,designade
förberedels,förberedelser
fälla,fällde
efterlämna,efterlämnar
andlig,andlig
lekpark,lekpark
räka,räkor
blanda,Blanda
sallad,salladen
posering,posering
vattenkanon,vattenkanoner
Radikale,Radikale
livslång,livslång
evakuerades,evakuerades
Norrsunde,Norrsundet
floden,floden
åkare,åkarna
håna,håna
jagat,jagat
analysera,analyserats
hederskultur,hederskultur
caféet,caféet
äganderätt,äganderätten
melker,Melker
fiaskot,fiaskot
övergång,övergångar
grann,grannens
okän,okänt
anteckning,anteckningar
filma,filmer
mediebolag,mediebolag
socialdemokra,socialdemokrat
feststämning,feststämning
distrikt,distrikten
Softbank,Softbank
plåga,plågats
analysföretag,analysföretaget
migrant,migranterna
svälja,svälja
Marjorie,Marjorie
vinnare,vinnarna
Scandic,Scandic
saxofon,saxofon
ishall,ishallen
spruta,sprutar
cancerbehandling,cancerbehandling
plastpåsa,plastpåsar
jäv,jäv
halta,haltade
bois,Bois
uppleva,upplevda
databa,databas
tillverk,tillverkarna
försiktighetsåtgärd,försiktighetsåtgärder
förfog,förfogar
justera,justerat
hyresintäkt,hyresintäkter
lätta,lättat
marknadsföra,marknadsförs
övergångsperiod,övergångsperiod
nedskrivning,nedskrivning
distribution,distribution
passionera,passionerade
kassaflöd,kassaflöden
världshandel,världshandeln
damp,damp
fritidsaktivitet,fritidsaktiviteter
trygghetsboende,trygghetsboendet
marockos,Marockos
larmaa,larmat
viltolycka,viltolyckor
kvalitativ,kvalitativa
skribente,skribenten
soffor,soffor
övertagande,övertagandet
utbrist,utbrister
förläng,förlängdes
förgrund,förgrunden
förstärkts,förstärkts
Torontos,Torontos
HockeyEtta,HockeyEttan
klimatneutral,klimatneutrala
magnitud,magnitud
köpvärd,köpvärda
strateg,strategen
vinnarspår,vinnarspåret
hämma,hämmar
mästarlag,mästarlag
välbesökta,välbesökta
pitt,Pitt
seger,Segern
bråket,Bråket
Narendra,Narendra
Brand,Brand
explosiv,explosiv
bottenvåning,bottenvåningen
iscensatt,iscensatt
återvinna,återvinnas
skadades,skadades
elljusspår,elljusspåret
försvarsmakt,försvarsmaktens
strup,strupen
diploma,diplomat
uniform,uniformer
omringa,omringade
lock,locket
vidga,vidgas
arbetsmoral,arbetsmoral
påfallande,påfallande
seglat,seglat
säsongsavslutning,säsongsavslutningen
öarna,öarna
punde,pundet
mail,Mail
tennisförbund,tennisförbundet
omväxlande,omväxlande
rättegång,rättegångens
iransk,iranskt
sät,säten
perry,Perry
överlämna,överlämnar
utspela,utspelat
ficka,ficka
ven,ven
brottsplats,Brottsplatsen
hard,hard
släng,slänga
matchtröja,matchtröja
bottenstrid,bottenstriden
piska,piskade
bude,Budet
spad,spaden
försvarsbudg,försvarsbudget
budskapet,Budskapet
kontrover,kontrovers
Kommunal,Kommunal
målgivande,målgivande
segersvit,segersvit
fordonsindustri,fordonsindustrin
identifierad,identifierad
polisfordon,polisfordon
butik,Butiken
vaksamma,vaksamma
kränka,kränkte
rasera,rasera
utemiljö,utemiljö
odel,odlar
konstruerad,konstruerad
byta,Byt
storslag,storslaget
självkänsla,självkänsla
slutsa,slutsats
svalkande,svalkande
norske,Norske
samisk,samisk
finländske,finländske
regionstyrels,regionstyrelsens
sexhandel,sexhandel
fungera,fungerande
kärnväljare,kärnväljare
nominera,nominerat
elpriser,elpriserna
glömma,glömmas
bevarande,bevarande
förvaring,förvaring
tangera,tangerat
bowl,Bowl
Charlie,Charlie
bröst,bröstet
paus,pauser
livsmedelsprogram,livsmedelsprogram
ansvarig,ansvarigt
prisa,prisats
straffavgörande,straffavgörande
odds,oddsen
insulin,insulin
are,aren
distriktsordförande,distriktsordförande
katarin,Katarina
slutlig,slutligt
produktionskostnader,produktionskostnader
trotsa,trotsar
betalsystem,betalsystemet
humoristisk,humoristisk
Lehner,Lehner
oskuld,oskuld
misshandlada,misshandlades
queen,queen
avtala,avtalat
polispådrag,polispådrag
sjuttio,sjuttio
påmin,påmint
vingarna,vingarna
slutenvård,slutenvård
advokatbyrå,advokatbyråer
Ventures,Ventures
länd,ländernas
återförening,återförening
sprintstafett,sprintstafetten
diplomat,diplomaten
sedvanlig,sedvanlig
trottoar,trottoar
inlärning,inlärning
stämma,stämman
Dådet,Dådet
Låter,Låter
besvär,besvären
östkust,östkusten
tyngst,tyngst
radere,raderna
grävmaskin,grävmaskin
mellanmål,mellanmål
avspärrning,avspärrning
off,off
doktor,doktorn
KPIF,KPIF
morma,mormors
frågeställning,frågeställningar
husera,husera
ifatt,ifatt
polisbil,polisbilen
dem,demens
dylik,dylikt
festlig,festlig
dumhet,dumheter
beröra,berörts
dala,Dala
medföra,medförde
Jari,Jari
entusiast,entusiaster
brygga,bryggor
arbetsgrupp,arbetsgruppen
lyxig,lyxigt
ståhl,Ståhl
Nikita,Nikita
ägarandel,ägarandel
prioritera,prioriterade
Zelenska,Zelenska
pionjär,pionjär
post,posterna
rivits,rivits
kapitolium,Kapitolium
liza,Liz
rama,rama
cirkulera,cirkulera
vintermånaderna,vintermånaderna
självstyr,självstyret
sammantagen,sammantagna
mygga,myggor
nationalitet,nationaliteter
Zion,Zion
våtmark,våtmarker
vapenleverans,vapenleveranser
ohållbar,ohållbart
rosta,rostade
finansmarknadsminister,finansmarknadsminister
gråa,gråa
ticka,tickar
kötid,kötiden
koran,koran
bygglovsansökan,bygglovsansökan
skolgård,skolgård
korg,korg
frågestund,frågestund
ordentlig,ordentliga
vred,vreden
dödstal,dödstalet
konstitution,konstitutionen
skidåkarna,skidåkarna
däribland,Däribland
raisi,Raisi
revolutionerande,revolutionerande
saga,sagan
royal,royals
maktbalans,maktbalansen
obesegra,obesegrat
strejk,strejker
pekings,Pekings
brutalit,brutalitet
expresident,expresidentens
informationskrig,informationskrig
tillkalla,tillkallades
kalvar,kalvar
arbetskraftsinvandring,arbetskraftsinvandring
referera,refererade
maktmissbruk,maktmissbruk
hyllning,hyllningen
blåsig,blåsig
RB,RB
urstark,urstark
egensinnig,egensinniga
föranker,förankra
spelbolag,spelbolag
vapenvilan,vapenvilan
toppchefer,toppchefer
låna,lånades
Rockin,Rockin
närkontakt,närkontakt
halloween,halloween
Gnaget,Gnaget
ekvation,ekvation
stega,stegade
frös,frös
data,Data
utvisningsbås,utvisningsbåset
juniorlag,juniorlag
kostsam,kostsamma
nationalförsamling,nationalförsamlingen
tipspromenad,tipspromenad
segra,segra
intervjua,intervjuades
uppfylld,uppfylld
förstatlig,förstatliga
mamma,mammorna
morfi,morfin
regionvale,regionvalet
omtyckt,omtyckta
tjänstepension,tjänstepension
ettårig,ettåriga
skötare,skötare
kundkr,kundkrets
anföra,anför
misskreditera,misskreditera
slutförvar,slutförvar
belastningsregistr,belastningsregistret
verksamma,verksamma
peppa,peppade
herrlag,herrlaget
intelligent,intelligenta
boendena,boendena
grov,grövre
akutsjukhus,akutsjukhus
biomedicinsk,biomedicinska
röntgensjuksköterska,röntgensjuksköterskor
nolla,nollade
Rig,Riga
spegel,spegel
inbrott,inbrottet
ignorera,ignorerade
Extrem,extrem
stressig,stressigt
tum,tum
Lärarförbunde,Lärarförbundet
utbildningsplats,utbildningsplatser
lyckad,lyckade
fiend,fiendens
fabrik,fabrikerna
normaltid,normaltid
nyhetsbrev,nyhetsbrev
farorna,farorna
mobilite,mobilitet
fastighetsutvecklar,fastighetsutvecklaren
mognad,mognad
inflammation,inflammation
uppkopplad,uppkopplade
importera,importerade
ledarstab,ledarstab
patrullera,patrullera
schröder,Schröder
teckn,tecknen
prov,proven
statsfinans,statsfinanserna
blodig,blodigt
förlossningsvård,förlossningsvård
brottsmisstanka,brottsmisstankar
blocka,blockad
skötsel,skötseln
magasin,magasinen
agenda,agenda
bryt,brytt
spelsystem,spelsystem
trill,trilla
atombomber,atombomber
vattennivå,vattennivån
förtjäna,förtjänat
total,Total
erhåll,erhålla
uppmättes,uppmättes
vägspärra,vägspärrar
fly,flyr
inventera,inventerar
katastrofal,katastrofal
föräldralös,föräldralösa
tillståndsprocesse,tillståndsprocessen
koka,kokas
mästerkock,mästerkock
Nordnet,Nordnet
bostadsbolag,bostadsbolagen
tangera,tangerar
genomgripande,genomgripande
kroppsdela,kroppsdelar
senator,senator
investerar,investeraren
hetsa,hetsa
löneutveckling,löneutvecklingen
konsolidera,konsolidera
samlinge,samlingen
upplösa,upplösa
kön,könet
direktsändning,direktsändningen
dinosauri,dinosaurier
beställa,beställer
bedrägeri,bedrägerierna
legalisera,legalisera
Aviv,Aviv
komisk,komiska
Kreml,Kremls
ofattbar,ofattbara
arbetsresa,arbetsresor
streck,streck
eka,ekade
vansinnig,vansinniga
intensivvårdsavdelning,intensivvårdsavdelning
