Morph-lemma,Morph-inflection
επίθεση,επίθεση
πόλη,πόλη
μπορώ,μπορούσε
μέρα,μέρα
ανακοίνωση,ανακοίνωση
ένας,μιας
άτομο,άτομα
ένας,Μια
ημέρα,ημέρα
περιοχή,περιοχές
έρευνα,έρευνα
μάλιστα,Μάλιστα
θέλω,θέλει
δύναμη,δυνάμεις
πέντε,πέντε
πρόβλημα,πρόβλημα
κάτω,κάτω
οποίος,οποίες
αγορά,αγορά
Ένα,Ένα
λεπτό,λεπτά
βάρος,βάρος
έργο,έργο
αυτός,Αυτή
ξανά,ξανά
επίπεδο,επίπεδο
δεύτερος,δεύτερο
δεύτερος,δεύτερη
παιδί,παιδί
πάρει,πάρει
διαδικασία,διαδικασία
νοσοκομείο,νοσοκομείο
παρά,παρά
τρεις,τρία
μπροστά,μπροστά
ζωή,ζωής
μίλησε,μίλησε
δουλειά,δουλειά
κανένας,καμία
κάνω,κάνουμε
μήνας,μήνα
δυο,δυο
μέλος,μέλη
βρέθηκε,βρέθηκε
πρωθυπουργός,πρωθυπουργός
αρχή,αρχή
τελευταίος,τελευταίο
σημαντικός,σημαντικό
δίνω,δώσει
πήρε,πήρε
οικογένεια,οικογένεια
χαρακτηριστικό,χαρακτηριστικά
τιμή,τιμές
γυναίκα,γυναίκες
επειδή,επειδή
μεγάλος,μεγαλύτερη
αυτός,αυτός
αν,εάν
ιδιαίτερα,ιδιαίτερα
ευκαιρία,ευκαιρία
απόγευμα,απόγευμα
δίνω,έδωσε
ενέργεια,ενέργειας
κανένας,κανείς
τιμή,τιμή
δηλαδή,δηλαδή
μέρα,μέρες
εκείνος,εκείνη
καλός,καλή
ξεκινώ,ξεκίνησε
πάλι,πάλι
ρόλος,ρόλο
πορεία,πορεία
εγώ,εγώ
λοιπόν,λοιπόν
προσπάθεια,προσπάθεια
απέναντι,απέναντι
σε ο,Στις
εταιρεία,εταιρεία
αστυνομία,αστυνομία
φέτος,φέτος
χρονου,χρονου
ο,Τον
τελικά,τελικά
συνεργασία,συνεργασία
τουλάχιστο,τουλάχιστον
εντός,εντός
πολύς,περισσότερα
έξω,έξω
συνθήκη,συνθήκες
και,Και
εξέλιξη,εξέλιξη
πρόκειται,Πρόκειται
γύρω,γύρω
σε ο,Στα
σημαίνω,σημαίνει
Κυριακή,Κυριακή
είμαι,Ήταν
τίποτα,τίποτα
πολιτική,πολιτική
μέσο,μέσα
χρήση,χρήση
ίσως,ίσως
κατά,Κατά
αυτός,αυτόν
πολύς,περισσότερες
ανάμεσα,ανάμεσα
Παρασκευή,Παρασκευή
στόχος,στόχο
εγώ,μου
δρόμος,δρόμο
οποίος,οποίοι
αργά,αργότερα
ΣΥΡΙΖΑ,ΣΥΡΙΖΑ
χρειάζομαι,χρειάζεται
εκατομμύριο,εκατομμύρια
υπουργείο,υπουργείο
όλος,όλων
αρχικά,αρχικά
παραμένω,παραμένει
εικόνα,εικόνα
ηλικία,ηλικία
μήνυμα,μήνυμα
Δευτέρα,Δευτέρα
έξι,έξι
υγεία,υγείας
άμεσα,άμεσα
μεσημέρι,μεσημέρι
πρώτος,πρώτες
πρώτα,πρώτα
ΑΕΚ,ΑΕΚ
λίγος,λίγες
ΕΕ,ΕΕ
θάνατος,θάνατο
λέγω,πει
είχα,είχα
βαθμός,βαθμούς
ποσοστό,ποσοστό
παιδιών,παιδιών
υγεία,Υγείας
ανάγκη,ανάγκη
παρουσία,παρουσία
νέος,νέες
αναφέρω,αναφέρθηκε
τελευταίος,τελευταίες
κέντρο,κέντρο
κρίση,κρίση
αυτοκίνητο,αυτοκίνητο
κατάφερε,κατάφερε
μέλλον,μέλλον
επόμενος,επόμενη
πρέπει,έπρεπε
χρονιά,χρονιά
ελληνικός,ελληνική
καλοκαίρι,καλοκαίρι
δυνατότητα,δυνατότητα
σύστημα,σύστημα
κρούσμα,κρούσματα
πόλεμος,πολέμου
άνθρωπος,άνθρωπος
επιχείρηση,επιχειρήσεις
φέρω,φέρεται
πανδημία,πανδημίας
τελικός,τελικό
συγκεκριμένα,συγκεκριμένα
πόλεμος,πόλεμο
φάση,φάση
μπορώ,μπορούμε
ενέργεια,ενέργεια
εξωτερικά,Εξωτερικών
φυσικός,φυσικού
ηθοποιός,ηθοποιός
μεγάλος,μεγαλύτερο
δίνω,δίνει
έγραψε,έγραψε
δήλωση,δηλώσεις
αυτός,αυτών
αυτός,αυτούς
πάει,πάει
καλός,καλό
συνολικά,συνολικά
μείωση,μείωση
δείχνω,δείχνει
χέρι,χέρια
συμφωνία,συμφωνία
κάποιος,κάποιος
πάρα,πάρα
φωτιά,φωτιά
βοήθεια,βοήθεια
χρονος,χρονο
φτάνω,έφτασε
σήμερα,Σήμερα
League,League
συμμετοχή,συμμετοχή
εναντίον,εναντίον
έλεγχος,έλεγχο
παρελθόν,παρελθόν
ΝΑΤΟ,ΝΑΤΟ
θέμα,θέματα
κυβέρνηση,κυβέρνησης
Τετάρτη,Τετάρτη
αυτός,αυτήν
γίνομαι,έγιναν
αύριο,αύριο
όμως,Όμως
προσωπικό,προσωπικό
τέσσερις,τέσσερις
ξεκινώ,ξεκινήσει
γνωστός,γνωστό
σημαντικός,σημαντική
μονάδα,μονάδες
δικός,δική
κόσμος,κόσμος
όλο,όλο
επικεφαλής,επικεφαλής
εκπομπή,εκπομπή
μεγάλος,μεγάλες
πόλη,πόλης
πρωτάθλημα,πρωτάθλημα
εαυτός,εαυτό
περιστατικό,περιστατικό
νέος,νέου
χρήμα,χρήματα
οποίος,οποίων
παιχνίδιο,παιχνίδια
λειτουργία,λειτουργία
εκπρόσωπος,εκπρόσωπος
εποχή,εποχή
συγκεκριμένα,Συγκεκριμένα
αμέσως,αμέσως
ζητώ,ζήτησε
εισβολή,εισβολή
ήρθε,ήρθε
χρονη,χρονης
κοινωνία,κοινωνία
αποτέλεσμα,αποτελέσματα
παραπάνω,παραπάνω
φτάνω,φτάσει
μικρός,μικρή
νέος,Νέα
ασφάλεια,ασφάλεια
έκαναν,έκαναν
θέση,θέσεις
τμήμα,τμήμα
όλος,όλο
επόμενος,επόμενο
ΠΑΟΚ,ΠΑΟΚ
πατέρα,πατέρα
τομέας,τομέα
πρόταση,πρόταση
δύσκολος,δύσκολο
περνώ,περάσει
κάποιος,κάποιες
κάποιος,κάποιο
απ,απ
αλλά,Αλλά
φυσικά,φυσικά
υπηρεσία,υπηρεσίες
ακριβώς,ακριβώς
ενδιαφέρον,ενδιαφέρον
αριθμός,αριθμός
ανά,ανά
ανάπτυξη,ανάπτυξη
εγώ,εμείς
αναφέρω,αναφέρουν
ης,ης
κάνω,κάνω
αριθμός,αριθμό
αρκετά,αρκετά
λένε,λένε
σεζόν,σεζόν
συγκεκριμένος,συγκεκριμένο
όλος,Όλα
κόρη,κόρη
φως,φως
υπάρχω,υπάρξει
έρχεται,έρχεται
επιπλέον,Επιπλέον
άλλος,άλλους
θέλω,θέλουν
κόστος,κόστος
σεζόνς,σεζόν
δικός,δικό
αερίου,αερίου
διαφορά,διαφορά
καιρός,καιρό
έχω,είχαμε
υγεία,υγεία
ειδικά,ειδικά
ρωσικός,ρωσική
αλλαγή,αλλαγή
ποσό,ποσό
γίνομαι,γίνουν
εργασία,εργασίας
βλέπω,δει
θέλω,θέλω
σχέση,σχέσεις
Είμαι,Είμαι
Μητσοτάκης,Μητσοτάκης
επιλογή,επιλογή
βαθμός,βαθμό
μάχη,μάχη
καλός,καλύτερη
όσος,όσους
αυτός,αυτής
κόσμου,κόσμου
εκλογή,εκλογές
συνάντηση,συνάντηση
κατηγορία,κατηγορία
περιβάλλον,περιβάλλον
πόσο,πόσο
νωρίς,νωρίτερα
έναντι,έναντι
οικονομία,οικονομία
μποφόρ,μποφόρ
δούμε,δούμε
Τη,Τη
κίνηση,κίνηση
επιχείρηση,επιχείρηση
στιγμή,στιγμής
ζήτημα,ζήτημα
περιοχή,περιοχής
λόγος,λόγος
είτε,είτε
αλήθεια,αλήθεια
γήπεδο,γήπεδο
Έτσι,Έτσι
έναρξη,έναρξη
μέτρο,μέτρων
συνέντευξη,συνέντευξη
πηγή,πηγές
πάντως,πάντως
πραγματικότητα,πραγματικότητα
σχέδιο,σχέδιο
δείχνω,δείχνουν
καλά,καλύτερα
εβδομάδα,εβδομάδες
συγκεκριμένος,συγκεκριμένη
σημειώνω,σημειωθεί
παράδειγμα,παράδειγμα
άνδρες,άνδρες
πραγματικά,πραγματικά
βρέθηκαν,βρέθηκαν
μπορώ,μπορώ
πολύς,πολλοί
υπάρχω,υπήρχε
δύναμη,δύναμη
άνδρας,άνδρας
επιτυχία,επιτυχία
νέος,νέων
δύσκολος,δύσκολη
παιδίς,παιδί
βρεθεί,βρεθεί
συχνά,συχνά
λάθος,λάθος
λέγω,πω
εθνικός,Εθνική
πρέπει,Πρέπει
απλά,απλά
μέσος,μέσο
δεδομένος,δεδομένα
μιλώ,μιλώντας
συνεχίζω,συνεχίζει
επίπεδο,επίπεδα
έρευνα,έρευνες
άνθρωπος,ανθρώπων
λογαριασμός,λογαριασμό
όχημα,οχήματα
συμβαίνω,συμβεί
πρόεδρος,πρόεδρο
πατέρας,πατέρας
μέχρι,Μέχρι
οικογένεια,οικογένειας
υπάρχω,υπήρξε
μέλος,μέλος
θέλω,ήθελε
στιγμή,στιγμές
γίνομαι,γίνονται
απάντησε,απάντησε
νησί,νησί
έχω,έχοντας
ζευγάρι,ζευγάρι
άλλος,άλλοι
απάντηση,απάντηση
αυτός,αυτού
Twitter,Twitter
δράση,δράση
πρόσωπος,πρόσωπο
παράλληλα,παράλληλα
φίλος,φίλους
εξέλιξη,εξελίξεις
σκορ,σκορ
φωτογραφία,φωτογραφίες
προσφέρω,προσφέρει
μικρός,μικρό
όνομα,όνομα
έρθει,έρθει
Τι,Τι
εμπειρία,εμπειρία
κίνδυνος,κίνδυνο
εθνικός,Εθνικής
χιλιάδα,χιλιάδες
νερό,νερό
επόμενος,επόμενες
αλλάζω,αλλάξει
περαιτέρω,περαιτέρω
λόγος,λόγους
πέρασε,πέρασε
αστυνομικός,αστυνομικοί
έπεσε,έπεσε
Υπενθυμίζεται,Υπενθυμίζεται
λαμβάνω,λάβει
πολίτης,πολιτών
συμβαίνω,συμβαίνει
έφυγε,έφυγε
Κι,Κι
αυτός,αυτοί
αγάπη,αγάπη
ως,Ως
αποκάλυψε,αποκάλυψε
ασφάλεια,ασφαλείας
κοινό,κοινό
πέρα,πέρα
εφημερίδα,εφημερίδα
βρω,βρει
αρχίζω,άρχισε
ξέρω,ξέρω
αρκετός,αρκετές
συζήτηση,συζήτηση
οικονομικός,οικονομική
λύση,λύση
βρισκόταν,βρισκόταν
φυσικός,φυσικό
στόχος,στόχος
εγώ,Εγώ
έπειτα,έπειτα
εφαρμογή,εφαρμογή
παίκτες,παίκτες
έργο,έργα
βρήκε,βρήκε
ταινία,ταινία
βήμα,βήμα
σύνολο,σύνολο
έκθεση,έκθεση
τίτλο,τίτλο
πτώση,πτώση
τέτοιος,τέτοια
λέγω,λέγοντας
κανένας,κανένα
τέτοιος,τέτοιο
αγωνιστικός,αγωνιστική
συνέβη,συνέβη
νησί,νησιά
συνεχίζω,συνεχίσει
αποστολή,αποστολή
σώμα,σώμα
πόντους,πόντους
στάση,στάση
εταιρεία,εταιρείες
αποφασίζω,αποφάσισε
προστασία,προστασία
εξαιρετικά,εξαιρετικά
πια,πια
H,H
χώρα,χωρών
πανδημία,πανδημία
άνω,άνω
θύμα,θύμα
πόλεμος,πόλεμος
αποτελώ,αποτελούν
ασθενής,ασθενείς
ηλικία,ηλικίας
ελληνικός,ελληνικό
ενδεχόμενο,ενδεχόμενο
δημόσιος,δημόσια
στήριξη,στήριξη
Γιατί,Γιατί
περίπτωση,περιπτώσεις
αξία,αξία
υπογράμμισε,υπογράμμισε
ύψος,ύψους
αναφέρω,αναφέρεται
μπει,μπει
επτά,επτά
έτος,έτους
οικογένεια,οικογένειά
έχω,έχετε
μακριά,μακριά
βοηθώ,βοηθήσει
εταιρεία,εταιρείας
σημείο,σημεία
δημιουργία,δημιουργία
ρεκόρ,ρεκόρ
άφησε,άφησε
επιπλέον,επιπλέον
ταξίδι,ταξίδι
έχασε,έχασε
τέσσερα,τέσσερα
πήγε,πήγε
εξηγώ,εξήγησε
σχετικός,σχετική
σκοπός,σκοπό
σημασία,σημασία
πολύς,πολλούς
υπουργείο,υπουργείου
σημειώνω,σημειώθηκε
κατηγορία,κατηγορίες
media,media
μένω,μείνει
αστυνομικός,αστυνομικούς
ήμω,ήμουν
μαθητής,μαθητές
φέρω,φέρει
τρεις,τριών
ένωση,Ένωση
θέλω,ήθελα
γονέας,γονείς
περασμένος,περασμένη
χέρι,χέρι
διότι,διότι
τρίτος,τρίτη
περασμένος,περασμένο
αν,Εάν
ύψος,ύψος
πράξη,πράξη
εμφάνιση,εμφάνιση
εξαιτίας,εξαιτίας
συνελήφθη,συνελήφθη
σχολείο,σχολείο
εκδήλωση,εκδήλωση
επιτροπή,Επιτροπή
προϊόν,προϊόντα
ρωσικός,ρωσικό
αφορώ,αφορούν
φωτογραφία,φωτογραφία
οπότε,οπότε
σημειώνω,σημειώνει
τιμή,τιμών
προκαλώ,προκάλεσε
αφορμή,αφορμή
Ζελένσκι,Ζελένσκι
αέριο,αέριο
σίγουρα,σίγουρα
περί,περί
άμυνα,Άμυνας
παραγωγή,παραγωγή
αγορά,αγορές
Τις,Τις
θανάτου,θανάτου
Τώρα,Τώρα
συμπλήρωσε,συμπλήρωσε
προκαλώ,προκαλέσει
αλλαγή,αλλαγές
υπάρχω,Υπάρχουν
νεφώσεις,νεφώσεις
σπίτι,σπίτια
social,social
δέκα,δέκα
χώρος,χώρους
πολύς,περισσότεροι
πριν,Πριν
αναμέτρηση,αναμέτρηση
ενίσχυση,ενίσχυση
κύρωση,κυρώσεις
επιστροφή,επιστροφή
άνοδος,άνοδο
Ειδικότερα,Ειδικότερα
πρόσφατα,πρόσφατα
δολάριο,δολάρια
εκείνος,εκείνος
καταλήγω,κατέληξε
δικαστήριο,δικαστήριο
κομμάτι,κομμάτι
ενημέρωση,ενημέρωση
εγώ,εμάς
μπορώ,μπορούσαν
λεπτό,λεπτό
καριέρα,καριέρα
γραμμή,γραμμή
έρχομαι,έρχονται
κόντρο,κόντρα
υπέρ,υπέρ
τρόπος,τρόπος
σουτ,σουτ
όσος,όσοι
τέλος,Τέλος
κοινωνικός,κοινωνικής
διεθνής,διεθνή
ευθύνη,ευθύνη
διαθέτω,διαθέτει
προπονητής,προπονητής
είδε,είδε
εύκολα,εύκολα
εξωτερικό,εξωτερικό
διάθεση,διάθεση
Ένας,Ένας
προσπάθεια,προσπάθειες
κάνεις,κάνεις
O,O
Φεβρουάριος,Φεβρουαρίου
συνέχισε,συνέχισε
έδρα,έδρα
παραμένω,παραμένουν
αρχή,Αρχές
Σάββατο,Σάββατο
έδρα,έδρας
δημοκρατία,Δημοκρατίας
παίκτης,παίκτης
Μέσα,Μέσα
δικαίωμα,δικαίωμα
ανάγκη,ανάγκες
αντιμετωπίζω,αντιμετωπίζει
καθημερινά,καθημερινά
Νίκος,Νίκος
εθνικός,εθνική
λαμβάνω,έλαβε
πλήρως,πλήρως
δήλωση,δήλωση
έχω,Έχω
μάτι,μάτια
Μάρτιος,Μαρτίου
υπηρεσία,υπηρεσία
παγκόσμιος,παγκόσμια
επιτροπή,Επιτροπής
βέβαια,βέβαια
έφερε,έφερε
δίπλας,δίπλα
χρόνος,χρόνου
προκαλώ,προκαλεί
προσπαθώ,προσπαθεί
πλήρης,πλήρη
μπορείς,μπορείς
πρωταθλήματος,πρωταθλήματος
λόγος,λόγια
Έχω,Έχει
εκεί,Εκεί
όπλο,όπλα
τοπικός,τοπικές
μεγάλος,μεγάλα
χάνω,χάσει
τρίτος,τρίτο
συνεργασία,συνεργασίας
όχημα,όχημα
πραγματοποιώ,πραγματοποιηθεί
έως,έως
μένα,μένα
λίγο,λιγότερο
θεωρώ,θεωρείται
πλατφόρμα,πλατφόρμα
λίγος,λίγα
πρώτος,πρώτος
οκτώ,οκτώ
θάλασσα,θάλασσα
σημερινός,σημερινή
παραμένω,παραμείνει
υποστήριξη,υποστήριξη
επεισόδιο,επεισόδιο
τέλος,τέλη
πρόεδρος,Πρόεδρος
περίοδος,περιόδου
υποστηρίζω,υποστήριξε
συμπεριφορά,συμπεριφορά
διοίκηση,διοίκηση
Μπορώ,Μπορεί
ένταση,ένταση
διακοπή,διακοπές
ευρωπαϊκός,Ευρωπαϊκή
ενημέρωση,ενημέρωσης
ου,ου
πηγή,πηγή
τεράστιος,τεράστια
ενεργειακός,ενεργειακή
ρωσικός,ρωσικές
κράτος,κράτος
άνθρωπος,άνθρωπο
οδηγός,οδηγός
πίεση,πίεση
δρόμος,δρόμους
βροχή,βροχές
περιλαμβάνω,περιλαμβάνει
αρχίζω,αρχίσει
κάποιος,κάποιον
επιστρέφω,επιστρέψει
χαρά,χαρά
μόνος,μόνη
σταματώ,σταματήσει
παίκτης,παίκτες
αίτημα,αίτημα
Σεπτεμβρίου,Σεπτεμβρίου
αγορά,αγοράς
θύμα,θύματα
ποδόσφαιρο,ποδόσφαιρο
μερικοί,μερικές
θέλω,θέλουμε
σύντομα,σύντομα
πιο,Πιο
παραγωγή,παραγωγής
επαφή,επαφή
πρόσωπο,πρόσωπα
δείχνω,έδειξε
ένωση,Ένωσης
τύπος,Τύπου
δίκτυο,δίκτυο
δίνω,δίνουν
σημαντικά,σημαντικά
νωρίς,νωρίς
στελέχη,στελέχη
καρδιά,καρδιά
ήττα,ήττα
προχωρώ,προχωρήσει
υπηρεσία,υπηρεσιών
ταυτόχρονα,ταυτόχρονα
παγκόσμιος,Παγκόσμιο
βασικός,βασικό
Ακόμη,Ακόμη
χωριό,χωριό
υποστηρίζω,υποστηρίζει
τονίζω,τονίζει
μορφή,μορφή
βιβλίο,βιβλίο
επιλογή,επιλογές
ανάρτηση,ανάρτηση
απόφαση,αποφάσεις
πιθανός,πιθανό
δικαίωμα,δικαιώματα
χρονικός,χρονικό
έμεινε,έμεινε
άμεσος,άμεση
οδός,οδό
πρόεδρος,προέδρου
αγώνος,αγώνες
αντιμετώπιση,αντιμετώπιση
παναθηναϊκός,Παναθηναϊκός
αντιμετωπίζω,αντιμετωπίσει
άλλος,άλλος
ρεύμα,ρεύμα
κάθε,Κάθε
προηγούμενος,προηγούμενη
σύζυγός,σύζυγό
σχολείο,σχολεία
Super,Super
επιχείρηση,επιχειρήσεων
προσοχή,προσοχή
παίζω,παίξει
κατεύθυνση,κατεύθυνση
έστειλε,έστειλε
Έχω,Έχουμε
ΠΑΕ,ΠΑΕ
MEGA,MEGA
λειτουργώ,λειτουργεί
βουλή,Βουλή
χαρακτήρας,χαρακτήρα
Τότε,Τότε
μουσικός,μουσική
σημαντικός,σημαντικές
κρίση,κρίσης
Απριλίου,Απριλίου
τηλεόραση,τηλεόραση
τεστ,τεστ
σειρά,σειράς
Νέος,Νέας
κεφάλι,κεφάλι
δολοφονία,δολοφονία
έτος,έτος
εγώ,τις
κάποιος,κάποιοι
ΝΔ,ΝΔ
ενέργεια,ενέργειες
εικόνα,εικόνες
λειτουργία,λειτουργίας
δυνατός,δυνατό
συνεχώς,συνεχώς
επίθεση,επιθέσεις
γονής,γονείς
προχωρώ,προχώρησε
εισαγγελέας,εισαγγελέα
οποιοσδήποτε,οποιαδήποτε
απόσταση,απόσταση
Αυτός,Αυτό
ημίχρονο,ημίχρονο
ενώ,Ενώ
Ερντογάν,Ερντογάν
νέος,νέας
ουσιαστικά,ουσιαστικά
λεπτομέρεια,λεπτομέρειες
μπήκε,μπήκε
ζήτημα,ζητήματα
γνωστός,γνωστή
μελέτη,μελέτη
The,The
δύσκολα,δύσκολα
όρος,όρο
συνήθως,συνήθως
κλίμα,κλίμα
νέος,νέος
έδαφος,έδαφος
πράγμα,πράγμα
συμβόλαιο,συμβόλαιο
αναλαμβάνω,αναλάβει
δικηγόρος,δικηγόρος
καταφέρω,καταφέρει
μάλλον,μάλλον
μηνύματα,μηνύματα
δύο,Δύο
βάζω,βάλει
πρόσβαση,πρόσβαση
λίστα,λίστα
ανάρτηση,ανάρτησή
δηλώνω,δηλώνει
γνωρίζω,γνωρίζει
νέος,νέους
ομάδα,ομάδων
μυαλό,μυαλό
άνοιξε,άνοιξε
ισχύω,ισχύει
μεταφέρω,μεταφέρθηκε
νότιος,νότια
οποίος,οποίου
αστυνομία,Αστυνομία
εξετάσεις,εξετάσεις
όσο,Όσο
κορυφή,κορυφή
έκλεισε,έκλεισε
καθόλου,καθόλου
απλά,απλώς
δράστης,δράστης
σύνορο,σύνορα
οποίος,οποίους
ελληνικός,ελληνικής
περιμένω,περιμένει
πόλη,πόλεις
δημοσιογράφος,δημοσιογράφος
κοινός,κοινή
αρκετός,αρκετά
λέγω,είπαν
όλος,Όλοι
ΕΡΤ,ΕΡΤ
σκηνή,σκηνή
παίζω,παίζει
δύναμη,δυνάμεων
αναφορά,αναφορά
βία,βίας
νίκη,νίκες
γύρος,γύρο
κέρδισε,κέρδισε
συμβούλιο,Συμβουλίου
λύση,λύσεις
χρειάζομαι,χρειαστεί
Γιώργος,Γιώργος
χάρη,χάρη
πέρυσι,πέρυσι
επικοινωνία,επικοινωνία
υπάρχω,Υπάρχει
φίλος,φίλοι
είσαι,είσαι
ρεύματος,ρεύματος
πραγματοποιώ,πραγματοποιήθηκε
φύγει,φύγει
θερμοκρασία,θερμοκρασία
έλεγε,έλεγε
αέρας,αέρα
επέστρεψε,επέστρεψε
κερδίζω,κερδίσει
εντελώς,εντελώς
παίρνω,παίρνει
μόνο,Μόνο
άνδρα,άνδρα
ερντογάν,Ερντογάν
άμυνος,άμυνα
ξεκινώ,ξεκίνησαν
εκφράζω,εξέφρασε
πιστεύω,πιστεύω
Δήμου,Δήμου
θέλω,Θέλω
