Morph-lemma,Morph-inflection
tysiąc,tysięcy
musieć,musi
nadal,nadal
trzy,trzech
Ukraina,Ukrainy
część,część
udać,udało
powód,powodu
koniec,końca
prezydent,prezydenta
świat,świecie
pomoc,pomoc
ostatni,ostatnich
często,często
dwa,dwie
za,Za
wciąż,wciąż
który,którą
inny,inne
dzisiaj,dzisiaj
rosyjski,rosyjskie
inny,innymi
dużo,dużo
informacja,informacji
II,II
teraz,Teraz
na przykład,np
nowy,nowe
mecz,mecz
coś,coś
wraz,wraz
podczas,Podczas
strona,stronie
drugi,drugiej
warto,warto
choć,choć
on,Jego
obrona,obrony
historia,historii
wrzesień,września
wypadek,wypadku
nic,nic
działanie,działania
móc,możemy
rynek,rynku
spotkanie,spotkania
jednak,Jednak
ponieważ,ponieważ
on,ona
wśród,wśród
mieć,mieli
cały,cały
zostać,zostać
nowy,nowych
on,one
natomiast,natomiast
cel,celu
ja,mi
gra,gry
wtedy,wtedy
swój,swojego
zrobić,zrobić
prawie,prawie
nasz,naszych
ten,tę
akcja,akcji
rosyjski,rosyjskiej
jeden,jednego
żołnierz,żołnierzy
być,byli
kiedy,Kiedy
co,czym
szef,szef
wynik,wyniku
szybko,szybko
polski,polskich
sam,sam
grupa,grupy
miesiąc,miesięcy
podkreślić,podkreślił
maj,maja
dlatego,dlatego
móc,mogli
przekazać,przekazał
dla,Dla
nasz,naszej
zmiana,zmiany
nasz,naszym
lipiec,lipca
zarówno,zarówno
raz,razie
dopiero,dopiero
sezon,sezonie
trakt,trakcie
woda,wody
bezpieczeństwo,bezpieczeństwa
listopad,listopada
luty,lutego
chodzić,chodzi
kolejny,kolejny
przeciwko,przeciwko
każdy,każdy
jeden,jednej
punkt,punktów
ruch,ruchu
pierwszy,pierwsze
rząd,rządu
przed,przede
marzec,marca
sytuacja,sytuacja
dlatego,Dlatego
taki,taki
miejscowość,miejscowości
styczeń,stycznia
policja,policji
cena,ceny
informować,informuje
tak zwany,tzw
prezes,prezes
pierwszy,pierwszym
raz,razem
czerwiec,czerwca
ulica,ulicy
sierpień,sierpnia
kilometr,km
sam,samym
szpital,szpitala
naprawdę,naprawdę
swój,swój
państwo,państwa
grudzień,grudnia
nowy,nowy
już,Już
zdarzenie,zdarzenia
różny,różnych
człowiek,ludzie
albo,albo
firma,firmy
śmierć,śmierci
rodzina,rodziny
rozmowa,rozmowie
wysokość,wysokości
energia,energii
zespół,zespół
władza,władze
nowy,nowego
centrum,centrum
siła,siły
niemal,niemal
kto,kto
procent,procent
możliwość,możliwości
bowiem,bowiem
zdjęcie,zdjęcia
blisko,blisko
chwila,chwili
musieć,muszą
droga,drogi
rząd,rząd
kierunek,kierunku
minister,minister
ani,ani
październik,października
broń,broni
centrum,Centrum
jedynie,jedynie
daleko,dalej
informacja,informacje
poinformować,poinformowała
okazja,okazji
mężczyzna,mężczyzna
godzina,godziny
kobieta,kobiety
polski,polskiego
niestety,Niestety
być,będziemy
zostać,zostaną
co,czego
kolejny,kolejnych
ile,ile
nasz,naszego
gdy,Gdy
pieniądz,pieniądze
prąd,prądu
cały,całej
odbyć,odbędzie
zdanie,zdaniem
cztery,cztery
gaz,gazu
ukraiński,ukraińskich
napisać,napisał
chcieć,chcą
minuta,minut
cały,całym
sieć,sieci
według,według
kwiecień,kwietnia
granica,granicy
ten,Ten
zdrowie,zdrowia
jeden,jedna
rzecznik,rzecznik
cena,cen
oznaczać,oznacza
służba,służby
wzgląd,względu
móc,mógł
dzień,dniach
nasz,nasze
poza,poza
jeden,jedną
potem,potem
spotkanie,spotkanie
noc,nocy
walka,walki
komunikat,komunikacie
mało,najmniej
poziom,poziomie
program,programu
dodawać,dodaje
dodać,Dodał
dotyczyć,dotyczące
pora,pory
miasto,mieście
miejsce,miejsc
atak,ataku
powiedzieć,powiedziała
wzrost,wzrost
widać,widać
możliwość,możliwość
województwo,województwie
zobaczyć,Zobacz
prezydent,Prezydent
dzięki,Dzięki
siebie,sobą
działanie,działań
dobrze,lepiej
ważny,ważne
tydzień,tygodniu
droga,drodze
mieszkaniec,mieszkańcy
szczególnie,szczególnie
miasto,miasto
prosty,prostu
europejski,Europejskiej
znajdować,znajduje
raz,razy
euro,euro
dane,danych
kobieta,kobieta
przed,Przed
następnie,następnie
sprawa,spraw
nigdy,nigdy
polski,polskiej
wówczas,wówczas
rada,Rady
kobieta,kobiet
prawo,prawa
mieć,miały
pracownik,pracowników
pewno,pewno
stwierdzić,stwierdził
tyle,tyle
pieniądz,pieniędzy
być,Są
jaki,jaki
siła,sił
policjant,policjanci
media,mediach
produkcja,produkcji
drugi,drugi
cały,całego
w,We
ten,Te
wśród,Wśród
gmina,gminy
czytać,czytamy
każdy,każdego
rosyjski,rosyjskiego
podkreślać,podkreśla
typ,typu
uchodźca,uchodźców
zespół,zespołu
weekend,weekend
premier,premier
mimo,mimo
liczba,liczba
policja,policja
rzecz,rzeczy
związać,związane
gdzie,Gdzie
znacznie,znacznie
wsparcie,wsparcie
trwać,trwa
praca,prace
być,jesteśmy
razem,razem
wiadomo,wiadomo
on,nią
inwestycja,inwestycji
sezon,sezonu
powinien,powinien
znaleźć,znaleźć
wartość,wartości
duży,duże
polski,Polskiego
głównie,głównie
mieć,miało
większość,większość
obecnie,Obecnie
wojsko,wojska
metr,metrów
czekać,czeka
budynek,budynku
każdy,każdym
kraj,krajów
obwodz,obwodzie
może,może
świat,świat
sprawa,sprawy
wcześnie,Wcześniej
okres,okresie
połowa,połowie
dużo,więcej
godzina,godzin
moment,momencie
nowy,nowej
podać,podał
projekt,projekt
unia,Unii
szkoła,szkoły
natomiast,Natomiast
zbyt,zbyt
mało,mniej
miliard,mld
stan,stan
ktoś,ktoś
wyglądać,wygląda
wynik,wynik
przykład,przykład
Ukrainie,Ukrainie
stan,stanu
milion,milionów
rzecz,rzecz
dolar,dolarów
możliwy,możliwe
podać,podała
problem,problemy
praca,pracę
mężczyzna,Mężczyzna
inwazja,inwazji
ostatni,ostatnim
mocno,mocno
bieżący rok,br
niektóry,niektórych
warto,Warto
nieco,nieco
trafić,trafił
województwo,woj
S,S
prawo,prawo
projekt,projektu
problem,problem
oba,obu
linia,linii
mieć,Mamy
taki,taka
drużyna,drużyny
zdanie,Zdaniem
turniej,turnieju
taki,takiej
portal,portal
nikt,nikt
on,oni
pani,pani
oczywiście,oczywiście
wynik,wyniki
wydarzenie,wydarzenia
ponownie,ponownie
dane,dane
dziecko,dziecko
nadzieja,nadzieję
koniec,końcu
żaden,żadnych
praca,prac
państwo,państw
życie,życiu
organizacja,organizacji
on,Jej
dziś,Dziś
konferencja,konferencji
decyzja,decyzję
decyzja,decyzji
klub,klubu
ten,Tym
województwo,województwa
węgiel,węgla
godzina,godzinie
zmiana,zmian
dość,dość
wszyscy,wszyscy
terytorium,terytorium
sprzedaż,sprzedaży
pod,Pod
współpraca,współpracy
prawdopodobnie,prawdopodobnie
region,regionie
pięć,pięć
prowadzić,prowadzi
rozwój,rozwoju
cztery,czterech
władza,władz
spotkanie,spotkaniu
iż,iż
policjant,Policjanci
nasz,nasz
można,Można
ukraiński,ukraińskie
zaznaczyć,zaznaczył
społecznościowy,społecznościowych
ten,Ta
mimo,Mimo
liczba,liczby
wsparcie,wsparcia
jednocześnie,jednocześnie
dyrektor,dyrektor
numer,nr
do spraw,ds
pandemia,pandemii
sam,samego
stacja,stacji
punkt,punkty
pierwszy,pierwszego
długo,długo
media,media
pan,pan
poziom,poziom
zwłaszcza,zwłaszcza
przez,Przez
powiedzieć,powiedzieć
mieszkanie,mieszkania
taki,taką
przy,Przy
badanie,badania
zostać,zostali
pierwszy,pierwszych
tuż,tuż
podawać,podaje
policja,Policji
wolność,wolności
ocenić,ocenił
on,nimi
stać,stało
słowo,słowa
dziecko,dziecka
ustawa,ustawy
wskazywać,wskazuje
osoba,osoba
zgodnie,zgodnie
stolica,stolicy
człowiek,człowieka
sytuacja,sytuację
wszystko,Wszystko
mieć,mam
tutaj,tutaj
taki,takim
trochę,trochę
poprzez,poprzez
rozmowa,rozmowy
wojna,wojna
być,jestem
my,nami
sprawa,sprawę
choć,Choć
system,systemu
zaledwie,zaledwie
sezon,sezon
ponadto,Ponadto
wieczór,wieczorem
taki,takiego
drugi,drugim
on,Ich
Sprawdź,Sprawdź
przyznać,przyznał
trudno,trudno
zawodnik,zawodników
imienia,im
cel,celem
zobaczyć,zobaczyć
to,temu
być,Był
wokół,wokół
alkohol,alkoholu
odpowiedź,odpowiedzi
pomiędzy,pomiędzy
południe,południu
zaś,zaś
powinien,powinna
dziać,dzieje
armia,armii
ukraiński,ukraińskiej
spodziewać,spodziewać
kraj,kraj
samochód,samochodów
mężczyzna,mężczyzn
powinien,powinny
trener,trener
wniosek,wniosek
chwila,chwilę
jaki,Jakie
system,system
dać,da
partia,partii
dzień,Dzień
strata,straty
firma,firm
galeria,galerii
spółka,spółki
zakres,zakresie
reprezentacja,reprezentacji
brak,brak
rano,rano
produkt,produktów
postać,postaci
okazać,okazało
Wielki,Wielkiej
dokładnie,dokładnie
pomóc,pomóc
taki,Takie
zwycięstwo,zwycięstwo
wynosić,wynosi
premier,premiera
lecz,lecz
serial,serialu
oczywiście,Oczywiście
zagraniczny,zagranicznych
pytanie,pytanie
znów,znów
ja,ja
ostatni,ostatni
czas,czasem
działać,działa
my,my
dzień,dniu
tymczasem,Tymczasem
przekazać,przekazała
grupa,grupa
umowa,umowy
uważać,uważa
kto,Kto
robić,robić
chcieć,chciał
pomoc,pomocą
jazda,jazdy
podstawa,podstawie
szczęście,szczęście
strona,stronę
powinien,powinno
musieć,musimy
region,regionu
ciało,ciała
pół,pół
cały,całą
więzienie,więzienia
ostatni,ostatnie
dobrze,najlepiej
III,III
miasto,miast
wojna,wojnie
piłka,piłkę
zupełnie,zupełnie
oświadczyć,oświadczył
każdy,Każdy
badanie,badań
powiat,powiatu
dotyczyć,dotyczy
wojna,wojnę
wpływ,wpływ
być,Będzie
liga,Ligi
budowa,budowy
liczyć,liczyć
film,film
sąd,Sąd
pięć,pięciu
szkoła,szkół
bliski,najbliższych
obywatel,obywateli
film,filmu
nowy,nowym
rola,rolę
niezwykle,niezwykle
tydzień,tygodni
jeżeli,Jeżeli
pisać,pisze
dobry,dobre
grozić,grozi
pobliże,pobliżu
trzeba,Trzeba
chyba,chyba
brakować,brakuje
minuta,minucie
żyć,żyje
otrzymać,otrzymał
różny,różne
gość,gości
liga,ligi
bo,Bo
ministerstwo,Ministerstwo
ofiara,ofiar
uczestnik,uczestników
często,najczęściej
jeszcze,Jeszcze
mieszkanie,mieszkań
edycja,edycji
rosyjski,rosyjski
dawać,daje
jednocześnie,Jednocześnie
polski,polskie
polityka,polityki
obok,obok
mistrzostwa,mistrzostw
ostatni,ostatniej
samochód,samochód
kontrola,kontroli
uczeń,uczniów
miejsce,miejscach
pojazd,pojazdów
mężczyzna,mężczyzny
pozostawać,pozostaje
seria,serii
zdecydowanie,zdecydowanie
trener,trenera
światowy,światowej
mało,mało
wyjaśniać,wyjaśnia
sam,sama
pewność,pewnością
robić,robi
łącznie,łącznie
Twitterze,Twitterze
pojawić,pojawiły
szef,Szef
mówić,mówią
metr,m
program,program
raz,razu
dlaczego,dlaczego
całkowicie,całkowicie
dlaczego,Dlaczego
następnie,Następnie
aby,Aby
rodzaj,rodzaju
ja,Ja
ruch,ruch
sąd,sąd
agencja,agencja
ile,Ile
okres,okres
móc,mogła
telewizja,telewizji
związać,związanych
inny,innego
twierdzić,twierdzi
kilometr,kilometrów
zdobyć,zdobył
kupić,kupić
święty,św
drugi,drugiego
wszystek,Wszystkie
udział,udziału
inny,inny
wiedzieć,wie
policja,Policja
oglądać,oglądać
jeden,jedno
wyłącznie,wyłącznie
kultura,Kultury
mieszkaniec,Mieszkańcy
inny,innym
sprzęt,sprzęt
każdy,każdej
drugi,drugie
opowiadać,opowiada
wspólnie,wspólnie
profesor,prof
rozpocząć,rozpocznie
mieć,Ma
potrzeba,potrzeby
koszt,koszty
pacjent,pacjentów
sankcja,sankcji
dom,dom
firma,firma
sprzęt,sprzętu
działalność,działalność
kolejka,kolejki
rejon,rejonie
gdyby,gdyby
grać,gra
prowadzić,prowadzone
dostawa,dostaw
agresja,agresji
działalność,działalności
mniej,mniej
stanowić,stanowi
wojna,wojną
rola,roli
suma,sumie
przyszłość,przyszłości
jeden,Jeden
pierwszy,Pierwszy
rosyjski,rosyjską
kierowca,kierowca
inaczej,inaczej
samochód,samochodu
przecież,przecież
musieć,musiał
mówić,mówiła
tabela,tabeli
wydawać,wydaje
zatem,zatem
święto,święta
krew,krwi
jakiś,jakiś
ubiegły,ubiegłym
pierwszy,pierwsza
dobry,dobry
miesiąc,miesiące
auto,auta
A,A
miasto,Miasta
kwestia,kwestii
sporo,sporo
wiele,Wiele
gdyż,gdyż
polski,polski
zgodnie,Zgodnie
ranny,rannych
kierowca,kierowcy
wypadek,wypadek
młody,młodych
raczej,raczej
duży,dużą
wtedy,Wtedy
jaki,jaką
stać,stać
wyłączenie,wyłączenia
muzeum,Muzeum
sześć,sześć
polski,polskim
spółka,spółka
minister,Minister
sąd,sądu
budowa,budowę
nowy,nową
podobnie,podobnie
droga,drogach
pozycja,pozycji
serce,serca
bramka,bramki
decyzja,decyzja
uwaga,uwagi
kobieta,Kobieta
większość,większości
ziemia,ziemi
wiedzieć,wiemy
chodzić,Chodzi
wieś,wsi
wygrać,wygrał
móc,mogły
udział,udziałem
zapowiedzieć,zapowiedział
nowy,Nowy
dobry,najlepszych
kategoria,kategorii
z,Ze
ogół,ogóle
Zielony,Zielonej
ryzyko,ryzyko
szef,szefa
zwierzę,zwierząt
doktor,dr
program,programie
problem,problemów
atak,atak
wojsko,wojsk
być,Jestem
śmierć,śmierć
dom,domów
nasz,naszą
jednostka,jednostki
zatrzymać,zatrzymali
jako,Jako
choroba,choroby
mecz,mecze
członek,członków
realizacja,realizacji
inflacja,inflacji
chcieć,chcemy
zacząć,zaczął
cel,cel
zależeć,zależy
okolica,okolicach
kierowca,kierowców
tydzień,tygodnia
niestety,niestety
warunki,warunki
wydarzenie,wydarzeń
tylko,Tylko
stać,stał
przygotować,przygotować
relacja,relacji
wątpliwość,wątpliwości
pytanie,pytania
miesiąc,miesiąc
prasowy,prasowej
znaleźć,znalazł
zajmować,zajmuje
grupa,grupie
minister,ministra
rodzic,rodziców
poza,Poza
pamiętać,pamiętać
przepis,przepisy
sprawa,sprawa
plan,plan
zbrodnia,zbrodni
policjant,policjantów
szpital,szpitalu
moment,moment
turysta,turystów
pełnia,pełni
komenda,Komendy
środki,środki
finał,finału
wartość,wartość
żołnierz,żołnierze
dodatkowy,dodatkowe
drugi,drugą
przypominać,przypomina
mieć,Mam
musieć,musieli
proces,proces
bezpieczeństwo,bezpieczeństwo
klient,klientów
media,mediów
znajdować,znajdują
wybrać,wybrać
dobry,najlepsze
wszyscy,Wszyscy
wkrótce,wkrótce
oto,Oto
wzrost,wzrostu
zaczynać,zaczyna
komisja,Komisji
broń,broń
zagrożenie,zagrożenia
narodowy,Narodowego
sam,sami
skład,skład
nawet,Nawet
ukraiński,ukraińskiego
władza,władzy
były,były
tłumaczyć,tłumaczy
fakt,fakt
bezpieczeństwo,Bezpieczeństwa
wzgląd,względem
pozwalać,pozwala
pan,Pan
pojawić,pojawił
tytuł,tytuł
nowy,Nowe
kibic,kibiców
rozpocząć,rozpoczął
produkt,produkty
rynek,rynek
cały,całe
straż,Straży
kilka,Kilka
punkt,punkt
godzina,godzinach
rozpocząć,rozpoczęła
pokazywać,pokazuje
tym,tym
głowa,głowy
tydzień,tydzień
zagrać,zagra
często,częściej
tam,Tam
ostatecznie,ostatecznie
gmina,gminie
zwykle,zwykle
ten,tą
język,języka
teren,teren
deszcz,deszczu
budżet,budżetu
środek,środków
wybuch,wybuchu
pomysł,pomysł
jeżeli,jeżeli
sprzedaż,sprzedaż
dodatkowo,Dodatkowo
dostęp,dostęp
odbyć,odbyła
portal,portalu
ciało,ciało
sprawa,sprawą
zamiast,zamiast
przedstawiciel,przedstawiciele
sprawdzić,sprawdzić
czas,czasów
który,którymi
duży,największych
premier,Premier
kraj,kraje
okolica,okolicy
jaki,jakim
ochrona,ochrony
wakacje,wakacje
impreza,imprezy
stanowisko,stanowisko
kultura,kultury
ilość,ilości
rosyjski,rosyjska
szansa,szansę
infrastruktura,infrastruktury
przynajmniej,przynajmniej
tysiąc,tysiące
pracować,pracuje
być by,byłoby
ty,ci
forma,formie
skorzystać,skorzystać
stopień,stopni
ten,ci
rodzina,rodzina
wojskowy,wojskowych
ubiegły,ubiegłego
nieruchomość,nieruchomości
kolejny,kolejnym
kraj,krajach
spotkanie,spotkań
ogłosić,ogłosił
niedawno,niedawno
zasada,zasady
porównanie,porównaniu
ważny,najważniejsze
potem,Potem
bezpośrednio,bezpośrednio
rosyjski,rosyjskim
inflacja,inflacja
efekt,efekt
niektóry,niektóre
oprócz,Oprócz
pierwszy,pierwszą
zdrowie,Zdrowia
grupa,Grupa
wskazać,wskazał
zdjęcie,zdjęć
odpowiadać,odpowiada
opinia,opinii
przestrzeń,przestrzeni
mówić,mówić
uniwersytet,Uniwersytetu
obwod,obwodu
uroczystość,uroczystości
plac,placu
wymagać,wymaga
żaden,żadnego
wojenny,wojennych
rząd,rzędu
duży,dużej
piłkarz,piłkarzy
stać,stoi
prawda,prawda
mieszkać,mieszka
grudzień,grudniu
środowisko,środowiska
się,sie
maj,maju
służba,służb
nowy,nowa
moc,mocy
trwać,trwają
miesiąc,miesiącach
walka,walce
krok,krok
urząd,Urzędu
znaczenie,znaczenie
historia,historię
duży,dużym
Ukraińca,Ukraińców
najpierw,najpierw
powinien,powinni
hala,hali
zacząć,zaczęła
myśleć,Myślę
podać,podano
państwo,państwo
planować,planuje
ropa,ropy
zginąć,zginęło
wiedzieć,wiem
czerwiec,czerwcu
człowiek,człowiek
rywalizacja,rywalizacji
pewien,pewnym
zwrócić,zwrócił
dostępny,dostępne
śląski,śląskim
część,Część
I,I
liczba,liczbę
walczyć,walczyć
dodać,dodała
chociaż,chociaż
pokój,pokoju
dotyczyć,dotyczących
historia,historia
sam,samej
godzina,godzinę
oferta,oferty
pani,Pani
ukraiński,ukraiński
cena,cena
tragedia,tragedii
minuta,min
kiedyś,kiedyś
funkcjonariusz,funkcjonariusze
budynek,budynek
ostatnio,ostatnio
najwięcej,najwięcej
sześć,sześciu
czynność,czynności
być,Była
odcinek,odcinku
prawo,praw
ręka,ręce
policja,policję
prokuratura,Prokuratura
tydzień,tygodnie
być,Jesteśmy
usługa,usług
część,częścią
klub,klub
przeciw,przeciw
poziom,poziomu
droga,droga
wygrać,wygrała
przypadek,przypadków
samo,samo
posiadać,posiada
Zjednoczone,Zjednoczonych
oficjalnie,oficjalnie
prowadzić,prowadzenia
dzisiaj,Dzisiaj
wschód,wschodzie
klasa,klasy
of,of
M,M
kara,kary
odnieść,odniósł
móc,Może
K,K
polski,Polskiej
odbyć,odbył
europejski,europejskich
ocena,ocenie
kilkanaście,kilkanaście
korzystać,korzystać
komisja,Komisja
móc,mogę
ciekawy,ciekawe
dotąd,dotąd
duży,duży
rozwój,rozwój
europejski,Europejska
połowa,połowy
drużyna,drużyna
konkurs,konkursu
liga,lidze
granica,granicę
prezes,Prezes
operacja,operacji
sankcja,sankcje
powiat,powiecie
przyszły,przyszłym
odbywać,odbywa
projekt,Projekt
zemrzeć,zmarł
kwota,kwotę
marzec,marcu
ranking,rankingu
pierwszy,Pierwsze
bardzo,Bardzo
czas,czasach
okoliczność,okoliczności
wniosek,wniosku
gospodarka,gospodarki
środek,środku
paliwo,paliw
cytować,cytowany
zakaz,zakaz
wojskowy,wojskowej
droga,drogę
nowy,Nowa
udać,uda
rozgrywka,rozgrywek
przepis,przepisów
zagrożenie,zagrożenie
zmienić,zmienić
drugi,druga
pozbawić,pozbawienia
wizyta,wizyty
zakup,zakup
wyrok,wyrok
były,byłego
gość,goście
zespół,Zespół
przypomnieć,Przypomnijmy
siedem,siedem
pogoda,pogoda
początek,początek
miesiąc,miesiąca
znaleźć,znaleźli
zmiana,zmiana
decyzja,decyzje
północ,północy
rozmowa,rozmów
uderzyć,uderzył
rodzina,rodzin
rada,Rada
praktycznie,praktycznie
ponad,Ponad
większość,Większość
poniżej,poniżej
branża,branży
wszyscy,wszystkich
być,będę
dwa,Dwa
zapewnić,zapewnić
cały,cała
sukces,sukces
punkt,pkt
dzienny,dzienny
jeden,Jednym
urząd,Urząd
numer,numer
wcale,wcale
opad,opady
pewnie,pewnie
miasto,miastach
tona,ton
scena,scenie
podobnie,Podobnie
zapłacić,zapłacić
uczeń,uczniowie
bank,banku
oświadczenie,oświadczeniu
środki,środków
online,online
czekać,czekają
budynek,budynków
rząd,Rząd
zadanie,zadania
wielki,wielkie
główny,głównym
no,No
marka,marki
punkt,punktu
nauka,nauki
fan,fanów
lipiec,lipcu
rosnąć,rośnie
łatwo,łatwo
znaleźć,znaleziono
zwycięstwo,zwycięstwa
dostawa,dostawy
okazać,Okazało
pracownik,pracownicy
etap,etapie
znowu,znowu
prezes,prezesa
edukacja,edukacji
trudny,trudne
zarzut,zarzuty
finał,finale
potrzebny,potrzebne
obszar,obszarze
chcieć,chcieli
źródło,źródła
wzrosnąć,wzrosła
trafić,trafiła
widz,widzów
trzeci,trzeci
komisja,komisji
zapowiadać,zapowiada
zakończyć,zakończył
wrażenie,wrażenie
związek,Związku
publiczny,publicznej
podróż,podróży
stopa,stóp
awans,awans
dziecko,dziećmi
brak,braku
poinformować,poinformowało
ludność,ludności
strażak,strażacy
droga,dróg
móc,mogło
sam,same
zakończyć,zakończeniu
opozycja,opozycji
zapewnić,zapewnił
mężczyzna,mężczyznę
planować,planowane
film,filmów
on,ono
wyjaśnić,wyjaśnił
szkoła,szkole
wrzesień,wrześniu
miasto,Miasto
konto,koncie
powierzchnia,powierzchni
późno,Później
on,nie
prezydent,prezydentem
pogoda,pogody
powoływać,powołując
skład,składzie
koszt,kosztów
stracić,stracił
pewien,pewne
duży,duża
wskazywać,wskazują
ogromny,ogromne
zapewniać,zapewnia
wersja,wersji
żywność,żywności
trasa,trasie
temperatura,temperatura
h,h
dać,dać
piłkarz,piłkarze
powyżej,powyżej
kwota,kwoty
wrócić,wrócić
dobry,dobrej
wyraźnie,wyraźnie
lista,liście
jakiś,jakieś
festiwal,festiwalu
istnieć,istnieje
ustalenie,ustaleń
własny,własnym
internet,internecie
podróż,podróż
strona,stron
miejski,Miejskiej
sierpień,sierpniu
osoba,Osoby
komunikacja,komunikacji
nagroda,nagrody
trafić,trafi
dotychczas,dotychczas
zauważyć,zauważył
kuchnia,kuchni
oprócz,oprócz
opieka,opieki
boisko,boisku
własny,własne
kilkadziesiąt,kilkadziesiąt
tytuł,tytułu
wystarczyć,wystarczy
gaz,gaz
rozwiązanie,rozwiązania
kolejny,kolejną
informacja,informację
podatek,podatku
kolejny,kolejnej
mieć być,mieliśmy
wniosek,wnioski
związek,związek
powstać,powstanie
akcja,akcję
otrzymać,otrzymała
nasz,nasza
przeszłość,przeszłości
sam,samo
prokuratura,prokuratury
kolejny,Kolejne
lista,listę
spadek,spadek
stawać,staje
koło,koło
koncert,koncert
przyszłość,przyszłość
natychmiast,natychmiast
kosztować,kosztuje
dostać,dostać
zacząć,zaczęli
samochód,samochodem
iść,idzie
charakter,charakter
niewiele,niewiele
muzyka,muzyki
samochód,samochody
wykorzystać,wykorzystać
odpowiednio,odpowiednio
pracować,pracować
sprzed,sprzed
zabraknąć,zabrakło
prasowy,prasowy
karny,karnego
dodatkowy,dodatkowych
jakość,jakości
dodatkowo,dodatkowo
wręcz,wręcz
połowa,połowa
osoba,osobom
umiejętność,umiejętności
bądź,bądź
wziąć,wziąć
agencja,Agencja
ilość,ilość
liczyć,liczy
bez,Bez
zatrzymać,zatrzymany
wywiad,wywiadzie
placówka,placówki
pokonać,pokonał
minuta,minuty
zadanie,zadanie
przyznawać,przyznaje
osiem,osiem
instytut,Instytut
wygrać,wygrać
atrakcja,atrakcji
Ukraina,Ukrainie
stanowisko,stanowiska
pojazd,pojazdu
koronawirus,koronawirusa
tu,Tu
konflikt,konfliktu
listopad,listopadzie
wniosek,wniosków
prowadzić,prowadzą
duży,dużych
grupa,Grupy
