Morph-lemma,Morph-inflection
Bürger,Bürger
Partei,Partei
mussen,mussten
kommen,kamen
klein,kleinen
Grad,Grad
Sicherheit,Sicherheit
berichten,berichtete
aller,Alle
Ergebnis,Ergebnis
insgesamt,Insgesamt
machen,machte
allein,allein
Herbst,Herbst
Sicht,Sicht
tatsächlich,tatsächlich
dagegen,dagegen
Preis,Preis
verlieren,verloren
hoch,hohe
Angebot,Angebot
schaffen,schaffen
nachdem,nachdem
Land,Ländern
bringen,bringt
Druck,Druck
Winter,Winter
mitteilen,mitteilte
Name,Namen
Medium,Medien
mehrere,mehreren
groß,größten
bedeuten,bedeutet
Kind,Kindern
nächster,nächste
inzwischen,inzwischen
Leute,Leute
demnach,demnach
Kilometer,Kilometer
schließlich,schließlich
jeweils,jeweils
offen,offen
Experte,Experten
verlassen,verlassen
bereits,Bereits
Fahrer,Fahrer
alt,alten
Wahl,Wahl
Hand,Hand
jeder,jede
sein,Sein
endlich,endlich
Zeit,Zeiten
Kreis,Kreis
zeigen,zeigte
Wirtschaft,Wirtschaft
Täter,Täter
sprechen,sprach
ihr,ihres
stellen,stellte
dafür,Dafür
Besucher,Besucher
fordern,fordert
nämlich,nämlich
danach,danach
Bund,Bund
außerdem,außerdem
grüne,Grünen
Staatsanwaltschaft,Staatsanwaltschaft
deshalb,Deshalb
Strom,Strom
darunter,darunter
Gespräch,Gespräch
weil,Weil
Kind,Kind
Gesellschaft,Gesellschaft
brauchen,brauchen
ebenso,ebenso
Programm,Programm
Dollar,Dollar
komplett,komplett
lassen,ließ
schreiben,schrieb
eben,eben
Titel,Titel
Schweizer,Schweizer
Inflation,Inflation
darum,darum
Tor,Tor
Opfer,Opfer
deutsch,Deutsche
gegen,Gegen
Schule,Schule
hingegen,hingegen
Gebäude,Gebäude
sein,Seine
Schule,Schulen
sagen,gesagt
bereit,bereit
bieten,bieten
erreichen,erreichen
dritter,dritten
Gericht,Gericht
mehr,Mehr
Haus,Hause
weltweit,weltweit
Person,Person
Alter,Alter
Studie,Studie
schwer,schweren
Auto,Autos
gehören,gehören
bleiben,blieb
Sprecher,Sprecher
sehen,gesehen
sorgen,sorgen
lang,lange
leben,leben
zahlreich,zahlreiche
ab,Ab
Kampf,Kampf
Nähe,Nähe
jung,jungen
laufen,laufen
sowohl,sowohl
Chance,Chance
betreffen,betroffen
angesichts,angesichts
Behörde,Behörden
beginnen,beginnt
wollen,wolle
Form,Form
stellen,gestellt
versuchen,versucht
Musik,Musik
erzählen,erzählt
Schüler,Schüler
lang,länger
verschieden,verschiedenen
ziehen,ziehen
dennoch,dennoch
Gefahr,Gefahr
Ermittlung,Ermittlungen
Wohnung,Wohnung
betonen,betont
bekommen,bekommt
genug,genug
neu,neuer
weniger,wenige
groß,großer
Zeitung,Zeitung
insbesondere,insbesondere
gewinnen,gewinnen
sprechen,sprechen
Führung,Führung
Fall,Fälle
viele,viele
Westen,Westen
Betrieb,Betrieb
oben,oben
nehmen,genommen
unterstützen,unterstützen
Raum,Raum
ein,Einen
rennen,Rennen
passieren,passiert
gehen,gehe
Angriff,Angriff
neun,neun
dieser,Dieses
steigen,steigen
wichtig,wichtige
Monat,Monat
Kopf,Kopf
fallen,fällt
bestehen,besteht
bevor,bevor
Film,Film
mein,meine
trotzdem,trotzdem
gelten,gelten
Hälfte,Hälfte
Interview,Interview
August,August
völlig,völlig
Tod,Tod
Tochter,Tochter
schreiben,schreibt
Partie,Partie
treffen,trifft
euch,euch
unser,unser
nachdem,Nachdem
trotz,Trotz
fahren,fahren
Spiel,Spiele
Beamter,Beamten
Union,Union
Fahrzeug,Fahrzeug
der,Dem
entscheiden,entschieden
zwölf,zwölf
unterstützen,unterstützt
treffen,treffen
aktuell,aktuelle
rechnen,rechnen
warum,warum
finden,fand
groß,größte
Stelle,Stelle
Team,Teams
ankündigen,angekündigt
warum,Warum
sorgen,sorgt
Sanktion,Sanktionen
heute,Heute
Bank,Bank
freuen,freuen
Zusammenhang,Zusammenhang
Vater,Vater
sperren,gesperrt
Lösung,Lösung
sonst,sonst
Stunde,Stunde
Hintergrund,Hintergrund
entwickeln,entwickelt
vorbei,vorbei
voll,voll
Zeitpunkt,Zeitpunkt
Idee,Idee
Soldat,Soldaten
Mitglied,Mitglieder
mussen,musste
Zusammenarbeit,Zusammenarbeit
Nachfrage,Nachfrage
erwarten,erwarten
führen,geführt
ganz,ganzen
weniger,wenigen
Bühne,Bühne
Landkreis,Landkreis
öffentlich,öffentlichen
Wiener,Wiener
Sohn,Sohn
lediglich,lediglich
Serie,Serie
Kontrolle,Kontrolle
Aktion,Aktion
wegen,Wegen
veröffentlichen,veröffentlicht
Bild,Bilder
zu,Zur
ehemalig,ehemalige
Video,Video
Ding,Dinge
zeigen,gezeigt
Boden,Boden
Bericht,Bericht
führen,führte
starten,startet
jeder,jedem
melden,gemeldet
Brand,Brand
früh,früher
steigen,steigt
rund,Rund
Thema,Themen
Patient,Patienten
Temperatur,Temperaturen
nehmen,nahm
Schutz,Schutz
meist,meist
dadurch,dadurch
besonders,Besonders
teilweise,teilweise
Publikum,Publikum
ehemalig,ehemaligen
unser,unseren
fallen,fallen
durchaus,durchaus
einer,eine
positiv,positiv
A,A
stark,starken
Staat,Staaten
frei,frei
Moment,Moment
warten,warten
Feuer,Feuer
fordern,forderte
Ball,Ball
Rede,Rede
befinden,befindet
Tier,Tiere
Besuch,Besuch
Präsident,Präsidenten
Familie,Familien
Leistung,Leistung
entscheiden,entscheiden
sogenannter,sogenannten
politisch,politische
bringen,brachte
setzen,setzte
längst,längst
ziehen,zieht
tragen,tragen
sollen,solle
verhindern,verhindern
verschieden,verschiedene
jeder,jedes
Treffen,Treffen
treffen,getroffen
Amt,Amt
Auge,Augen
nutzen,genutzt
sein,Ist
Glück,Glück
heraus,heraus
Kraft,Kraft
steigen,gestiegen
international,internationalen
Ergebnis,Ergebnisse
Fehler,Fehler
arbeiten,arbeitet
bestätigen,bestätigt
Fall,Fällen
Firma,Firma
Polizist,Polizisten
fallen,fiel
gesamt,gesamten
Hinweis,Hinweise
alt,alt
unklar,unklar
somit,somit
SV,SV
Vergangenheit,Vergangenheit
Kollege,Kollegen
Waffe,Waffen
wollen,wollten
Franken,Franken
gleichzeitig,gleichzeitig
Sport,Sport
obwohl,obwohl
Schaden,Schaden
dennoch,Dennoch
Angst,Angst
sozial,sozialen
gesamt,gesamte
weg,weg
Stück,Stück
Hauptstadt,Hauptstadt
Krise,Krise
Auswirkung,Auswirkungen
Sache,Sache
suchen,sucht
Runde,Runde
Verletzung,Verletzungen
beide,Beide
Bahn,Bahn
früh,frühen
Bundeskanzler,Bundeskanzler
Produkt,Produkte
Produktion,Produktion
Partner,Partner
Pause,Pause
Stand,Stand
europäisch,europäischen
Menge,Menge
welcher,Welche
darüber,Darüber
gewinnen,gewonnen
Luft,Luft
Autofahrer,Autofahrer
aktiv,aktiv
Mädchen,Mädchen
niemand,niemand
einer,einen
weit,Weitere
mein,meiner
sogenannter,sogenannte
anderer,anderer
Vertrag,Vertrag
einzig,einzige
Zeichen,Zeichen
stark,stärker
gerade,Gerade
gut,beste
Staat,Staat
Gewalt,Gewalt
lang,langen
drei,Drei
erfolgreich,erfolgreich
Kirche,Kirche
Prozess,Prozess
stark,starke
Weise,Weise
Internet,Internet
Mitteilung,Mitteilung
anschließend,anschließend
versuchen,versuchen
Innenstadt,Innenstadt
suchen,suchen
mein,mein
erster,erster
Seite,Seiten
leider,leider
daher,Daher
ändern,ändern
Punkt,Punkten
Gegner,Gegner
politisch,politischen
Spiel,Spielen
nötig,nötig
kurz,Kurz
Vorjahr,Vorjahr
ihnen,Ihnen
jugendliche,Jugendliche
Suche,Suche
Stimme,Stimmen
Punkt,Punkt
Buch,Buch
beginnen,begonnen
Aufgabe,Aufgabe
Chance,Chancen
Grenze,Grenze
Anteil,Anteil
Minute,Minute
solcher,solchen
sein,wären
Fokus,Fokus
Meinung,Meinung
Fahrzeug,Fahrzeuge
Reihe,Reihe
setzen,gesetzt
Geschäftsführer,Geschäftsführer
Arbeit,Arbeiten
Abschluss,Abschluss
Verantwortung,Verantwortung
dürfen,dürften
wichtig,wichtigsten
ermitteln,ermittelt
immer,Immer
Möglichkeit,Möglichkeiten
Antwort,Antwort
Truppe,Truppen
möglich,möglichen
plötzlich,plötzlich
zuletzt,Zuletzt
Liga,Liga
schwer,schwere
Quartal,Quartal
sorgen,sorgte
Zeuge,Zeugen
leisten,leisten
funktionieren,funktioniert
Wetter,Wetter
erhöhen,erhöht
Verkehr,Verkehr
nahe,nahe
zwar,Zwar
Mehrheit,Mehrheit
Hoffnung,Hoffnung
Teilnehmer,Teilnehmer
Plan,Plan
recht,recht
möglichst,möglichst
Streit,Streit
sehen,sah
wichtig,wichtiger
überzeugen,überzeugt
darin,darin
weit,weiterer
ohnehin,ohnehin
folgen,folgen
elf,elf
ziehen,zog
häufig,häufig
Bau,Bau
Interesse,Interesse
hoch,höher
Recht,Recht
aufnehmen,aufgenommen
Aktie,Aktien
fahren,fuhr
bisschen,bisschen
her,her
kündigen,kündigte
Position,Position
extrem,extrem
Verfahren,Verfahren
einer,eines
dritter,dritte
groß,großes
aufgrund,Aufgrund
starten,starten
Linie,Linie
Veranstaltung,Veranstaltung
Armee,Armee
Spaß,Spaß
anderer,anderes
Mittel,Mittel
System,System
befinden,befinden
stattfinden,stattfinden
Gemeinde,Gemeinden
früh,früheren
beschließen,beschlossen
Plan,Pläne
Erfahrung,Erfahrung
Ministerpräsident,Ministerpräsident
Leiter,Leiter
vorerst,vorerst
notwendig,notwendig
schwierig,schwierig
meinen,meint
fehlen,fehlt
Wort,Wort
Regel,Regel
Aktie,Aktie
jemand,jemand
wiederum,wiederum
Mensch,Mensch
Netz,Netz
all,all
jedenfalls,jedenfalls
täglich,täglich
Tat,Tat
dass,Dass
Anstieg,Anstieg
zählen,zählt
Antrag,Antrag
Straße,Straßen
bezeichnen,bezeichnet
fallen,gefallen
Sorge,Sorgen
helfen,hilft
bisherig,bisherigen
wo,Wo
wahrscheinlich,wahrscheinlich
Heimat,Heimat
gehen,gegangen
schließen,geschlossen
zahlen,zahlen
entstehen,entstehen
weit,weiteres
entdecken,entdeckt
Bedeutung,Bedeutung
möglich,mögliche
Politiker,Politiker
kaufen,kaufen
kämpfen,kämpfen
dringend,dringend
erinnern,erinnert
vermutlich,vermutlich
derzeit,Derzeit
Zuschauer,Zuschauer
Grenze,Grenzen
danach,Danach
Öffentlichkeit,Öffentlichkeit
steigen,stieg
zusätzlich,zusätzlich
hinzu,hinzu
Wagen,Wagen
Liebe,Liebe
unbedingt,unbedingt
steigend,steigenden
Gefühl,Gefühl
fordern,gefordert
Zug,Zug
Stimmung,Stimmung
übernehmen,übernehmen
Kontakt,Kontakt
Urteil,Urteil
erfahren,erfahren
treffen,traf
anbieten,angeboten
Strecke,Strecke
kosten,kostet
unser,unserem
regelmäßig,regelmäßig
spielen,spielte
halten,hielt
behandeln,behandelt
B,B
fehlen,fehlen
stets,stets
Personal,Personal
Morgen,Morgen
Ausbau,Ausbau
Meter,Metern
Stelle,Stellen
Generation,Generation
Auftritt,Auftritt
Standort,Standort
ziemlich,ziemlich
richtig,richtige
los,los
sitzen,sitzt
früh,frühere
gewinnen,gewann
Risiko,Risiko
kürzlich,kürzlich
tun,tut
verantwortlich,verantwortlich
Freude,Freude
Chef,Chef
geplant,geplante
zuvor,Zuvor
hören,hören
Infrastruktur,Infrastruktur
Regel,Regeln
oder,Oder
Impfung,Impfung
kennen,kennt
erkennen,erkennen
Nummer,Nummer
natürlich,Natürlich
Osten,Osten
spielen,gespielt
auf,aufs
rechnen,rechnet
Karriere,Karriere
Wohnung,Wohnungen
beschäftigen,beschäftigt
schützen,schützen
gleichzeitig,Gleichzeitig
verlieren,verlieren
dank,dank
fragen,gefragt
Zug,Zuge
Nutzer,Nutzer
Zugang,Zugang
Spitze,Spitze
Reise,Reise
britisch,britische
gemeinsam,gemeinsamen
Drittel,Drittel
abschließen,abgeschlossen
Impfpflicht,Impfpflicht
Initiative,Initiative
Bewohner,Bewohner
folgen,folgt
Beitrag,Beitrag
weder,weder
kennen,kennen
einsetzen,eingesetzt
Gespräch,Gespräche
Sache,Sachen
feiern,feiern
nennen,genannt
müssen,müssten
aktuell,Aktuell
Umsetzung,Umsetzung
vorne,vorne
gehen,gingen
eröffnen,eröffnet
öffentlich,öffentlich
heutig,heutigen
tragen,trägt
Münchner,Münchner
ja,Ja
Teil,Teile
angesichts,Angesichts
Gesetz,Gesetz
Twitter,Twitter
zufrieden,zufrieden
entfernt,entfernt
früh,früh
Foto,Foto
Sekunde,Sekunden
Detail,Details
hoch,höhere
AG,AG
präsentieren,präsentiert
liefern,liefern
verzichten,verzichten
erleben,erlebt
beginnen,begann
Grund,Gründen
Projekt,Projekte
Ziel,Ziele
schön,schön
Parlament,Parlament
freuen,freut
Bundestag,Bundestag
alle,Alles
drohen,droht
Anschluss,Anschluss
Handel,Handel
Kurs,Kurs
haben,gehabt
leben,lebt
besonderer,besondere
warnen,warnt
kritisieren,kritisiert
Ausstellung,Ausstellung
beteiligen,beteiligt
reichen,reicht
stehen,standen
indem,indem
Licht,Licht
geplant,geplanten
informieren,informiert
wichtig,wichtigen
verkaufen,verkauft
wählen,gewählt
fordern,fordern
ermöglichen,ermöglichen
beginnen,beginnen
Einsatzkraft,Einsatzkräfte
Umgang,Umgang
teils,teils
glauben,glaube
Kunst,Kunst
Körper,Körper
finden,fanden
sprechen,gesprochen
demnach,Demnach
Tonne,Tonnen
tätig,tätig
töten,getötet
Motto,Motto
entwickeln,entwickeln
zahlreich,zahlreichen
Region,Regionen
Bundesliga,Bundesliga
Verbindung,Verbindung
einzeln,einzelnen
nennen,nennt
schlecht,schlecht
mehrfach,mehrfach
also,Also
schnell,schneller
Debatte,Debatte
Nachricht,Nachricht
Versorgung,Versorgung
durchführen,durchgeführt
Zentrum,Zentrum
grundsätzlich,grundsätzlich
denken,gedacht
Geschäft,Geschäft
Gelände,Gelände
Marke,Marke
Einfluss,Einfluss
legen,legt
heuer,heuer
Foto,Fotos
Stadt,Städte
Anspruch,Anspruch
dauern,dauern
hervor,hervor
jung,jüngsten
um,ums
vielleicht,Vielleicht
ohne,Ohne
gut,bessere
Vertreter,Vertreter
sterben,gestorben
vorsitzend,Vorsitzende
gleich,gleichen
Gesundheit,Gesundheit
Hersteller,Hersteller
Fußball,Fußball
übrigens,übrigens
schließlich,Schließlich
entsprechend,entsprechend
meinen,meinte
hoch,höheren
zusätzlich,zusätzliche
Wechsel,Wechsel
offiziell,offiziell
Einwohner,Einwohner
App,App
Nachmittag,Nachmittag
öffnen,geöffnet
Verbraucher,Verbraucher
beenden,beendet
Reaktion,Reaktion
Krieg,Krieges
festnehmen,festgenommen
europäisch,Europäischen
davor,davor
sodass,sodass
obwohl,Obwohl
selbst,Selbst
wobei,wobei
stecken,steckt
Süden,Süden
wirken,wirkt
verstehen,verstehen
teuer,teurer
Künstler,Künstler
daraufhin,daraufhin
vollständig,vollständig
bekommen,bekam
gut,gutes
Universität,Universität
erhalten,erhält
überall,überall
verbessern,verbessern
feiern,gefeiert
international,internationale
Aussage,Aussagen
legen,legte
Plus,Plus
verurteilen,verurteilt
gelingen,gelang
von,Vom
wann,wann
Zeitraum,Zeitraum
jugendliche,Jugendlichen
laufen,lief
dir,dir
legen,legen
Tag,Tages
möglicherweise,möglicherweise
Niederlage,Niederlage
trotzdem,Trotzdem
Frühjahr,Frühjahr
Grund,Gründe
Herausforderung,Herausforderung
Kanzler,Kanzler
Gruppe,Gruppen
geraten,geraten
Aufgabe,Aufgaben
Partei,Parteien
genauso,genauso
Branche,Branche
Band,Band
Fahrt,Fahrt
Flüchtling,Flüchtlinge
Qualität,Qualität
Industrie,Industrie
Nachricht,Nachrichten
selten,selten
Niveau,Niveau
vorher,vorher
Job,Job
zweimal,zweimal
sparen,sparen
Pkw,Pkw
erleben,erleben
verbinden,verbunden
Sorge,Sorge
Weihnachten,Weihnachten
jeder,Jeder
erhalten,erhielt
diesmal,diesmal
gern,gern
Entscheidung,Entscheidungen
Training,Training
Staffel,Staffel
lernen,lernen
Natur,Natur
Aussage,Aussage
denken,denke
Tor,Tore
Post,Post
treten,tritt
Stadt,Städten
Bezirk,Bezirk
Vorwurf,Vorwürfe
überraschend,überraschend
jener,jene
reagieren,reagiert
Engagement,Engagement
Gebiet,Gebiet
Veranstaltung,Veranstaltungen
vorbereiten,vorbereitet
Ausbildung,Ausbildung
Bedingung,Bedingungen
klar,klare
Rückkehr,Rückkehr
Herausforderung,Herausforderungen
halten,gehalten
ähnlich,ähnlich
neu,Neue
Treffer,Treffer
Nutzung,Nutzung
einiger,Einige
britisch,britischen
sollen,Sollte
groß,größeren
gemeinsam,gemeinsame
Russe,Russen
bewusst,bewusst
Anfrage,Anfrage
schauen,schauen
entstehen,entstand
Kommune,Kommunen
Sitzung,Sitzung
Bereich,Bereichen
Virus,Virus
Freund,Freunde
Firma,Firmen
erhöhen,erhöhen
treten,treten
hoffen,hoffen
immerhin,immerhin
benötigen,benötigt
Herr,Herr
mögen,mag
erklären,erklären
teilen,teilt
vorstellen,vorstellen
Gesicht,Gesicht
Konzept,Konzept
langsam,langsam
beziehungsweise,beziehungsweise
Verwaltung,Verwaltung
Pressekonferenz,Pressekonferenz
manchmal,manchmal
tun,getan
gut,guter
melden,melden
ziehen,gezogen
Sprecherin,Sprecherin
finden,finde
lesen,lesen
Ausland,Ausland
betragen,beträgt
Leistung,Leistungen
richtig,richtigen
Wort,Worten
GmbH,GmbH
Umsatz,Umsatz
Unternehmen,Unternehmens
Verein,Vereine
vorstellen,vorgestellt
Organisation,Organisation
