Morph-lemma,Morph-inflection
dona,dones
tenir,tenia
zona,zona
avui,avui
ell,ell
després,Després
centre,centre
haver,hauria
exemple,exemple
bo,bona
sector,sector
haver,haurà
segon,segona
haver,hagi
país,països
sobretot,sobretot
fa,fa
poder,podria
tractar,tracta
procés,procés
fer,fent
fet,fets
deixar,deixar
català,catalana
dilluns,dilluns
divendres,divendres
possible,possible
estar,estava
tenir,tingut
mesura,mesures
compte,compte
decisió,decisió
dijous,dijous
família,família
tornar,tornar
resta,resta
sistema,sistema
partit,partits
respecte,respecte
assegurar,assegurat
dona,dona
persona,persona
tenir,tenim
algun,alguns
clar,clar
tal,tal
haver,hagut
forma,forma
dimecres,dimecres
qualsevol,qualsevol
tipus,tipus
punt,punts
gairebé,gairebé
empresa,empreses
dimarts,dimarts
acabar,acabar
preu,preu
carrer,carrer
seguretat,seguretat
social,social
passar,passa
nostre,nostra
proposta,proposta
servei,servei
jove,joves
matí,matí
estar,estar
relació,relació
ben,ben
divers,diversos
lo,les
sol,sol
trobar,trobar
anar,Va
servei,serveis
social,socials
sota,sota
vegada,vegades
segon,segon
fer,farà
futur,futur
causa,causa
problema,problema
sis,sis
últim,últims
passar,passat
dissabte,dissabte
ser,sigut
mesura,mesura
setmana,setmanes
servir,servir
política,política
llarg,llarg
setembre,setembre
fons,fons
població,població
fora,fora
temporada,temporada
haver,havien
nou,nous
crisi,crisi
molt,molta
nit,nit
pel,Pel
preu,preus
públic,pública
realitat,realitat
ser,eren
mitjà,mitjans
aconseguir,aconseguir
ell,ells
poder,pogut
haver,he
taula,taula
diumenge,diumenge
llengua,llengua
jo,jo
línia,línia
dret,dret
nivell,nivell
divers,diverses
policia,policia
nou,noves
força,força
parlar,parlar
ser,seria
mica,mica
saber,saber
president,presidenta
continuar,continua
elecció,eleccions
assegurar,assegura
director,director
nostre,nostre
sortir,sortir
te,et
problema,problemes
aquí,aquí
programa,programa
mercat,mercat
juliol,juliol
territori,territori
instal,instal
semblar,sembla
tothom,tothom
mort,mort
juny,juny
treball,treball
haver,Ha
família,famílies
societat,societat
meu,meva
treballar,treballar
nosaltres,nosaltres
terme,terme
enllà,enllà
formació,formació
portaveu,portaveu
prop,prop
considerar,considera
durant,Durant
tampoc,tampoc
demanar,demanat
especialment,especialment
tarda,tarda
model,model
pla,pla
poder,podem
evitar,evitar
salut,salut
polític,polític
diner,diners
fer,feia
cos,cos
prou,prou
resposta,resposta
dret,drets
font,fonts
cara,cara
afegir,afegit
risc,risc
treballador,treballadors
ell,ella
nom,nom
polític,política
camí,camí
algun,alguna
mantenir,mantenir
demanar,demanar
nostre,nostres
anar,vam
conseller,conseller
fins,Fins
presentar,presentar
poder,pugui
qüestió,qüestió
personal,personal
club,club
mig,mig
rebre,rebre
informació,informació
reunió,reunió
bo,bon
espai,espai
centre,centres
llibre,llibre
arribar,arribat
informar,informat
ningú,ningú
meu,meu
continuar,continuar
decidir,decidir
imatge,imatge
ministre,ministre
jove,jove
xarxa,xarxes
ple,ple
poble,poble
agent,agents
espanyol,espanyola
malgrat,malgrat
minut,minuts
paper,paper
obra,obres
març,març
membre,membres
gener,gener
grup,grups
càrrec,càrrec
conjunt,conjunt
principal,principal
maig,maig
deu,deu
voler,volen
plaça,plaça
conflicte,conflicte
capital,capital
projecte,projectes
venir,ve
hora,hora
capacitat,capacitat
presó,presó
condició,condicions
desembre,desembre
aquell,aquell
anar,anat
premsa,premsa
reforma,reforma
clau,clau
viure,viure
tenir,tindrà
ser,sent
primer,primers
direcció,direcció
debat,debat
massa,massa
principal,principals
producte,productes
difícil,difícil
endavant,endavant
curs,curs
xifra,xifra
ser,seran
rus,rus
idea,idea
marxa,marxa
companyia,companyia
entre,Entre
estar,estem
set,set
motiu,motiu
canvi,canvis
pensar,pensar
algun,algun
afirmar,afirmat
anunciar,anunciat
recordar,recorda
home,home
prevar,preveu
nombre,nombre
sentència,sentència
defensa,defensa
arribar,arriba
entrar,entrar
guanyar,guanyar
veí,veïns
joc,joc
líder,líder
darrer,darrers
voluntat,voluntat
activitat,activitats
haver,Hem
valor,valor
investigació,investigació
campanya,campanya
voltant,voltant
mare,mare
internacional,internacional
acord,acord
referència,referència
algun,algunes
rebre,rebut
donar,donat
costat,costat
control,control
crear,crear
gràcia,gràcies
sol,sols
veure,vist
sèrie,sèrie
recurs,recursos
recordar,recordat
ho,Ho
diàleg,diàleg
via,via
mena,mena
període,període
afegir,afegeix
comunicat,comunicat
major,major
música,música
presència,presència
seguir,seguir
més,Més
permetre,permet
actual,actual
qualitat,qualitat
veure,veu
poder,puguin
moment,moments
gestió,gestió
final,finals
vehicle,vehicles
ser,Són
metre,metres
novembre,novembre
deixar,deixat
mi,mi
màxim,màxim
canviar,canviar
públic,públics
poder,podran
delicte,delicte
quedar,quedar
donar,dona
jo,Jo
ser,fos
posar,posat
ciutadà,ciutadans
caldre,Cal
potser,potser
sortida,sortida
local,local
fill,fills
resultat,resultats
poder,podrà
ser,som
home,homes
espai,espais
just,just
resultat,resultat
posició,posició
poder,podia
gas,gas
víctima,víctimes
conèixer,conèixer
vuit,vuit
pare,pare
polític,polítics
favor,favor
febrer,febrer
paraula,paraules
equip,equip
víctima,víctima
nos,Ens
professional,professionals
castellà,castellà
necessitat,necessitat
diferent,diferent
destacar,destacat
explicar,explicar
quedar,queda
producció,producció
mà,mà
xarxa,xarxa
català,catalans
zona,zones
possibilitat,possibilitat
judicial,judicial
cultura,cultura
demanar,demana
segle,segle
finalment,Finalment
jornada,jornada
finalment,finalment
prova,prova
suposar,suposa
fàcil,fàcil
econòmic,econòmica
mà,mans
tema,tema
llum,llum
llibertat,llibertat
mal,mal
entitat,entitats
mitjana,mitjana
diferència,diferència
portar,portar
quedar,quedat
mínim,mínim
ja,Ja
judici,judici
voliar,volia
apuntar,apunta
que,Que
edició,edició
ser,siguin
cert,cert
volgre,volgut
allò,allò
ministre,ministra
saber,sap
dur,dur
prendre,prendre
prova,proves
trobada,trobada
intentar,intentar
aviat,aviat
cotxe,cotxe
consum,consum
foc,foc
perdre,perdre
tard,tard
marc,marc
proposta,propostes
especial,especial
text,text
què,Què
por,por
termini,termini
ciutadania,ciutadania
només,Només
mantre,manté
autoritat,autoritats
comissió,comissió
anterior,anterior
diuar,diuen
terra,terra
algú,algú
violència,violència
comunitat,comunitat
quin,quin
fer,Fa
trobar,troba
llavors,llavors
municipi,municipi
gaire,gaire
laboral,laboral
primer,primeres
concret,concret
lloc,llocs
me,Em
millorar,millorar
creixement,creixement
meitat,meitat
nen,nens
important,importants
obrir,obrir
afirmar,afirma
discurs,discurs
poc,pocs
missatge,missatge
posar,posa
transport,transport
tercer,tercer
municipal,municipal
falta,falta
cost,cost
viure,viu
participació,participació
petit,petit
aconseguir,aconseguit
tancar,tancar
creure,creu
recuperar,recuperar
greu,greu
porta,porta
moviment,moviment
malgrat,Malgrat
pagar,pagar
futbol,futbol
local,locals
comú,comú
previst,previst
arran,arran
acabar,acabat
estat,estat
dreta,dreta
avui,Avui
deiar,deia
tornar,tornat
iniciativa,iniciativa
defensar,defensat
demanda,demanda
secretari,secretari
ahir,ahir
festa,festa
tenir,tenien
grau,graus
central,central
vos,us
front,front
llista,llista
alumne,alumnes
vista,vista
rus,russa
relació,relacions
fill,fill
pare,pares
econòmic,econòmic
comú,comuns
fer,faci
reduir,reduir
negociació,negociació
militar,militar
deixar,deixa
comunicació,comunicació
independència,independència
poder,podrien
turisme,turisme
tot,Tots
jugar,jugar
alguns,alguns
doncs,doncs
voler,volem
context,context
candidatura,candidatura
recerca,recerca
compromís,compromís
declaració,declaracions
millor,millors
actualment,actualment
plegat,plegat
apuntar,apuntat
confiança,confiança
mar,mar
infant,infants
principi,principi
tercer,tercera
format,format
sovint,sovint
compte,comptes
temperatura,temperatura
enrere,enrere
vehicle,vehicle
passat,passada
camp,camp
aquell,aquells
creació,creació
acció,accions
responsable,responsable
departament,departament
marca,marca
presentar,presentat
alhora,alhora
xifra,xifres
començar,comença
començar,començat
mort,morts
funció,funció
construcció,construcció
No,No
fi,fi
diputat,diputat
soci,socis
defensar,defensar
base,base
allà,allà
alt,alta
garantir,garantir
institució,institucions
invasió,invasió
lluny,lluny
sala,sala
ajudar,ajudar
laboració,laboració
creure,crec
morir,morir
barri,barri
popular,popular
vot,vots
habitual,habitual
parella,parella
periodista,periodista
pressió,pressió
premi,premi
pressupost,pressupostos
treballar,treballant
recordar,recordar
nacional,nacional
menor,menor
directament,directament
plataforma,plataforma
acabar,acaba
present,present
destacar,destaca
principi,principis
estar,estaven
responsabilitat,responsabilitat
anar,varen
decidir,decidit
pressupost,pressupost
llibra,llibres
tornar,torna
festival,festival
inflació,inflació
mateix,mateixos
objectiu,objectiu
haver,hagués
contracte,contracte
protecció,protecció
importància,importància
propi,pròpia
quilòmetre,quilòmetres
incloure,inclou
patir,patir
fiscal,fiscal
participar,participar
fase,fase
darrere,darrere
sud,sud
jutge,jutge
tribunal,tribunal
entrevista,entrevista
tenir,tenint
natural,natural
carrer,carrers
vinent,vinent
data,data
ciutat,ciutats
municipi,municipis
parlar,parla
veritat,veritat
aquell,aquella
marge,marge
independentista,independentistes
número,número
legal,legal
europeu,europeus
efecte,efectes
consellera,consellera
arreu,arreu
indicar,indicat
petit,petits
tenir,tinc
part,parts
insistir,insistit
aquest,Aquests
pràcticament,pràcticament
diari,diari
encara,Encara
sector,sectors
mitjà,mitjà
força,forces
obra,obra
últim,últimes
client,clients
remarcar,remarcat
plaça,places
menor,menors
temperatura,temperatures
oficial,oficial
usuari,usuaris
cultural,cultural
assenyalar,assenyalat
enguany,enguany
comprar,comprar
escola,escoles
lacion,lacions
professional,professional
municipal,municipals
almenys,almenys
abans,Abans
imatge,imatges
petit,petita
manc,manca
superar,superar
darrer,darrer
entorn,entorn
rus,russos
produir,produir
conseqüència,conseqüències
planta,planta
entendre,entendre
intervenció,intervenció
ple,plena
ser,Era
pròxim,pròxims
una,una
sentir,sentir
perill,perill
matinada,matinada
igual,igual
decret,decret
buscar,buscar
humà,humans
tenir,tingui
teatre,teatre
baix,baixa
menjar,menjar
alt,alt
fer,faran
caure,caure
lluita,lluita
veu,veu
inversió,inversió
portar,porta
permetre,permetre
cambra,cambra
acte,acte
ministeri,ministeri
concert,concert
equip,equips
solució,solució
malaltia,malaltia
amic,amics
decisió,decisions
necessari,necessari
producte,producte
motiu,motius
visita,visita
carrera,carrera
perquè,Perquè
notícia,notícia
nord,nord
material,material
fer,fem
superior,superior
televisió,televisió
lliure,lliure
venda,venda
viatge,viatge
aquest,Aquestes
dubte,dubte
experiència,experiència
consell,consell
migdia,migdia
política,polítiques
comarca,comarques
haver,haurien
precisament,precisament
possible,possibles
sindicat,sindicats
empresa,empresa
sanció,sancions
contacte,contacte
francès,francès
quantitat,quantitat
director,directora
porta,portes
augment,augment
justícia,justícia
element,elements
jugador,jugadors
considerar,consideren
positiu,positiu
real,real
obstant,obstant
celebrar,celebrar
construir,construir
vot,vot
pacte,pacte
seguir,segueix
anunciar,anunciar
victòria,victòria
concurs,concurs
estatal,estatal
resoldre,resoldre
propi,propi
trobar,trobat
pes,pes
energètic,energètica
darrer,darrera
tema,temes
vídeo,vídeo
assenyalar,assenyala
dècada,dècades
anar,Vaig
calor,calor
terreny,terreny
global,global
intenció,intenció
gènere,gènere
socialista,socialistes
representant,representants
marxar,marxar
bo,bo
directe,directe
roda,roda
necessitar,necessita
públic,públiques
fort,fort
jugador,jugador
demà,demà
trobar,troben
tècnic,tècnic
oferir,oferir
convertir,convertir
situar,situa
republicà,republicans
petició,petició
pacient,pacients
mostrar,mostrat
aprovar,aprovar
mandat,mandat
qüestió,qüestions
objectiu,objectius
valor,valors
tu,tu
europeu,europea
gaudir,gaudir
cinema,cinema
representar,representa
comptar,compta
acte,actes
ucraïnès,ucraïnès
estar,estigui
unitat,unitat
formar,formar
presentació,presentació
defensar,defensa
sabar,sabem
donar,donen
accedir,accedir
segur,segur
activitat,activitat
pena,pena
estat,estats
treure,treure
raó,raó
treballar,treballa
millora,millora
recurs,recurs
créixer,créixer
estudi,estudis
complir,complir
voler,voler
tant,Tant
haver,hauran
referèndum,referèndum
vent,vent
avançar,avançar
màxim,màxima
necessitat,necessitats
figura,figura
mundial,mundial
seguit,seguit
generar,generar
clar,clara
confirmar,confirmat
delicte,delictes
estar,Estem
trànsit,trànsit
juntament,juntament
gana,ganes
afectar,afecta
mil,mil
davant,Davant
lloguer,lloguer
haver,has
familiar,familiar
etapa,etapa
bo,bones
negoci,negoci
assegurar,asseguren
realment,realment
règim,règim
nivell,nivells
vespre,vespre
familiar,familiars
normal,normal
tranquil,tranquil
estar,estarà
membre,membre
democràcia,democràcia
situació,situacions
llarg,llarga
sensació,sensació
venir,venir
o,O
arribar,arriben
pitjor,pitjor
continuar,continuen
resolució,resolució
sre,sé
sessió,sessió
actuació,actuacions
afectat,afectats
memòria,memòria
selecció,selecció
novel,novel
versió,versió
canviar,canviat
internacional,internacionals
ritme,ritme
compra,compra
passar,passant
perdre,perdut
tram,tram
obert,oberta
fill,filla
anterior,anteriors
desenvolupament,desenvolupament
electoral,electoral
diputat,diputats
legislatura,legislatura
recuperació,recuperació
increment,increment
escenari,escenari
regió,regió
normativa,normativa
expliquar,expliquen
baix,baix
opció,opció
participant,participants
restricció,restriccions
matèria,matèria
càrrec,càrrecs
recorregut,recorregut
policial,policial
títol,títol
evident,evident
mirar,mirar
aleshores,aleshores
indústria,indústria
néixer,néixer
estar,estic
bo,bons
veuar,veuen
reducció,reducció
vaga,vaga
matar,mort
detallar,detallat
taxa,taxa
carretera,carretera
formar,forma
animal,animals
sexual,sexual
despesa,despesa
proper,proper
declaració,declaració
totalment,totalment
èxit,èxit
tanmateix,Tanmateix
pregunta,preguntes
personatge,personatges
línia,línies
lícular,lícula
respondre,respondre
sort,sort
mostrar,mostra
potser,Potser
funcionament,funcionament
govern,governs
finançament,finançament
declarar,declarat
dificultat,dificultats
aprovar,aprovat
mòbil,mòbil
impossible,impossible
haver,hagin
escriure,escriure
damunt,damunt
dècada,dècada
tasca,tasca
document,document
expert,experts
ull,ulls
sempre,Sempre
quedar,queden
tendència,tendència
votar,votar
retorn,retorn
presidència,presidència
distància,distància
demanar,demanen
pujada,pujada
miler,milers
generació,generació
poder,puc
tenir,tinguin
responsable,responsables
dirigent,dirigent
tirar,tirar
contracte,contractes
vol,vols
europeu,europeu
contrari,contrari
peça,peces
hora,h
frontera,frontera
provocar,provocar
estudi,estudi
consens,consens
cursa,cursa
publicar,publicar
denunciar,denunciat
presentar,presenta
doble,doble
carta,carta
anar,anava
web,web
manifestació,manifestació
fet,feta
virus,virus
augmentar,augmentar
independentista,independentista
artista,artistes
previsió,previsió
estiu,estiu
celebració,celebració
ocasió,ocasions
rus,russes
obert,obert
mesa,mesa
visitant,visitants
poder,pots
comunitat,comunitats
tocar,tocar
coneixement,coneixement
viuar,viuen
assegurar,assegurar
fort,forta
tenir,tindran
Nou,Nou
crítica,crítiques
fer,feien
alt,altes
intel,intel
següent,següent
lació,lació
patrimoni,patrimoni
protegir,protegir
percentatge,percentatge
lamentar,lamentat
denúncia,denúncia
sortir,surt
pregunta,pregunta
cuina,cuina
acord,acords
qui,Qui
subratllar,subratllat
musical,musical
nom,noms
caràcter,caràcter
institució,institució
categoria,categoria
trimestre,trimestre
jutjat,jutjat
mentre,Mentre
esperar,esperar
detall,detalls
sobre,Sobre
paral,paral
restaurant,restaurant
poc,poques
gens,gens
límit,límit
ús,ús
classe,classe
malament,malament
cada,Cada
pèrdua,pèrdua
creure,Crec
històric,històric
ingres,ingressos
oferir,ofereix
paraula,paraula
convers,converses
denunciar,denunciar
darrer,darreres
tradició,tradició
opció,opcions
peu,peu
rei,rei
calendari,calendari
popular,populars
mostrar,mostrar
cantant,cantant
repte,repte
digital,digital
caiguda,caiguda
meus,meus
trajectòria,trajectòria
causa,causes
festa,festes
congrés,congrés
descobrir,descobrir
tractament,tractament
al,Als
tradicional,tradicional
roba,roba
competició,competició
viscre,viscut
tal,Tal
cop,cops
apuntar,apunten
company,companys
treball,treballs
missatge,missatges
telèfon,telèfon
provocar,provocat
contingut,contingut
seu,Seu
participar,participat
polític,polítiques
mostra,mostra
oportunitat,oportunitat
mitjançant,mitjançant
manera,maneres
llegir,llegir
reconir,reconeix
pau,pau
regidor,regidor
autor,autors
algunes,algunes
turista,turistes
teu,teva
tropa,tropes
conseqüència,conseqüència
casa,cases
actual,actuals
avançar,avançat
cotxe,cotxes
similar,similar
negociació,negociacions
cadena,cadena
pràctica,pràctica
aspecte,aspectes
cert,certa
tren,tren
dirigent,dirigents
muntanya,muntanya
voler,vull
climàtic,climàtic
implicar,implica
quart,quart
mobilitat,mobilitat
capdavant,capdavant
pròxim,pròxim
criticar,criticat
poc,poca
ucraïnès,ucraïnesos
literatura,literatura
territori,territoris
pujar,pujar
iniciar,iniciar
velocitat,velocitat
sortir,sortit
comercial,comercial
sí,Sí
convocatòria,convocatòria
obtenir,obtenir
esperar,espera
votació,votació
torn,torn
peça,peça
protagonista,protagonista
informe,informe
consulta,consulta
terme,termes
cor,cor
parròquia,parròquia
espanyol,espanyols
costa,costa
circulació,circulació
obrir,obert
consistori,consistori
disposició,disposició
líder,líders
repressió,repressió
reconegre,reconegut
tecnologia,tecnologia
tenir,Tenim
candidat,candidat
veu,veus
poder,podien
professor,professor
pista,pista
pis,pisos
vendre,vendre
pis,pis
periodista,periodistes
reconeixement,reconeixement
aigua,aigua
patir,patit
generar,genera
estudiant,estudiants
quant,quants
aprofitar,aprofitar
treballar,treballen
vacança,vacances
perfil,perfil
personatge,personatge
tornar,tornarà
aquell,aquelles
parc,parc
premi,premis
convertit,convertit
probable,probable
concert,concerts
interès,interessos
bastant,bastant
normalitat,normalitat
mental,mental
vint,vint
considerar,considerat
agafar,agafar
color,color
formar,formen
mirada,mirada
manifestar,manifestat
ruta,ruta
disc,disc
últim,últim
permetre,permetrà
indicar,indica
català,catalanes
habitant,habitants
crida,crida
aquí,Aquí
conegut,conegut
cel,cel
càncer,càncer
actualment,Actualment
sigui,sigui
comparació,comparació
expressar,expressat
històric,històrica
trencar,trencar
capaç,capaç
tardor,tardor
noia,noia
continuar,continuarà
àmbit,àmbits
dret,dreta
escolar,escolar
època,època
lar,lar
permetre,permès
dòlar,dòlars
moda,moda
quin,quins
sol,sola
cita,cita
concloure,conclou
investigador,investigadors
penal,penal
procediment,procediment
civil,civils
dotze,dotze
visió,visió
demostrar,demostrar
fer,facin
funció,funcions
particular,particular
fred,fred
reclamar,reclamat
habitatge,habitatges
quin,quina
moviment,moviments
sense,Sense
arma,armes
declarar,declarar
cançó,cançons
mitja,mitja
relleu,relleu
relat,relat
començar,començarà
impulsar,impulsar
oficial,oficials
propietat,propietat
jutge,jutges
greu,greus
impacte,impacte
escala,escala
econòmic,econòmiques
passar,passen
partida,partida
haver,Han
nosaltres,Nosaltres
mantenar,mantenen
atac,atacs
convers,conversa
ajuda,ajuda
mateixa,mateixes
reunió,reunions
utilitzar,utilitzar
reconèixer,reconèixer
civil,civil
pluja,pluja
assolir,assolir
infantil,infantil
complicat,complicat
nota,nota
cançó,cançó
tasca,tasques
benefici,beneficis
passar,passarà
grau,grau
via,vies
ser,Serà
celebrar,celebra
gran,Gran
militar,militars
ell,Ell
guanyar,guanyat
corrupció,corrupció
planta,plantes
existir,existeix
compartir,compartir
anar,anirà
socialista,socialista
inversió,inversions
dany,danys
tampoc,Tampoc
caldre,caldrà
model,models
sostenible,sostenible
solar,sol
pla,plans
privat,privat
precisament,Precisament
sumar,sumar
comerç,comerç
recollir,recull
acció,acció
edat,edat
eina,eines
admetre,admès
mal,mala
mantenir,mantingut
físic,física
facilitar,facilitar
detenir,detingut
fotografia,fotografia
destacar,destacar
visitar,visitar
blaugrana,blaugrana
enviar,enviar
institucional,institucional
mitjà,mitjana
aliment,aliments
concepte,concepte
protagonista,protagonistes
administració,administracions
dubte,dubtes
haver,He
tensió,tensió
actor,actors
marcar,marcar
lamentar,lamenta
norma,norma
proposar,proposa
accident,accident
titular,titular
admetre,admet
estratègia,estratègia
subministrament,subministrament
cicle,cicle
volum,volum
ni,Ni
venar,venen
sedició,sedició
turístic,turística
classe,classes
covid,covid
sabar,saben
aparir,apareix
advertir,advertit
resident,residents
residu,residus
pretendre,pretén
conscient,conscient
completament,completament
planeta,planeta
atac,atac
gestionar,gestionar
clarament,clarament
blanc,blanc
quart,quarta
ministre,ministres
ambient,ambient
protesta,protesta
actuar,actuar
pròxim,pròximes
inicial,inicial
acceptar,acceptar
comptar,comptar
ser,Som
coalició,coalició
considerar,considerar
actuació,actuació
diputat,diputada
conductor,conductor
petit,petites
accés,accés
situat,situat
soldat,soldats
poble,pobles
anar,Van
ferit,ferits
estudiar,estudiar
francès,francesa
entrar,entrat
autor,autor
seguiment,seguiment
renovació,renovació
donc,doncs
parlar,parlant
quasi,quasi
deute,deute
baixa,baixa
coronaviru,coronavirus
plantejar,planteja
li,Li
tot,Totes
km,km
agradar,agrada
publicat,publicat
propietari,propietaris
parlar,parlat
ordre,ordre
ajuda,ajudes
reforçar,reforçar
mínim,mínima
focus,focus
minut,minut
alt,alts
desenvolupar,desenvolupar
presumpte,presumpte
polèmica,polèmica
espectacle,espectacle
estar,estiguin
silenci,silenci
nuclear,nuclear
assumir,assumir
sorpresa,sorpresa
negociar,negociar
tocar,toca
buscar,busca
sou,sou
continuïtat,continuïtat
tècnic,tècnics
passar,passi
volta,volta
notícia,notícies
è,è
funcionar,funciona
transició,transició
rècord,rècord
retirada,retirada
soc,soc
ràpidament,ràpidament
necessari,necessària
títol,títols
representació,representació
conselleria,conselleria
idea,idees
augmentar,augmentat
posar,posen
parlamentari,parlamentari
vicepresident,vicepresident
positiu,positiva
neu,neu
repte,reptes
sabiar,sabia
reclamar,reclama
pell,pell
batalla,batalla
comarca,comarca
donar,donant
lluitar,lluitar
gol,gol
tancat,tancat
cós,cossos
veí,veí
residència,residència
establir,establir
segurament,segurament
nen,nen
energètic,energètic
creure,creuen
laboral,laborals
límit,límits
controlar,controlar
vigor,vigor
informar,informa
dependre,depèn
material,materials
treballar,treballat
ocasió,ocasió
costar,costa
pendent,pendent
atenció,atenció
ell,elles
acusar,acusat
resta,restes
econòmic,econòmics
lingüístic,lingüística
publicar,publicat
tant,tants
possibilitat,possibilitats
triar,triar
consciència,consciència
curt,curt
superfície,superfície
refugiat,refugiats
vulnerabl,vulnerables
servir,serveix
tancament,tancament
descens,descens
fruit,fruit
amic,amic
personal,personals
temporal,temporal
talent,talent
tret,tret
junt,junts
probablement,probablement
onada,onada
únic,únic
constant,constant
to,to
interès,interès
intentar,intentat
aplicar,aplicar
lat,lat
banc,banc
baixar,baixar
dada,dada
patir,pateix
negre,negre
riu,riu
gust,gust
sindicat,sindicat
traslladar,traslladar
detenir,detenir
últim,última
destaquar,destaquen
quinze,quinze
aprendre,aprendre
malaltia,malalties
milió,milió
prendre,pres
sexual,sexuals
pilota,pilota
vulguar,vulgui
europeu,europees
necessitar,necessiten
anual,anual
mostrar,mostren
platja,platja
representant,representant
previst,prevista
estar,Està
trobar,trobem
competència,competència
tant,tanta
proper,propers
efecte,efecte
industrial,industrial
dire,dient
responsabilitat,responsabilitats
concentració,concentració
referent,referent
programa,programes
competència,competències
executiu,executiu
solució,solucions
condició,condició
conir,coneix
celebrar,celebrat
identitat,identitat
error,error
explicació,explicacions
direct,directa
intern,interna
documental,documental
detectar,detectar
detenció,detenció
companyia,companyies
traslladar,traslladat
tribunal,tribunals
port,port
pensar,pensa
processo,processos
tenir,Té
lectura,lectura
edifici,edificis
ràpid,ràpid
diferència,diferències
fonamental,fonamental
absolut,absoluta
proximitat,proximitat
incidència,incidència
preocupació,preocupació
testimoni,testimonis
secretària,secretària
soci,soci
general,generals
sistema,sistemes
germà,germà
cost,costos
visita,visites
film,film
promoció,promoció
recórrer,recórrer
domicili,domicili
educatiu,educatiu
preparar,preparar
caigre,caigut
anar,Vam
plantilla,plantilla
semblar,semblava
humà,humana
salvar,salvar
bloc,bloc
privat,privada
transformació,transformació
policial,policials
significar,significa
petroli,petroli
recollir,recollir
banc,bancs
protesta,protestes
respondre,respon
escrit,escrit
energia,energia
produir,produït
viatjar,viatjar
quart,quarts
protocol,protocol
balanç,balanç
concloure,conclòs
base,bases
bandera,bandera
únic,única
crític,crític
comprovar,comprovar
metge,metge
entrada,entrades
femení,femení
contingut,continguts
element,element
pilot,pilot
pagament,pagament
cultural,culturals
voliar,volien
història,històries
llengua,llengües
xoc,xoc
esforç,esforços
disseny,disseny
aniversari,aniversari
lícul,lícules
tens,tens
manifest,manifest
demostrar,demostra
metge,metges
connexió,connexió
sanitari,sanitària
esportiu,esportiva
ucraïnès,ucraïnesa
font,font
aula,aules
zero,zero
complet,completa
voler,Volem
conferència,conferència
celebrar,celebrarà
factor,factors
vídeo,vídeos
fenomen,fenomen
llei,lleis
conseller,consellers
quin,Quin
principalment,principalment
