Morph-lemma,Morph-inflection
самого,самого
нем,нем
знать,знаю
дом,дом
весь,весь
значить,значит
самое,самое
год,годы
сегодня,Сегодня
мой,мой
управление,управления
все,Все
решение,решения
Хотя,Хотя
чтобы,Чтобы
далёкий,дальше
постоянно,постоянно
вокруг,вокруг
хоть,хоть
Об,Об
различный,различных
одним,одним
вполне,вполне
всех,всех
самый,самый
территория,территории
проект,проекта
помощь,помощи
мочь,Может
тысяча,тысяч
многих,многих
будет,будет
обычно,обычно
сколько,сколько
сами,сами
период,период
проект,проект
равный,равно
каждый,каждого
бизнес,бизнес
производство,производства
ведь,Ведь
такой,такая
мало,мало
можно,Можно
информация,информацию
свой,своими
говорить,говорить
результат,результате
одно,одно
иметь,имеют
знать,знает
работа,работ
ними,ними
услуга,услуг
понять,понять
свой,своем
безопасность,безопасности
очень,Очень
новый,нового
иногда,иногда
сторона,сторону
легко,легко
сеть,сети
наш,наших
будто,будто
прямо,прямо
хотеть,хочу
работа,работа
сама,сама
наш,наши
самые,самые
средство,средств
даже,Даже
поскольку,поскольку
долго,долго
самым,самым
система,система
важный,важно
вид,вид
самой,самой
стать,станет
данные,данные
группа,группы
жить,жить
идти,идет
сила,силы
счёт,счет
весьма,весьма
основа,основе
тело,тела
власть,власти
тот,той
некоторый,некоторые
компания,компаний
вода,воды
благодаря,благодаря
путь,путь
наш,наш
очередь,очередь
цена,цены
дело,дела
мысль,мысли
действие,действия
мера,мере
ещё,Еще
район,районе
почему,Почему
именно,Именно
нет,Нет
мочь,могли
пара,пару
опыт,опыт
ситуация,ситуации
голова,голову
например,Например
кто,Кто
удаться,удалось
или,Или
скорее,скорее
город,город
уровень,уровень
начало,начала
внутри,внутри
он,Его
ранний,раньше
весь,всего
участник,участников
Конечно,Конечно
кроме,кроме
девушка,девушка
одну,одну
тело,тело
условие,условиях
млн,млн
бизнес,бизнеса
игра,игры
иметь,иметь
одном,одном
хотеться,хотелось
книга,книги
тип,типа
война,войны
город,городе
качество,качества
рынок,рынка
процесс,процесс
рынок,рынке
наш,нашего
уровень,уровне
продукция,продукции
лучше,лучше
хотеть,хочет
обязательно,обязательно
страна,стране
словно,словно
проблема,проблем
роль,роль
услуга,услуги
вновь,вновь
этот,Эта
отношение,отношения
кто,кому
составлять,составляет
существовать,существует
прежде,прежде
правило,правило
тот,тем
вас,Вас
от,От
час,часов
тогда,Тогда
давать,дает
любовь,любви
такой,Таким
этот,Эти
любовь,любовь
хотеться,хочется
потому,Потому
несколько,нескольких
помочь,помочь
век,века
новый,новой
первый,первого
целое,целом
начало,начале
помощь,помощь
зависеть,зависит
слово,словам
мочь,могла
первый,первую
имя,имени
делать,делает
сфера,сфере
образование,образования
тот,того
точка,точки
средство,средства
общий,общем
апрель,апреля
главный,главное
сердце,сердце
последний,последние
ответ,ответ
технология,технологии
исследование,исследования
выбор,выбор
зрение,зрения
страна,стран
туда,туда
хотеть,хотел
это,этому
меньше,меньше
ваш,ваш
там,Там
создание,создания
весь,всё
состояние,состоянии
лицо,лица
конец,конца
сей,сих
сила,силу
нему,нему
узнать,узнать
человек,людям
какой,каким
условие,условия
имя,имя
первый,первой
невозможный,невозможно
уровень,уровня
информация,информация
право,права
развитие,развитие
ну,ну
система,систем
использование,использования
лицо,лицо
к,ко
быть,буду
знать,знать
создать,создать
смерть,смерти
онлайн,онлайн
компания,Компания
друга,друга
настолько,настолько
возможный,возможно
иначе,иначе
до,До
всем,всем
оборудование,оборудования
центр,центре
деньга,денег
увидеть,увидеть
мой,моей
вариант,вариант
энергия,энергии
май,мая
множество,множество
чаще,чаще
проведение,проведения
вещь,вещи
вдруг,вдруг
пусть,пусть
говорить,говорят
месяц,месяцев
другим,другим
российский,российских
впервые,впервые
рука,руку
проект,проектов
другое,другое
право,право
вроде,вроде
правда,правда
изменение,изменения
соответствие,соответствии
касаться,касается
какой,какое
ранее,ранее
дом,доме
раз,раза
пять,пять
состояние,состояние
представлять,представляет
защита,защиты
начать,начал
каждый,Каждый
материал,материалов
труд,труда
качество,качество
наш,нашем
далеко,далеко
центр,центр
школа,школы
мной,мной
быть,будем
То,То
некоторый,некоторых
опять,опять
свой,своему
ребёнок,ребенка
сложный,сложно
высоко,выше
реализация,реализации
какой,каких
настоящий,настоящее
три,трех
столь,столь
разный,разные
наконец,наконец
форма,формы
знать,знал
вовсе,вовсе
думать,думаю
цель,цели
внимание,внимания
ход,ходе
бывать,бывает
хороший,хорошо
получить,получил
зависимость,зависимости
столько,столько
результат,результаты
нравиться,нравится
ибо,ибо
гораздо,гораздо
история,история
сила,сил
степень,степени
данный,данный
клиент,клиентов
большой,большое
данным,данным
свет,свет
решить,решил
система,систему
технология,технологий
прийтись,придется
ваш,вашего
программа,программа
месяц,месяц
семья,семьи
директор,директор
посмотреть,посмотреть
каждый,каждой
какой,какая
форма,форме
дать,дать
цвет,цвета
слово,слов
проблема,проблема
смочь,сможет
оставаться,остается
известный,известно
пока,Пока
четыре,четыре
предлагать,предлагает
весь,вся
душа,души
примерно,примерно
экономика,экономики
движение,движения
абсолютно,абсолютно
мочь,можем
март,марта
способ,способ
слово,слово
прийтись,пришлось
стоимость,стоимость
такой,таком
система,системе
интересный,интересно
другими,другими
центр,центра
Просто,Просто
вами,вами
видеть,видеть
выбрать,выбрать
правильно,правильно
тем,Тем
модель,модели
мой,моя
пусть,Пусть
срок,срок
состав,состав
видео,видео
ребёнок,дети
одновременно,одновременно
результат,результат
приходиться,приходится
казаться,казалось
первый,первые
явно,явно
список,список
мероприятие,мероприятия
пожалуйста,пожалуйста
поле,поле
ночь,ночь
этот,этим
ваш,вашей
говорить,говоря
мнение,мнению
многие,Многие
смочь,сможете
культура,культуры
основный,основном
население,населения
район,района
расположен,расположен
значительно,значительно
речь,речь
название,название
помочь,поможет
любой,любого
домой,домой
документ,документов
животное,животных
никакой,никаких
самостоятельно,самостоятельно
сожаление,сожалению
частность,частности
его,Его
вместо,вместо
весь,всеми
насколько,насколько
взять,взять
человек,человеком
сначала,сначала
затем,Затем
значение,значение
никак,никак
женщина,женщины
начинать,начинает
команда,команды
цена,цена
принять,принять
состоять,состоит
рынок,рынок
мой,мои
число,число
тема,тему
женщина,женщина
играть,играть
более,Более
кстати,Кстати
Потом,Потом
произойти,произошло
нами,нами
вопрос,вопросов
тот,та
различный,различные
глаз,глаз
память,памяти
исследование,исследований
рост,рост
служба,службы
род,рода
неё,неё
желание,желание
идти,идти
находиться,находятся
голова,голове
любой,любом
пользователь,пользователей
смотреть,смотреть
означать,означает
итог,итоге
продажа,продажа
работать,работают
отношение,отношении
цель,целью
Благодаря,Благодаря
которому,которому
сюда,сюда
повод,поводу
кровь,крови
необходимость,необходимости
через,Через
сделать,сделал
что,чему
наверное,наверное
получаться,получается
считать,считает
день,дни
наука,науки
земля,земли
рассказать,рассказал
знание,знания
впрочем,Впрочем
первый,первых
техника,техники
один,Один
рука,руках
ряд,ряд
действие,действий
поверхность,поверхности
женщина,женщин
организация,организаций
сотрудник,сотрудников
язык,язык
специалист,специалистов
несмотря,несмотря
человек,людьми
факт,факт
достаточный,достаточно
такой,такую
история,историю
получение,получения
время,временем
конкурс,конкурса
дверь,дверь
порядок,порядке
отметить,отметить
другом,другом
рост,роста
мужчина,мужчина
недавно,недавно
отель,Отель
ваш,ваши
провести,провести
помогать,помогает
отметить,отметил
неделя,неделю
едва,едва
готовый,готов
рождение,рождения
январь,января
материал,материалы
дверь,двери
человек,человеку
больший,большая
нога,ноги
возможно,возможно
данной,данной
оказаться,оказался
заявить,заявил
обучение,обучения
сообщать,сообщает
случай,случаях
другого,другого
этот,этому
многое,многое
девушка,девушки
трудный,трудно
московский,Московской
хотеть,хотите
свет,света
новый,новую
объект,объектов
позволить,позволит
общество,общества
конференция,конференции
спасибо,Спасибо
чувство,чувство
поддержка,поддержки
машина,машины
товар,товаров
цвет,цвет
начать,начали
новый,новое
требовать,требует
месяц,месяца
делать,делают
нужный,нужны
первый,Первый
ситуация,ситуация
первый,первом
говорить,говорил
улица,улице
то,То
октябрь,октября
фото,фото
задача,задачи
км,км
активно,активно
декабрь,декабря
июль,июля
большинство,большинство
понять,понял
государство,государства
применение,применения
кто,кем
Уже,Уже
портал,портал
успешно,успешно
деятельность,деятельность
проходить,проходит
зачем,зачем
написать,написал
любить,любит
цель,цель
оборудование,оборудование
самая,самая
глаз,глазами
мысль,мысль
начать,начать
процесс,процессе
чувство,чувства
смысл,смысл
создание,создание
готовый,готовы
спасибо,спасибо
есть,есть
требоваться,требуется
последний,последний
вперёд,вперед
решить,решили
какой,какую
которыми,которыми
получить,получили
больший,большим
любить,люблю
заниматься,заниматься
регистрация,регистрации
гражданин,граждан
программа,программ
небольшой,небольшой
где,Где
место,мест
нужный,нужна
момент,момента
метр,метров
исключительно,исключительно
орган,органов
тысяча,тысячи
Возможно,Возможно
видеть,видел
гость,гостей
магазин,магазин
хотеть,хотела
смочь,смогут
нужный,нужен
данном,данном
подходить,подходит
лицо,лиц
мнение,мнение
наоборот,наоборот
понятный,понятно
постепенно,постепенно
статья,статьи
хороший,лучших
документ,документы
искать,искать
версия,версии
понимать,понимаю
млрд,млрд
хватать,хватает
ради,ради
регион,региона
последний,последнее
школа,школа
модель,модель
час,час
ощущение,ощущение
группа,группа
боль,боль
читать,читать
университет,университета
знать,знаете
суд,суд
обеспечение,обеспечения
государственный,государственной
сознание,сознания
отношение,отношений
вид,видов
задача,задач
специалист,специалисты
будущее,будущее
особо,особо
семья,семье
функция,функции
данного,данного
обратно,обратно
предприятие,предприятия
июнь,июня
житель,жителей
сентябрь,сентября
комплекс,комплекс
событие,события
Тут,Тут
голова,головой
Надо,Надо
сознание,сознание
каждый,каждом
отдых,отдыха
решение,решений
считать,считают
основный,основных
специально,специально
российский,российского
событие,событий
книга,книга
крайне,крайне
буквально,буквально
материал,материал
форма,форму
больший,большие
продукт,продуктов
бесплатно,бесплатно
сайт,сайтов
больший,большую
скоро,скоро
отличие,отличие
тот,ту
правда,Правда
вкус,вкус
больший,больших
волос,волосы
спокойно,спокойно
характер,характер
родитель,родителей
область,область
адрес,адрес
высокий,высокой
память,память
страна,странах
номер,номер
Перед,Перед
режим,режиме
неделя,недели
крупный,крупных
час,часа
здоровье,здоровья
крайний,крайней
строительство,строительства
мм,мм
хотеть,хотят
связь,связь
программа,программе
решить,решила
вода,воду
закон,закон
минимум,минимум
рука,руками
мой,моего
задача,задача
относительно,относительно
нужный,Нужно
университет,университет
база,базе
плохой,хуже
полный,полной
друг,друзей
представить,представить
хороший,хороший
студент,студентов
наш,наше
февраль,февраля
использоваться,используется
отношение,отношение
своё,своё
остаться,осталось
смочь,смог
отрасль,отрасли
программа,программу
изменить,изменить
человек,Люди
весь,всему
школа,школе
знать,знают
какой,какого
смысл,смысле
акция,акции
первый,первым
следующий,следующий
линия,линии
часть,частью
далее,далее
пресс,пресс
изменение,изменений
наш,наша
быстрый,быстрее
писать,пишет
несмотря,Несмотря
кожа,кожи
серия,серии
количество,количества
медленно,медленно
контроль,контроля
мать,мать
план,план
представитель,представители
заказ,заказ
причём,причем
писать,писать
ждать,ждать
состояние,состояния
новый,новая
прекрасно,прекрасно
квартира,квартиры
оказаться,оказалось
площадь,площади
тема,темы
лично,лично
наш,нашим
сравнение,сравнению
ситуация,ситуацию
думать,думать
сердце,сердца
ноябрь,ноября
поддержка,поддержку
образ,образ
начинаться,начинается
считать,считать
сильный,сильнее
видно,видно
простой,проще
позиция,позиции
итог,итогам
разработка,разработки
дело,дел
шаг,шаг
правило,правила
поздний,позже
согласно,согласно
назвать,назвать
среди,Среди
встреча,встречи
казино,казино
какой,Какие
возникать,возникает
игра,игр
первый,первое
класс,класса
предложение,предложение
два,двумя
книга,книгу
видеть,видит
обладать,обладает
язык,языка
доступ,доступ
откуда,откуда
ребёнок,ребенок
иногда,Иногда
общий,общей
установка,установки
комплекс,комплекса
первых,первых
карта,карты
максимально,максимально
положение,положение
главный,главный
наука,наук
подход,подход
предприятие,предприятий
собственный,собственной
мужчина,мужчины
вода,водой
вниз,вниз
слегка,слегка
производство,производство
квартира,квартиру
идея,идеи
дизайн,дизайн
подготовка,подготовки
чтоб,чтоб
порядок,порядок
Особенно,Особенно
протяжение,протяжении
позволять,позволяют
отец,отец
дело,делу
увидеть,увидел
некоторый,Некоторые
сообщить,сообщил
вряд,вряд
категория,категории
новый,Новый
праздник,праздник
понимать,понимать
голос,голос
армия,армии
добавить,добавить
вести,вести
под,Под
фильм,фильм
быть,были
элемент,элементов
резко,резко
осуществляться,осуществляется
страница,страницы
будущее,будущем
развитие,развитию
сми,СМИ
называть,называют
рабочий,рабочих
объём,объем
остальные,остальные
боль,боли
обеспечивать,обеспечивает
создавать,создавать
начать,начала
научно,научно
говориться,говорится
полный,полный
десять,десять
болезнь,болезни
представить,представлены
ему,Ему
никакой,никакого
дома,дома
принять,приняли
близкий,ближе
Согласно,Согласно
интерес,интерес
рука,рук
ими,ими
определить,определить
мир,миру
проект,проекты
использовать,используют
природа,природы
принимать,принимать
намного,намного
вызывать,вызывает
результат,результатов
кровь,кровь
эффект,эффект
оказаться,оказалась
отличаться,отличается
спустя,спустя
вопрос,вопросам
какой,каком
вид,вида
вообще,Вообще
требование,требования
форум,форума
устройство,устройства
президент,президента
сказать,сказала
язык,языке
суд,суда
оказываться,оказывается
пол,пол
отец,отца
старый,старых
доллар,долларов
форум,форум
книга,книг
выглядеть,выглядит
глаз,глазах
ваш,ваше
современный,современных
тема,теме
влияние,влияние
сделать,сделали
низкий,ниже
порядок,порядка
форум,форуме
слово,словами
такой,такими
условие,условий
август,августа
предложение,предложения
пространство,пространство
пройти,пройдет
процесс,процесса
голова,головы
другую,другую
ни,Ни
пройти,пройти
ремонт,ремонт
море,море
научный,научных
учёный,ученые
такой,Такие
молодой,молодых
входить,входит
автомобиль,автомобилей
заниматься,занимается
лечение,лечения
питание,питания
желание,желания
стол,стол
состав,составе
социальный,социальной
каждый,каждому
организм,организма
использование,использование
называться,называется
земля,земле
мероприятие,мероприятий
быть,будете
пройти,прошел
причём,Причем
парень,парень
закон,закона
иметься,имеется
включая,включая
окно,окна
команда,команда
новый,новым
человек,Человек
вид,виду
оценка,оценки
край,края
право,прав
действие,действие
говорить,говорили
берег,берегу
движение,движение
сегодняшний,сегодняшний
проводить,проводить
сколько,Сколько
получать,получать
страница,странице
место,местах
мой,моих
фотография,фотографии
второй,Второй
направление,направления
случай,случаев
сторона,стороне
очередной,очередной
само,само
продукт,продукты
земля,землю
помимо,Помимо
жить,живет
мочь,могло
родитель,родители
польза,пользу
электронный,электронной
руководитель,руководитель
наш,нашу
ответственность,ответственности
относиться,относится
занимать,занимает
пример,примеру
редко,редко
учёт,учетом
продажа,продаж
тобой,тобой
становиться,становятся
время,времена
поле,поля
новость,новости
российский,российской
стена,стены
собака,собак
общий,общего
оставить,оставить
дорога,дороги
пройти,прошло
идея,идея
содержать,содержит
вид,виды
связать,связано
нам,Нам
вещь,вещей
производитель,производителей
любой,любые
способный,способен
поставить,поставить
считаться,считается
совет,совета
миллион,миллионов
текст,текст
шоу,шоу
соответственно,соответственно
случай,случай
размер,размер
представитель,представителей
работать,работал
продажа,продажи
первый,первая
наличие,наличие
прежний,прежнему
завтра,завтра
хозяйство,хозяйства
игра,игра
рука,рукой
анализ,анализ
появиться,появился
душа,душе
непосредственно,непосредственно
приходить,приходит
огонь,огонь
веб,веб
ум,ума
ваш,ваших
метро,метро
возраст,возрасте
выйти,вышел
театр,театра
купить,Купить
угодно,угодно
решить,решить
оно,Оно
участник,участники
знание,знаний
привести,привести
материал,материала
появиться,появилась
появляться,появляется
анализ,анализа
направление,направлении
магия,магии
установить,установить
искусство,искусства
наверняка,наверняка
простой,простой
начинать,начинают
суть,сути
особенность,особенности
ребёнок,детьми
приводить,приводит
сын,сын
процент,процентов
мама,мама
конец,концов
смерть,смерть
оказаться,оказались
они,Их
директор,директора
волос,волос
настоящий,настоящий
современный,современной
принцип,принципе
получать,получает
знать,знала
отсутствие,отсутствие
заранее,заранее
огромный,огромное
набор,набор
написать,написать
номер,номера
собственный,собственного
давать,дают
их,Их
итак,Итак
показать,показать
сумма,сумму
раздел,разделе
сон,сон
роль,роли
кстати,кстати
целый,целый
возраст,возраста
дело,Дело
пользоваться,пользоваться
взаимодействие,взаимодействия
сила,силой
грудь,груди
вернуться,вернуться
автор,автор
стиль,стиле
игра,игру
видеть,вижу
конец,конец
пример,пример
сквозь,сквозь
регион,регионов
выставка,выставки
шесть,шесть
второй,второго
подобный,подобных
учёный,ученых
прошлый,прошлого
операция,операции
пять,пяти
опыт,опыта
метод,метод
правительство,правительства
появиться,появились
социальный,социальных
практика,практике
государственный,государственного
ночь,ночи
цель,целей
значение,значения
вода,вода
возможность,возможностей
последний,последних
противник,противника
нечто,нечто
курс,курс
реальность,реальности
тема,тема
строительство,строительство
использование,использованием
стоимость,стоимости
дорога,дороге
приобрести,приобрести
число,числа
прийти,пришли
вести,ведет
дать,дал
ждать,ждет
сторона,сторон
свет,свете
Всего,Всего
сначала,Сначала
скорость,скорость
самому,самому
наш,Наша
сервис,сервис
обеспечить,обеспечить
использоваться,используются
власть,власть
девушка,девушку
главный,главным
промышленность,промышленности
цена,цене
счастие,счастье
мировой,мировой
организм,организм
существовать,существуют
смочь,смогли
утро,утром
такой,Такое
город,городов
товар,товары
конкурс,конкурс
открыть,открыть
реклама,рекламы
впечатление,впечатление
статья,статье
другу,другу
способный,способны
вместе,Вместе
мозг,мозга
идти,идут
мастер,мастер
прийти,пришел
успеть,успел
мера,меры
продолжать,продолжает
средний,среднего
остаться,остались
жить,живут
подарок,подарок
сеть,сеть
меню,меню
получить,получила
письмо,письмо
мужчина,мужчин
взгляд,взглядом
воздух,воздуха
воздух,воздух
сила,сила
изделие,изделий
главный,Главное
утро,утра
книга,книге
здоровье,здоровье
фон,фоне
прийти,пришла
время,Время
комната,комнату
море,моря
большой,большого
глава,глава
хороший,хорошие
посетитель,посетителей
выполнение,выполнения
теория,теории
поиск,поиск
обработка,обработки
президент,президент
никто,никого
срок,сроки
река,реки
мимо,мимо
иметь,имел
наш,Наши
эксплуатация,эксплуатации
станция,станции
меня,Меня
наличие,наличии
помещение,помещения
комната,комнаты
начало,начало
участие,участия
Было,Было
отлично,отлично
мой,мое
ответственность,ответственность
приятный,приятно
опыт,опытом
душа,душу
ж,ж
видеть,видела
лицо,лице
выше,выше
избежать,избежать
тонна,тонн
принять,принял
проблема,проблему
интернет,интернете
сообщение,сообщения
плохо,плохо
разве,разве
вскоре,вскоре
жизнь,жизнью
ткань,ткани
среда,среды
телефон,телефон
контроль,контроль
площадь,площадь
понять,поняла
включать,включает
достижение,достижения
здание,здания
сложность,сложности
форма,форма
